"id","date","toPay10","toReceive10","wdzjPlatId"
"3050","2016-08-31","19.87","39.81","201"
"3051","2016-09-30","20.97","50.39","201"
"3052","2016-10-31","19.90","54.43","201"
"3053","2016-11-30","19.32","58.47","201"
"3054","2016-12-31","20.34","57.04","201"
"3055","2017-01-31","19.70","54.53","201"
"3056","2017-02-28","20.39","55.45","201"
"3057","2017-03-31","23.11","58.31","201"
"3058","2017-04-30","27.74","62.97","201"
"3059","2017-05-31","20.97","63.87","201"
"3060","2017-06-30","21.24","63.02","201"
"3061","2016-07-31","34.51","30.18","905"
"3062","2016-08-31","30.60","27.81","905"
"3063","2016-09-30","29.25","26.18","905"
"3064","2016-10-31","24.53","19.37","905"
"3065","2016-11-30","24.55","17.78","905"
"3066","2016-12-31","24.96","35.31","905"
"3067","2017-01-31","23.60","57.68","905"
"3068","2017-02-28","20.64","78.87","905"
"3069","2017-03-31","14.82","87.46","905"
"3070","2017-04-30","14.51","93.15","905"
"3071","2017-05-31","14.44","96.52","905"
"3072","2017-06-30","14.23","96.70","905"
"3073","2016-07-31","15.73","49.60","575"
"3074","2016-08-31","15.96","49.16","575"
"3075","2016-09-30","16.46","55.37","575"
"3076","2016-10-31","19.85","55.27","575"
"3077","2016-11-30","20.08","50.15","575"
"3078","2016-12-31","24.35","42.76","575"
"3079","2017-01-31","23.18","43.09","575"
"3080","2017-02-28","20.96","51.99","575"
"3081","2017-03-31","20.45","54.99","575"
"3082","2017-04-30","16.71","57.91","575"
"3083","2017-05-31","21.69","10.31","575"
"3084","2017-06-30","20.58","10.44","575"
"3085","2016-07-31","55.88","83.00","1241"
"3086","2016-08-31","55.40","83.98","1241"
"3087","2016-09-30","56.30","82.28","1241"
"3088","2016-10-31","54.20","83.05","1241"
"3089","2016-11-30","54.78","86.53","1241"
"3090","2016-12-31","56.43","90.41","1241"
"3091","2017-01-31","58.97","91.24","1241"
"3092","2017-02-28","57.99","88.25","1241"
"3093","2017-03-31","57.25","80.42","1241"
"3094","2017-04-30","63.42","72.93","1241"
"3095","2017-05-31","62.09","60.89","1241"
"3096","2017-06-30","57.30","54.50","1241"
"3097","2016-07-31","7.54","100.00","1069"
"3098","2016-08-31","7.86","100.00","1069"
"3099","2016-09-30","8.16","100.00","1069"
"3100","2016-10-31","8.24","100.00","1069"
"3101","2016-11-30","7.98","100.00","1069"
"3102","2016-12-31","7.46","100.00","1069"
"3103","2017-01-31","7.88","100.00","1069"
"3104","2017-02-28","7.26","100.00","1069"
"3105","2017-03-31","6.68","100.00","1069"
"3106","2017-04-30","6.88","100.00","1069"
"3107","2017-05-31","7.29","98.89","1069"
"3108","2017-06-30","7.31","97.07","1069"
"3109","2016-07-31","32.10","4.97","1764"
"3110","2016-08-31","32.76","61.13","1764"
"3111","2016-09-30","31.74","4.29","1764"
"3112","2016-10-31","29.63","4.39","1764"
"3113","2016-11-30","26.41","4.39","1764"
"3114","2016-12-31","29.62","4.17","1764"
"3115","2017-01-31","29.73","4.11","1764"
"3116","2017-02-28","25.61","4.24","1764"
"3117","2017-03-31","24.78","4.31","1764"
"3118","2017-04-30","23.48","3.94","1764"
"3119","2017-05-31","18.87","3.76","1764"
"3120","2017-06-30","18.72","3.55","1764"
"3121","2016-07-31","54.67","13.17","474"
"3122","2016-08-31","52.89","12.59","474"
"3123","2016-09-30","58.15","14.37","474"
"3124","2016-10-31","56.36","10.31","474"
"3125","2016-11-30","52.80","10.71","474"
"3126","2016-12-31","50.17","10.37","474"
"3127","2017-01-31","53.15","11.63","474"
"3128","2017-02-28","54.22","10.34","474"
"3129","2017-03-31","53.31","8.61","474"
"3130","2017-04-30","54.77","9.39","474"
"3131","2017-05-31","53.79","8.81","474"
"3132","2017-06-30","55.81","8.54","474"
"3133","2016-07-31","10.01","75.65","1701"
"3134","2016-08-31","10.24","75.97","1701"
"3135","2016-09-30","9.56","84.80","1701"
"3136","2016-10-31","9.42","89.99","1701"
"3137","2016-11-30","9.10","91.95","1701"
"3138","2016-12-31","8.86","85.70","1701"
"3139","2017-01-31","8.99","80.32","1701"
"3140","2017-02-28","9.00","82.10","1701"
"3141","2017-03-31","8.59","84.46","1701"
"3142","2017-04-30","8.73","85.39","1701"
"3143","2017-05-31","8.49","86.43","1701"
"3144","2017-06-30","8.19","83.97","1701"
"3145","2016-07-31","14.86","1.97","601"
"3146","2016-08-31","13.73","1.21","601"
"3147","2016-09-30","11.43","4.65","601"
"3148","2016-10-31","14.07","8.37","601"
"3149","2016-11-30","16.32","14.36","601"
"3150","2016-12-31","15.14","13.51","601"
"3151","2017-01-31","13.59","9.29","601"
"3152","2017-02-28","11.16","5.32","601"
"3153","2017-03-31","11.79","3.86","601"
"3154","2017-04-30","9.52","3.96","601"
"3155","2017-05-31","7.85","2.66","601"
"3156","2017-06-30","8.62","3.08","601"
"3157","2016-07-31","9.04","63.72","3854"
"3158","2016-08-31","8.14","54.43","3854"
"3159","2016-09-30","9.47","49.11","3854"
"3160","2016-10-31","11.04","40.71","3854"
"3161","2016-11-30","13.09","42.03","3854"
"3162","2016-12-31","11.83","53.58","3854"
"3163","2017-01-31","12.02","55.46","3854"
"3164","2017-02-28","10.60","54.11","3854"
"3165","2017-03-31","11.76","53.87","3854"
"3166","2017-04-30","12.87","59.34","3854"
"3167","2017-05-31","14.55","60.22","3854"
"3168","2017-06-30","14.74","53.85","3854"
"3169","2016-07-31","41.44","76.49","1113"
"3170","2016-08-31","28.62","76.67","1113"
"3171","2016-09-30","18.95","68.43","1113"
"3172","2016-10-31","23.63","70.91","1113"
"3173","2016-11-30","21.85","78.15","1113"
"3174","2016-12-31","22.94","82.09","1113"
"3175","2017-01-31","26.82","83.99","1113"
"3176","2017-02-28","29.47","90.34","1113"
"3177","2017-03-31","28.35","97.08","1113"
"3178","2017-04-30","32.03","99.17","1113"
"3179","2017-05-31","32.26","98.00","1113"
"3180","2017-06-30","34.62","99.15","1113"
"3181","2016-07-31","61.97","78.63","108"
"3182","2016-08-31","62.04","84.53","108"
"3183","2016-09-30","63.59","78.00","108"
"3184","2016-10-31","62.74","74.01","108"
"3185","2016-11-30","61.80","55.31","108"
"3186","2016-12-31","63.53","54.66","108"
"3187","2017-01-31","62.70","43.90","108"
"3188","2017-02-28","60.26","35.92","108"
"3189","2017-03-31","63.66","26.12","108"
"3190","2017-04-30","63.35","24.24","108"
"3191","2017-05-31","65.10","17.05","108"
"3192","2017-06-30","66.33","13.27","108"
"3193","2016-07-31","12.51","18.28","581"
"3194","2016-08-31","17.03","19.37","581"
"3195","2016-09-30","18.61","18.26","581"
"3196","2016-10-31","23.13","16.33","581"
"3197","2016-11-30","25.80","13.21","581"
"3198","2016-12-31","27.38","11.47","581"
"3199","2017-01-31","26.92","11.20","581"
"3200","2017-02-28","26.39","9.47","581"
"3201","2017-03-31","23.33","9.38","581"
"3202","2017-04-30","31.01","8.49","581"
"3203","2017-05-31","40.10","9.17","581"
"3204","2017-06-30","42.80","8.91","581"
"3205","2016-07-31","41.57","80.30","4198"
"3206","2016-08-31","38.59","75.77","4198"
"3207","2016-09-30","29.11","71.62","4198"
"3208","2016-10-31","27.04","61.56","4198"
"3209","2016-11-30","26.43","63.14","4198"
"3210","2016-12-31","30.33","61.67","4198"
"3211","2017-01-31","45.94","62.75","4198"
"3212","2017-02-28","48.86","58.34","4198"
"3213","2017-03-31","51.36","58.48","4198"
"3214","2017-04-30","54.46","55.34","4198"
"3215","2017-05-31","33.51","47.59","4198"
"3216","2017-06-30","27.13","34.70","4198"
"3217","2016-07-31","46.05","6.95","983"
"3218","2016-08-31","44.35","7.51","983"
"3219","2016-09-30","43.81","7.99","983"
"3220","2016-10-31","49.26","6.05","983"
"3221","2016-11-30","54.92","5.56","983"
"3222","2016-12-31","55.11","4.41","983"
"3223","2017-01-31","56.82","4.17","983"
"3224","2017-02-28","56.55","3.89","983"
"3225","2017-03-31","57.55","3.92","983"
"3226","2017-04-30","59.17","3.69","983"
"3227","2017-05-31","60.90","3.53","983"
"3228","2017-06-30","56.28","3.22","983"
"3229","2016-07-31","6.79","47.44","648"
"3230","2016-08-31","6.82","49.49","648"
"3231","2016-09-30","6.89","49.95","648"
"3232","2016-10-31","7.26","51.62","648"
"3233","2016-11-30","7.55","55.83","648"
"3234","2016-12-31","7.66","55.91","648"
"3235","2017-01-31","7.55","57.57","648"
"3236","2017-02-28","7.50","60.92","648"
"3237","2017-03-31","7.64","64.70","648"
"3238","2017-04-30","6.96","70.34","648"
"3239","2017-05-31","6.69","72.29","648"
"3240","2017-06-30","6.69","77.52","648"
"3241","2016-07-31","30.63","83.43","1483"
"3242","2016-08-31","29.09","83.43","1483"
"3243","2016-09-30","29.46","82.02","1483"
"3244","2016-10-31","22.58","69.67","1483"
"3245","2016-11-30","22.77","61.98","1483"
"3246","2016-12-31","23.90","56.88","1483"
"3247","2017-01-31","25.28","60.67","1483"
"3248","2017-02-28","24.62","56.02","1483"
"3249","2017-03-31","24.42","44.29","1483"
"3250","2017-04-30","24.28","42.14","1483"
"3251","2017-05-31","24.53","39.95","1483"
"3252","2017-06-30","23.73","38.20","1483"
"3253","2016-07-31","36.74","60.09","418"
"3254","2016-08-31","18.84","56.48","418"
"3255","2016-09-30","24.65","55.28","418"
"3256","2016-10-31","15.16","50.71","418"
"3257","2016-11-30","16.16","48.46","418"
"3258","2016-12-31","18.28","44.99","418"
"3259","2017-01-31","18.93","43.68","418"
"3260","2017-02-28","17.05","46.11","418"
"3261","2017-03-31","17.67","45.04","418"
"3262","2017-04-30","17.49","45.68","418"
"3263","2017-05-31","15.69","43.50","418"
"3264","2017-06-30","13.40","41.15","418"
"3265","2016-07-31","19.19","24.20","1653"
"3266","2016-08-31","16.75","19.70","1653"
"3267","2016-09-30","16.53","17.02","1653"
"3268","2016-10-31","14.39","13.30","1653"
"3269","2016-11-30","15.96","10.58","1653"
"3270","2016-12-31","16.24","8.69","1653"
"3271","2017-01-31","15.74","7.40","1653"
"3272","2017-02-28","15.14","9.62","1653"
"3273","2017-03-31","14.50","7.84","1653"
"3274","2017-04-30","13.82","6.79","1653"
"3275","2017-05-31","12.82","5.83","1653"
"3276","2017-06-30","13.22","5.49","1653"
"3277","2016-07-31","38.57","38.50","37"
"3278","2016-08-31","40.12","40.70","37"
"3279","2016-09-30","41.58","41.30","37"
"3280","2016-10-31","39.35","41.47","37"
"3281","2016-11-30","40.37","40.38","37"
"3282","2016-12-31","41.70","39.63","37"
"3283","2017-01-31","44.55","40.33","37"
"3284","2017-02-28","41.16","41.43","37"
"3285","2017-03-31","40.71","42.86","37"
"3286","2017-04-30","41.14","45.26","37"
"3287","2017-05-31","44.44","44.77","37"
"3288","2017-06-30","45.42","35.40","37"
"3289","2016-07-31","74.89","0.15","4506"
"3290","2016-08-31","76.95","0.15","4506"
"3291","2016-09-30","74.89","0.26","4506"
"3292","2016-10-31","75.09","0.15","4506"
"3293","2016-11-30","75.73","0.15","4506"
"3294","2016-12-31","74.60","0.15","4506"
"3295","2017-01-31","73.40","0.14","4506"
"3296","2017-02-28","68.83","0.15","4506"
"3297","2017-03-31","67.82","0.14","4506"
"3298","2017-04-30","61.95","0.12","4506"
"3299","2017-05-31","60.85","0.12","4506"
"3300","2017-06-30","59.16","0.12","4506"
"3301","2016-07-31","15.49","31.18","511"
"3302","2016-08-31","15.49","31.18","511"
"3303","2016-09-30","15.49","31.18","511"
"3304","2016-10-31","15.49","31.18","511"
"3305","2016-11-30","15.49","31.18","511"
"3306","2016-12-31","15.49","31.18","511"
"3307","2017-01-31","15.49","31.18","511"
"3308","2017-02-28","15.49","31.18","511"
"3309","2017-03-31","15.49","31.18","511"
"3310","2017-04-30","16.04","29.64","511"
"3311","2017-05-31","15.88","25.34","511"
"3312","2017-06-30","14.35","16.10","511"
"3313","2016-07-31","6.87","13.11","1331"
"3314","2016-08-31","7.51","12.73","1331"
"3315","2016-09-30","8.60","12.50","1331"
"3316","2016-10-31","8.90","13.23","1331"
"3317","2016-11-30","8.84","11.88","1331"
"3318","2016-12-31","9.06","12.12","1331"
"3319","2017-01-31","9.77","13.80","1331"
"3320","2017-02-28","9.83","13.98","1331"
"3321","2017-03-31","9.15","13.16","1331"
"3322","2017-04-30","9.44","12.95","1331"
"3323","2017-05-31","10.14","12.15","1331"
"3324","2017-06-30","10.02","11.09","1331"
"3325","2016-07-31","26.11","66.04","4223"
"3326","2016-08-31","22.79","67.78","4223"
"3327","2016-09-30","20.76","70.62","4223"
"3328","2016-10-31","18.94","70.50","4223"
"3329","2016-11-30","18.30","70.75","4223"
"3330","2016-12-31","18.85","66.93","4223"
"3331","2017-01-31","22.48","62.46","4223"
"3332","2017-02-28","25.30","61.84","4223"
"3333","2017-03-31","26.26","62.02","4223"
"3334","2017-04-30","27.73","63.70","4223"
"3335","2017-05-31","23.49","57.27","4223"
"3336","2017-06-30","21.15","56.66","4223"
"3337","2016-07-31","31.63","42.95","531"
"3338","2016-08-31","18.18","33.28","531"
"3339","2016-09-30","17.79","31.11","531"
"3340","2016-10-31","17.83","41.19","531"
"3341","2016-11-30","20.18","35.24","531"
"3342","2016-12-31","23.56","51.50","531"
"3343","2017-01-31","34.31","45.64","531"
"3344","2017-02-28","31.21","35.59","531"
"3345","2017-03-31","36.13","36.96","531"
"3346","2017-04-30","30.82","36.89","531"
"3347","2017-05-31","28.27","32.95","531"
"3348","2017-06-30","31.39","24.81","531"
"3349","2016-07-31","27.60","93.21","3917"
"3350","2016-08-31","30.59","82.63","3917"
"3351","2016-09-30","24.85","74.48","3917"
"3352","2016-10-31","20.93","68.83","3917"
"3353","2016-11-30","22.57","71.18","3917"
"3354","2016-12-31","21.12","69.01","3917"
"3355","2017-01-31","17.07","70.50","3917"
"3356","2017-02-28","11.96","75.84","3917"
"3357","2017-03-31","15.12","81.36","3917"
"3358","2017-04-30","16.04","85.33","3917"
"3359","2017-05-31","11.61","72.57","3917"
"3360","2017-06-30","13.22","75.98","3917"
"3361","2016-07-31","73.84","100.00","6392"
"3362","2016-08-31","76.57","100.00","6392"
"3363","2016-09-30","75.70","100.00","6392"
"3364","2016-10-31","71.71","100.00","6392"
"3365","2016-11-30","69.15","100.00","6392"
"3366","2016-12-31","75.56","100.00","6392"
"3367","2017-01-31","79.70","100.00","6392"
"3368","2017-02-28","70.89","100.00","6392"
"3369","2017-03-31","58.06","100.00","6392"
"3370","2017-04-30","56.95","100.00","6392"
"3371","2017-05-31","54.95","100.00","6392"
"3372","2017-06-30","56.41","100.00","6392"
"3373","2016-07-31","30.10","100.00","4577"
"3374","2016-08-31","21.09","100.00","4577"
"3375","2016-09-30","14.90","100.00","4577"
"3376","2016-10-31","15.45","92.35","4577"
"3377","2016-11-30","14.66","96.52","4577"
"3378","2016-12-31","13.40","99.65","4577"
"3379","2017-01-31","13.07","96.16","4577"
"3380","2017-02-28","12.38","95.36","4577"
"3381","2017-03-31","10.45","94.52","4577"
"3382","2017-04-30","8.29","94.45","4577"
"3383","2017-05-31","7.74","95.22","4577"
"3384","2017-06-30","8.38","95.66","4577"
"3385","2016-07-31","58.32","80.68","4318"
"3386","2016-08-31","57.29","75.82","4318"
"3387","2016-09-30","50.87","72.78","4318"
"3388","2016-10-31","49.08","66.15","4318"
"3389","2016-11-30","47.09","61.75","4318"
"3390","2016-12-31","44.35","62.22","4318"
"3391","2017-01-31","44.66","64.43","4318"
"3392","2017-02-28","41.55","58.82","4318"
"3393","2017-03-31","41.85","57.53","4318"
"3394","2017-04-30","39.68","51.32","4318"
"3395","2017-05-31","35.45","47.37","4318"
"3396","2017-06-30","33.20","48.71","4318"
"3397","2016-07-31","23.30","78.47","974"
"3398","2016-08-31","20.90","64.78","974"
"3399","2016-09-30","42.38","91.37","974"
"3400","2016-10-31","17.94","57.66","974"
"3401","2016-11-30","18.67","52.48","974"
"3402","2016-12-31","16.76","48.12","974"
"3403","2017-01-31","19.24","43.06","974"
"3404","2017-02-28","17.59","54.53","974"
"3405","2017-03-31","17.27","58.73","974"
"3406","2017-04-30","15.62","49.21","974"
"3407","2017-05-31","13.98","40.87","974"
"3408","2017-06-30","13.37","34.58","974"
"3409","2016-07-31","22.01","5.59","960"
"3410","2016-08-31","20.22","6.08","960"
"3411","2016-09-30","20.59","5.83","960"
"3412","2016-10-31","22.27","4.93","960"
"3413","2016-11-30","21.50","4.88","960"
"3414","2016-12-31","21.60","5.21","960"
"3415","2017-01-31","20.99","5.17","960"
"3416","2017-02-28","21.48","4.34","960"
"3417","2017-03-31","20.83","4.02","960"
"3418","2017-04-30","21.01","4.00","960"
"3419","2017-05-31","21.41","3.50","960"
"3420","2017-06-30","21.69","3.31","960"
"3421","2016-07-31","14.88","33.92","118"
"3422","2016-08-31","18.95","39.22","118"
"3423","2016-09-30","18.36","39.17","118"
"3424","2016-10-31","16.25","100.00","118"
"3425","2016-11-30","16.14","35.11","118"
"3426","2016-12-31","14.78","39.18","118"
"3427","2017-01-31","14.34","27.19","118"
"3428","2017-02-28","14.42","30.52","118"
"3429","2017-03-31","14.10","33.43","118"
"3430","2017-04-30","14.68","31.93","118"
"3431","2017-05-31","13.63","28.25","118"
"3432","2017-06-30","13.88","24.64","118"
"3433","2016-07-31","41.48","63.60","2619"
"3434","2016-08-31","28.45","61.15","2619"
"3435","2016-09-30","30.58","64.51","2619"
"3436","2016-10-31","30.99","59.04","2619"
"3437","2016-11-30","26.40","37.46","2619"
"3438","2016-12-31","25.22","0.95","2619"
"3439","2017-01-31","25.38","0.87","2619"
"3440","2017-02-28","21.15","7.58","2619"
"3441","2017-03-31","23.09","1.20","2619"
"3442","2017-04-30","25.04","1.09","2619"
"3443","2017-05-31","25.00","0.45","2619"
"3444","2017-06-30","25.24","0.33","2619"
"3445","2016-07-31","0.00","0.00","1423"
"3446","2016-08-31","0.00","0.00","1423"
"3447","2016-09-30","0.00","0.00","1423"
"3448","2016-10-31","100.00","100.00","1423"
"3449","2016-11-30","77.34","100.00","1423"
"3450","2016-12-31","71.41","100.00","1423"
"3451","2017-01-31","70.58","100.00","1423"
"3452","2017-02-28","31.31","82.60","1423"
"3453","2017-03-31","15.57","38.94","1423"
"3454","2017-04-30","25.61","100.00","1423"
"3455","2017-05-31","5.96","6.99","1423"
"3456","2017-06-30","5.90","10.02","1423"
"3457","2016-07-31","7.33","20.02","1450"
"3458","2016-08-31","8.52","19.24","1450"
"3459","2016-09-30","9.03","22.47","1450"
"3460","2016-10-31","8.82","24.51","1450"
"3461","2016-11-30","9.92","23.28","1450"
"3462","2016-12-31","11.01","26.89","1450"
"3463","2017-01-31","9.99","28.67","1450"
"3464","2017-02-28","10.11","37.17","1450"
"3465","2017-03-31","10.34","56.05","1450"
"3466","2017-04-30","9.51","70.39","1450"
"3467","2017-05-31","9.62","65.58","1450"
"3468","2017-06-30","8.85","45.64","1450"
"3469","2016-07-31","20.24","16.63","1801"
"3470","2016-08-31","23.49","17.00","1801"
"3471","2016-09-30","22.39","16.41","1801"
"3472","2016-10-31","23.97","15.27","1801"
"3473","2016-11-30","23.54","14.07","1801"
"3474","2016-12-31","23.93","13.31","1801"
"3475","2017-01-31","23.93","13.51","1801"
"3476","2017-02-28","23.63","13.08","1801"
"3477","2017-03-31","22.35","12.89","1801"
"3478","2017-04-30","22.47","12.20","1801"
"3479","2017-05-31","21.91","10.67","1801"
"3480","2017-06-30","19.25","11.59","1801"
"3481","2016-07-31","28.10","96.43","4651"
"3482","2016-08-31","24.41","81.73","4651"
"3483","2016-09-30","20.75","74.60","4651"
"3484","2016-10-31","17.72","61.22","4651"
"3485","2016-11-30","16.33","56.64","4651"
"3486","2016-12-31","16.01","54.60","4651"
"3487","2017-01-31","17.32","56.89","4651"
"3488","2017-02-28","18.28","57.43","4651"
"3489","2017-03-31","24.82","61.28","4651"
"3490","2017-04-30","27.63","63.26","4651"
"3491","2017-05-31","38.19","53.52","4651"
"3492","2017-06-30","28.07","14.30","4651"
"3493","2016-07-31","14.91","26.96","475"
"3494","2016-08-31","14.70","25.11","475"
"3495","2016-09-30","15.19","25.19","475"
"3496","2016-10-31","13.04","24.82","475"
"3497","2016-11-30","12.68","24.14","475"
"3498","2016-12-31","12.52","28.92","475"
"3499","2017-01-31","13.85","38.11","475"
"3500","2017-02-28","13.04","50.93","475"
"3501","2017-03-31","13.26","35.20","475"
"3502","2017-04-30","31.56","27.93","475"
"3503","2017-05-31","29.09","25.88","475"
"3504","2017-06-30","34.76","22.01","475"
"3505","2016-07-31","57.16","97.93","1926"
"3506","2016-08-31","57.21","97.70","1926"
"3507","2016-09-30","60.39","95.25","1926"
"3508","2016-10-31","48.74","90.21","1926"
"3509","2016-11-30","46.06","96.42","1926"
"3510","2016-12-31","44.85","95.93","1926"
"3511","2017-01-31","40.72","95.26","1926"
"3512","2017-02-28","41.41","91.41","1926"
"3513","2017-03-31","42.37","92.91","1926"
"3514","2017-04-30","41.08","92.37","1926"
"3515","2017-05-31","39.43","94.04","1926"
"3516","2017-06-30","42.52","96.53","1926"
"3517","2016-07-31","37.24","59.97","2813"
"3518","2016-08-31","26.73","34.81","2813"
"3519","2016-09-30","23.10","20.02","2813"
"3520","2016-10-31","20.82","22.46","2813"
"3521","2016-11-30","22.55","21.55","2813"
"3522","2016-12-31","20.49","18.60","2813"
"3523","2017-01-31","20.39","12.97","2813"
"3524","2017-02-28","20.75","20.83","2813"
"3525","2017-03-31","26.80","25.06","2813"
"3526","2017-04-30","32.24","23.44","2813"
"3527","2017-05-31","19.82","8.54","2813"
"3528","2017-06-30","19.11","6.61","2813"
"3529","2016-07-31","27.43","19.83","310"
"3530","2016-08-31","30.05","23.33","310"
"3531","2016-09-30","31.62","23.98","310"
"3532","2016-10-31","34.77","24.73","310"
"3533","2016-11-30","32.96","29.23","310"
"3534","2016-12-31","40.95","35.80","310"
"3535","2017-01-31","45.10","31.08","310"
"3536","2017-02-28","44.87","29.89","310"
"3537","2017-03-31","46.55","27.12","310"
"3538","2017-04-30","46.33","23.21","310"
"3539","2017-05-31","44.06","24.53","310"
"3540","2017-06-30","42.92","20.81","310"
"3541","2016-07-31","8.19","34.27","3164"
"3542","2016-08-31","7.71","28.77","3164"
"3543","2016-09-30","7.61","25.43","3164"
"3544","2016-10-31","7.60","25.17","3164"
"3545","2016-11-30","7.62","25.62","3164"
"3546","2016-12-31","7.45","26.37","3164"
"3547","2017-01-31","7.68","27.37","3164"
"3548","2017-02-28","7.91","25.50","3164"
"3549","2017-03-31","7.98","26.50","3164"
"3550","2017-04-30","8.28","24.38","3164"
"3551","2017-05-31","9.10","22.96","3164"
"3552","2017-06-30","8.80","21.52","3164"
"3553","2016-07-31","24.15","9.86","1160"
"3554","2016-08-31","27.27","9.83","1160"
"3555","2016-09-30","23.92","7.76","1160"
"3556","2016-10-31","21.74","7.90","1160"
"3557","2016-11-30","18.85","7.76","1160"
"3558","2016-12-31","17.06","7.12","1160"
"3559","2017-01-31","17.89","6.80","1160"
"3560","2017-02-28","16.86","6.63","1160"
"3561","2017-03-31","16.32","6.05","1160"
"3562","2017-04-30","14.61","5.50","1160"
"3563","2017-05-31","14.91","6.71","1160"
"3564","2017-06-30","14.04","6.50","1160"
"3565","2016-07-31","69.65","5.72","2591"
"3566","2016-08-31","72.02","5.00","2591"
"3567","2016-09-30","76.17","6.86","2591"
"3568","2016-10-31","73.98","3.79","2591"
"3569","2016-11-30","72.53","3.67","2591"
"3570","2016-12-31","74.39","3.46","2591"
"3571","2017-01-31","76.37","3.60","2591"
"3572","2017-02-28","73.09","3.82","2591"
"3573","2017-03-31","68.38","3.41","2591"
"3574","2017-04-30","66.76","3.30","2591"
"3575","2017-05-31","63.91","3.33","2591"
"3576","2017-06-30","63.20","3.22","2591"
"3577","2016-07-31","16.24","65.78","911"
"3578","2016-08-31","16.78","63.63","911"
"3579","2016-09-30","19.13","70.42","911"
"3580","2016-10-31","20.18","52.77","911"
"3581","2016-11-30","19.58","61.33","911"
"3582","2016-12-31","21.05","65.50","911"
"3583","2017-01-31","21.65","61.57","911"
"3584","2017-02-28","20.02","61.11","911"
"3585","2017-03-31","17.90","58.12","911"
"3586","2017-04-30","16.79","55.56","911"
"3587","2017-05-31","16.60","48.76","911"
"3588","2017-06-30","16.53","38.52","911"
"3589","2016-07-31","100.00","100.00","1748"
"3590","2016-08-31","100.00","100.00","1748"
"3591","2016-09-30","100.00","100.00","1748"
"3592","2016-10-31","0.00","0.00","1748"
"3593","2016-11-30","0.00","0.00","1748"
"3594","2016-12-31","0.00","0.00","1748"
"3595","2017-01-31","0.00","0.00","1748"
"3596","2017-02-28","0.00","0.00","1748"
"3597","2017-03-31","39.36","0.00","1748"
"3598","2017-04-30","41.51","0.00","1748"
"3599","2017-05-31","0.00","0.00","1748"
"3600","2017-06-30","24.50","13.08","1748"
"3601","2016-07-31","44.65","99.52","527"
"3602","2016-08-31","44.52","99.40","527"
"3603","2016-09-30","41.04","100.00","527"
"3604","2016-10-31","39.15","100.00","527"
"3605","2016-11-30","39.23","100.00","527"
"3606","2016-12-31","37.88","100.00","527"
"3607","2017-01-31","38.40","100.00","527"
"3608","2017-02-28","38.28","100.00","527"
"3609","2017-03-31","36.93","100.00","527"
"3610","2017-04-30","37.39","100.00","527"
"3611","2017-05-31","37.16","100.00","527"
"3612","2017-06-30","37.45","100.00","527"
"3613","2016-07-31","53.21","100.00","4183"
"3614","2016-08-31","45.96","100.00","4183"
"3615","2016-09-30","44.91","100.00","4183"
"3616","2016-10-31","38.74","100.00","4183"
"3617","2016-11-30","42.39","100.00","4183"
"3618","2016-12-31","43.86","100.00","4183"
"3619","2017-01-31","48.43","100.00","4183"
"3620","2017-02-28","44.02","100.00","4183"
"3621","2017-03-31","53.71","100.00","4183"
"3622","2017-04-30","63.99","100.00","4183"
"3623","2017-05-31","47.09","100.00","4183"
"3624","2017-06-30","47.21","100.00","4183"
"3625","2016-07-31","22.91","72.99","1436"
"3626","2016-08-31","22.61","59.05","1436"
"3627","2016-09-30","20.14","54.96","1436"
"3628","2016-10-31","24.18","43.86","1436"
"3629","2016-11-30","20.27","43.29","1436"
"3630","2016-12-31","20.54","43.54","1436"
"3631","2017-01-31","18.97","39.03","1436"
"3632","2017-02-28","17.64","36.11","1436"
"3633","2017-03-31","18.63","32.86","1436"
"3634","2017-04-30","19.11","31.33","1436"
"3635","2017-05-31","19.71","30.38","1436"
"3636","2017-06-30","20.68","30.18","1436"
"3637","2016-07-31","41.58","97.45","1944"
"3638","2016-08-31","38.76","97.48","1944"
"3639","2016-09-30","38.27","95.91","1944"
"3640","2016-10-31","32.79","98.48","1944"
"3641","2016-11-30","35.04","97.67","1944"
"3642","2016-12-31","38.21","96.07","1944"
"3643","2017-01-31","38.23","96.26","1944"
"3644","2017-02-28","37.57","95.55","1944"
"3645","2017-03-31","42.94","90.84","1944"
"3646","2017-04-30","46.72","88.36","1944"
"3647","2017-05-31","33.14","65.34","1944"
"3648","2017-06-30","32.57","30.93","1944"
"3649","2016-07-31","18.16","27.06","1018"
"3650","2016-08-31","19.24","31.49","1018"
"3651","2016-09-30","14.18","35.28","1018"
"3652","2016-10-31","11.02","31.26","1018"
"3653","2016-11-30","11.39","30.32","1018"
"3654","2016-12-31","9.36","25.62","1018"
"3655","2017-01-31","8.82","20.01","1018"
"3656","2017-02-28","9.73","18.47","1018"
"3657","2017-03-31","11.49","11.78","1018"
"3658","2017-04-30","14.16","10.24","1018"
"3659","2017-05-31","16.81","8.02","1018"
"3660","2017-06-30","16.87","5.35","1018"
"3661","2016-07-31","41.67","96.36","4032"
"3662","2016-08-31","40.12","97.70","4032"
"3663","2016-09-30","43.26","100.00","4032"
"3664","2016-10-31","41.27","100.00","4032"
"3665","2016-11-30","37.54","100.00","4032"
"3666","2016-12-31","38.46","99.86","4032"
