"id","actualCapital","aliasName","association","associationDetail","autoBid","autoBidCode","bankCapital","bankFunds","bidSecurity","bindingFlag","businessType","companyName","credit","creditLevel","delayScore","delayScoreDetail","displayFlg","drawScore","drawScoreDetail","equityVoList","experienceScore","experienceScoreDetail","fundCapital","gjlhhFlag","gjlhhTime","gruarantee","inspection","juridicalPerson","locationArea","locationAreaName","locationCity","locationCityName","manageExpense","manageExpenseDetail","newTrustCreditor","newTrustCreditorCode","officeAddress","onlineDate","payment","paymode","platBackground","platBackgroundDetail","platBackgroundDetailExpand","platBackgroundExpand","platEarnings","platEarningsCode","platName","platStatus","platUrl","problem","problemTime","recordId","recordLicId","registeredCapital","riskCapital","riskFunds","riskReserve","riskcontrol","securityModel","securityModelCode","securityModelOther","serviceScore","serviceScoreDetail","startInvestmentAmout","term","termCodes","termWeight","transferExpense","transferExpenseDetail","trustCapital","trustCreditor","trustCreditorMonth","trustFunds","tzjPj","vipExpense","withTzj","withdrawExpense","platId"
"2499","0.00","智融财富","0","","支持","1","","0","-","1","","深圳市智融财富电商投资有限公司","0","","4.3","三天内","1","3.9","一天内","","4.3","满意","","0","","","0","许义升","44","广东","4403","深圳","","","不可转让","5","深圳市福田区莲花街道深南中路2008号中国凤凰大厦1号楼16A","2014-10-10","","","2","民营系","民营系","2","15.7%","15.7","智融财富","1","http://www.zrcf.com.cn","0","","粤ICP备14055439号-1 ","","5500.00","","0","0.0","0","","","","4.3","满意","","1月标(42.6%)、3月标(40.1%)","[2, 6, 4]","2.02","","","","","0","","","","0","","337"
"2500","1000.00","鼠贷金融","0","","不支持","0","","0","-","1","车贷(50%)、房贷(50%)","上海鼠贷网络科技有限公司","0","","4.3","三天内","1","3.3","一天内","","4.4","满意","","0","","","0","王青杰","31","上海","3108","闸北","","","随时","1","上海市闸北区长安路1088号焊点公社401","2015-06-18","","","2","民营系","民营系","2","12.7%","12.7","鼠贷金融","1","http://www.shudai99.com/","0","","沪ICP备15007530号","","1000.00","","0","500.0","0","平台垫付、风险准备金(500.0万元)","4,02","","4.5","很满意","","3月标(51.5%)、12-24月标(36.7%)","[2, 7, 6, 4]","6.26","","","","","0","","","","0","","2608"
"2501","1000.00","1+1贷","0","","不支持","0","","0","国有担保公司本息担保","1","","安徽艾瑞贷信息技术服务有限公司","0","","3.0","一周内","1","3.0","一天内","","3.0","一般","","0","","","0","王红远","34","安徽","3401","合肥","","","随时","1","合肥市·庐阳区濉溪路278号财富广场C座15楼","2015-04-19","","","4","国资控股","国资控股","4","5.88%","5.88","1+1贷","1","http://www.yijiayidai.com","0","","皖ICP备15003628号","","1000.00","","0","0.0","0","融资性担保公司","2","","3.0","一般","","1月标(28.4%)、2月标(23.5%)","[3, 2, 1, 7, 6, 4]","2.57","","","","","0","","","","0","","2848"
"2502","0.00","58红利","0","","","","","0","VIP保本保息","1","个人信贷(50%)、车贷(30%)、房贷(20%)","北京理金财富经济信息咨询服务有限公司","0","","3.3","一周内","1","3.2","一天内","","3.9","满意","","0","","","0","于星","11","北京","1101","东城","无","","随时","1","北京市东城区建国门内大街18号恒基中心3座809室","2014-12-20","1","借记卡网付","2","民营系","民营系","2","8.86%","8.86","58红利","1","http://www.58hongli.com","0","","京ICP备14029245号","京ICP证140447号 ","1000.00","","0","0.0","0","信息中介","01","信息中介","3.8","满意","","12-24月标(57.4%)、6-12月标(15.3%)","[2, 7, 6, 4]","8.75","0","","","","0","","","无","0","每月前两笔提现免费，第三笔提现收取提现金额的1％作为手续费，手续费最低5元","5086"
"2503","1000.00","e葱金融","1","2016年03月10日加入广州互联网金融协会任观察员单位职务","支持","1","华兴银行","1","-","1","个人信贷(10%)、其它(90%)","深圳市小葱互联网金融服务有限公司","1","","4.7","三天内","1","3.3","一天内","[{u'updDate': u'', u'equityCode': u'', u'insDate': u'', u'insUserId': u'', u'equityId': 5, u'updUserId': u'', u'equityMarket': u'', u'updUserName': u'', u'insUserName': u'', u'platId': 4182}]","4.3","满意","","0","","","0","阮亚云","44","广东","4403","深圳","","","不可转让","5","深圳市罗湖区深南东路京基100大厦B座2102","2016-03-01","","","2","民营系","风投系","5","8.18%","8.18","e葱金融","1","http://www.econgfin.com","0","","粤ICP备15101809号-1","","5000.00","","0","0.0","1","","","","4.7","很满意","","天标(44.6%)、1月标(34.3%)","[3, 2, 1, 4]","1.24","","","","","0","","","","0","","4182"
"2504","1000.00","利好贷","0","","支持","1","","0","VIP保本保息","1","其它(10%)、车贷(70%)、房贷(20%)","厦门利好贷投资管理有限公司","0","","4.5","三天内","1","3.0","一天内","","4.2","满意","","0","","","0","杨恒全","35","福建","3502","厦门","","","随时","1","福建省厦门市湖里区泗水道617号宝拓大厦1802室","2014-01-08","1","借记卡网付","0","","民营系","2","14.74%","14.74","利好贷","1","http://www.lihaodai.com/","0","","闽ICP备13019638号 ","","1500.00","","0","0.0","0","平台垫付","4","","4.4","满意","","6-12月标(44.5%)、3月标(21.0%)","[3, 2, 7, 6, 5, 4]","4.96","","","","","0","","","158元/年","0","3元/笔","405"
"2505","3750.00","农泰金融","0","","支持","1","","0","-","1","供应链金融(100%)","深圳农泰金融服务有限公司","0","","3.8","一周内","1","2.5","两三天内","[{u'updDate': u'', u'equityCode': u'002215', u'insDate': u'', u'insUserId': u'', u'equityId': 1, u'updUserId': u'', u'equityMarket': u'u6df1u5733u8bc1u5238u4ea4u6613u6240', u'updUserName': u'', u'insUserName': u'', u'platId': 3991}]","3.9","满意","","0","","","0","陈会","44","广东","4403","深圳","无(标的未满期内，没有任何管理费用)","","1个月","2","深圳市南山区深南大道9966号威盛科技大厦21楼","2015-12-01","1,2","借记卡网付,信用卡网付","3","上市公司控股","上市公司控股","3","7.37%","7.37","农泰金融","1","https://www.ntjrchina.com","0","","粤ICP备15090308号","","5000.00","","0","1000.0","0","融资性担保公司、风险准备金(1000.0万元)","2,02","","3.9","满意","","1月标(39.1%)、6-12月标(20.9%)","[3, 2, 1, 6, 5, 4]","1.19","","","","","0","0","","","0","2元(提现一笔收取2元手续费)","3991"
"2506","0.00","安心de利","0","","支持","1","","0","-","1","供应链金融(100%)","北京易融德利网络科技有限公司","0","","4.4","三天内","1","2.8","两三天内","","4.1","满意","","0","","","0","刘延锋","11","北京","1105","朝阳","","","1个月","2","北京市朝阳区朝外大街朝外SOHO写字楼A座2906","2014-07-31","","","2","民营系","风投系","5","7.61%","7.61","安心de利","1","http://www.anxindeli.com/","0","","京ICP备14025873号-1","","1712.00","","0","0.0","1","融资性担保公司","2","","4.5","很满意","","2月标(94.8%)、3月标(4.0%)","[3, 5, 4]","2.21","0(无)","无","汇付天下","","0","1","","","0","","891"
"2507","1000.00","钱增增","0","","支持","1","","0","实物抵押","1","车贷(50%)、房贷(50%)","四川邦宁投资管理有限公司","0","","4.3","三天内","1","2.8","两三天内","","4.2","满意","","0","","","0","林强","51","四川","5101","成都","0","","1个月","2","成都市武侯区新希望路7号丰德万瑞中心B座1402","2015-03-23","1","借记卡网付","0","","民营系","2","15.48%","15.48","钱增增","1","https://www.qianzz.com","0","","蜀ICP备13007650号-2","","5000.00","","0","0.0","0","小贷公司、平台垫付","1,4","","4.1","满意","","1月标(82.4%)、3月标(8.9%)","[3, 2, 7, 6, 4]","2.42","0","","","","0","","","0","0","0","1780"
"2508","1000.00","小树时代理财","1","2015年07月22日加入东莞市互联网金融协会任会员职务","支持","1","","0","质量保障服务+第三方担保","1","个人信贷(100%)","深圳前海小树时代互联网金融服务有限公司","1","","4.4","三天内","1","2.8","两三天内","","4.1","满意","","0","","","1","何敬业","44","广东","4419","东莞","无(无)","","随时","1","广东省东莞市莞城区汇峰路1号汇峯中心E区20-23","2015-03-15","1,2","借记卡网付,信用卡网付","0","","民营系","2","16.64%","16.64","小树时代理财","1","http://www.xiaoshushidai.cn/","0","","粤ICP备15011825号","","1000.00","","0","1000.0","0","风险准备金(1000.0万元)","02","","4.4","满意","","12-24月标(90.1%)、6-12月标(8.0%)","[7, 6, 4]","11.53","无(无)","","","","0","","","无(无)","0","2元/笔(无)","3992"
"2509","2000.00","58财福","1","2016年03月25日加入中国互联网金融协会任会员单位职务","不支持","0","","0","-","1","","江苏易君财富管理有限公司","1","","3.3","一周内","1","2.7","两三天内","","4.4","满意","","0","","","0","沈钧","32","江苏","3202","无锡","0","","不可转让","5","无锡市滨湖区蠡湖科研大厦12楼","2014-04-26","1","借记卡网付","2","民营系","民营系","2","7.26%","7.26","58财福","1","http://www.58caifu.cn/","0","","苏ICP备14000744号","","5000.00","","0","770.0","0","风险准备金(770.0万元)","02","","4.4","满意","","3月标(38.0%)、4-6月标(19.0%)","[3, 2, 1, 6, 5, 4]","2.38","0","","","","0","","","0","0","2","659"
"2510","0.00","优车融","0","","支持","1","","0","-","1","车贷(100%)","重庆融石网络信息技术有限公司","0","","4.3","三天内","1","3.4","一天内","","4.3","满意","","0","","","0","樵登","50","重庆","5012","渝北","无","","不可转让","5","重庆市渝北区土星商务中心C3栋24-5","2015-05-27","3,4","线下充值(有奖励),线下充值(无奖励)","0","","民营系","2","12.6%","12.6","优车融","1","http://www.youcherong.com/","0","","渝ICP备15000899","","1000.00","","0","80.0","0","平台垫付、风险准备金(80.0万元)","4,02","","4.6","很满意","","1月标(98.3%)、3月标(1.1%)","[2, 4]","1.0","无(无此项)","","","","0","","","无(所有注册用户均享受VIP服务)","0","金额200元以上的，已投资，收取提现金额的1.5‰，未投资的，收取5‰","2165"
"2511","0.00","多宝贷","1","2016年01月19日加入东莞市互联网金融协会任副会长职务","支持","1","","0","融资性担保公司本息保障","1","消费金融(90%)、车贷(10%)","广东莞贷互联网信息服务有限公司","0","","5.0","一天内","1","4.6","四小时内","","4.8","很满意","","0","","","0","莫灼威","44","广东","4419","东莞","","","1个月","2","东莞市南城区莞太路111号民间金融街1号楼17层","2014-10-16","","","2","民营系","风投系","5","8.95%","8.95","多宝贷","1","http://www.duobaodai.com/","0","","粤ICP备14065979号-1","","1001.00","","","300.0","0","融资性担保公司、平台垫付、风险准备金(300.0万元)","2,4,02","","5.0","很满意","","1月标(29.9%)、6-12月标(27.4%)","[3, 2, 7, 6, 5, 4]","4.31","债权转让手续费免费(投资人在多宝贷平台的债权转让手续费全免)","","","","0","","","","0","","1864"
"2512","1000.00","悦享金服","0","","支持","1","","0","1、风控保障 2、技术保障 3、法律保障 4、资金三方联合存管","1","其它(5%)、车贷(75%)、供应链金融(20%)","安徽悦享互联网金融信息服务有限公司","0","","4.9","三天内","1","4.1","四小时内","","4.8","很满意","","0","","","1","范乐","34","安徽","3401","合肥","无","","1个月","2","合肥市高新区创新大道2800号创新产业园二期F1＃406-407","2016-02-03","1","借记卡网付","2","民营系","民营系","2","9.59%","9.59","悦享金服","1","http://www.yuexiang.cn","0","","皖ICP备15025498号","","1000.00","","0","0.0","0","p2p","01","p2p","4.8","很满意","","天标(54.1%)、1月标(29.5%)","[3, 2, 1, 6, 5, 4]","1.55","千分之五(债权出让人收取转让价格的0.5％；债权受让人不收取费用)","","","","0","","","暂无","0","普通取现，由平台垫付；快速取现和即时取现，按每笔2元+（节假日天数+1）*取现金额的万分之五收取；","4038"
"2513","1000.00","量子金融","0","","支持","1","华兴银行","1","合作机构逾期债权回购","1","车贷(100%)","安徽小马金融咨询服务有限公司","0","","4.2","三天内","1","3.5","一天内","","3.7","满意","","0","","","0","苏鑫","34","安徽","3401","合肥","0(无管理费)","","1个月","2","安徽省合肥市政务区蔚蓝商务港A座521","2015-01-06","1","借记卡网付","0","","民营系","2","12.62%","12.62","量子金融","1","http://www.liangzijinrong.com","0","","皖ICP备14016884号","","1000.00","","0","100.0","0","抵质押车辆变现、第三方汽车公司回购债权、风险准备金(100.0万元)","01,02","抵质押车辆变现、第三方汽车公司回购债权","3.9","满意","","3月标(65.7%)、1月标(21.2%)","[3, 2, 6, 4]","3.22","0(0)","","","","0","","","0(无VIP费用)","0","0","1444"
"2514","0.00","木头人","0","","不支持","0","海口联合农商银行","1","木材质押，本息保障，风险备付金垫付","1","供应链金融(100%)","东莞市繁融实业投资有限公司","0","","4.9","三天内","1","4.9","四小时内","","4.9","很满意","","0","","","0","张克利","44","广东","4419","东莞","","","不可转让","5","东莞市厚街镇河田村厚街大道盈丰大厦10楼1002号","2014-06-17","1,2","借记卡网付,信用卡网付","0","","民营系","2","10.9%","10.9","木头人","1","http://www.mutourenp2p.com/","0","","粤ICP备14076063号-2 ","","1000.00","","","0.0","0","质押担保","01","质押担保","5.0","很满意","","1月标(29.7%)、3月标(23.4%)","[3, 2, 1, 7, 6, 5, 4]","3.24","","","","","0","","","","0","","2113"
"2515","2000.00","前沿财富","0","","支持","1","","0","风险保证金","1","车贷(95%)、房贷(5%)","深圳前海前沿互联网金融服务有限公司","0","","4.5","三天内","1","4.0","四小时内","","3.8","满意","","0","","","0","周小跃","44","广东","4403","深圳","免费","","1个月","2","湖南湘潭市岳塘区天瑞新城15楼","2015-10-08","1,3","借记卡网付,线下充值(有奖励)","2","民营系","民营系","2","16.42%","16.42","前沿财富","1","http://qycfu.com/","0","","粤ICP备16009877号","","10000.00","","0","200.0","0","融资租赁、风险准备金(200.0万元)","7,02","","4.3","满意","","6-12月标(75.5%)、3月标(12.6%)","[2, 6, 4]","5.3","每笔金额的2％(每笔金额的2％)","","","","0","","","","0","免费","4324"
"2516","0.00","泰山金融","0","","支持","1","","","第三方保本保息","1","个人信贷(10%)、供应链金融(20%)","北京稳如泰山金融信息服务有限公司","0","","4.6","三天内","1","2.4","两三天内","","4.0","满意","","0","","","0","陈杰","11","北京","1108","海淀","","","随时","1","北京市海淀区东冉北街9号宝蓝金园国际中心3层B3002","2015-01-08","","","0","","","0","8.18%","8.18","泰山金融","1","http://www.taishanjinrong.com","0","","京ICP备15017172号 ","京ICP证150688号","5000.00","","0","0.0","0","融资性担保公司","2","","4.0","满意","","4-6月标(24.1%)、6-12月标(23.4%)","[3, 2, 7, 6, 5, 4]","5.42","","","","","0","","","","0","","3344"
"2517","880.00","来融金服","1","2016年04月03日加入江西省互联网金融协会任会员职务","不支持","0","","0","无","1","农村金融(100%)","江西来融金融信息服务有限公司","0","","5.0","一天内","1","3.0","一天内","[{u'updDate': u'', u'equityCode': u'', u'insDate': u'', u'insUserId': u'', u'equityId': 5, u'updUserId': u'', u'equityMarket': u'', u'updUserName': u'', u'insUserName': u'', u'platId': 4211}]","4.6","很满意","","0","","","0","朱涵华","36","江西","3601","南昌","","","随时","1","江西省南昌市红谷滩新区中央广场B区准甲办公楼906室（第9层）","2015-05-13","","","2","民营系","民营系","2","10.71%","10.71","来融金服","1","http://www.lai.cn/","0","","赣ICP备15005103","","1000.00","","0","0.0","0","p2p","01","p2p","4.4","满意","","6-12月标(72.4%)、3月标(10.4%)","[3, 2, 7, 6, 5, 4]","6.72","","","汇付天下","","0","3","","","0","","4211"
"2518","500.00","诚投在线","0","","不支持","0","","0","-","1","房贷(30%)、","武汉诚投网络有限公司","0","","3.6","一周内","1","2.9","两三天内","","3.3","一般","","0","","湖北鸿源投资担保有限公司(承保1000万元)","0","周志宏","42","湖北","4201","武汉","无(在诚投在线投资无须任何管理费用。)","","1个月","2","湖北省武汉市武昌区汉街总部国际C座1108室","2015-02-10","1","借记卡网付","2","民营系","民营系","2","14.39%","14.39","诚投在线","1","http://www.chengtounet.com","0","","鄂ICP备15000272号-1","鄂B2-20150122","5000.00","","0","200.0","0","融资性担保公司、风险准备金(200.0万元)","2,02","","3.4","一般","","6-12月标(66.1%)、3月标(26.8%)","[2, 6, 4]","5.41","每笔债权交易价值的1％收取。","","","","0","0","","无(无)","0","提现手续费用2元/笔。(投资人在诚投在线通过第三方支付平台操作提现，提现到账时间为T+1（其中周一至周五的提现分别在上午9：00与下午14：00集中处理，审核成功后，1天内到账；周六、日可以申请提现，诚投在线会在下一个工作日进行处理；法定节假日顺延）。)","1616"
"2519","159.00","甬e贷","0","","支持","1","","0","-","1","车贷(100%)","宁波旺信投资管理有限公司","0","","3.3","一周内","1","2.9","两三天内","","3.2","一般","","0","","","0","邢亚义","33","浙江","3302","宁波","利息的5％(将收取投资所获利息的5％作为利息管理费用。)","","1个月","2","宁波市鄞州区日丽中路555号总部一号2213-2215","2015-11-02","1,4","借记卡网付,线下充值(无奖励)","0","","民营系","2","11.34%","11.34","甬e贷","1","http://www.yongedai.com/","0","","浙ICP备15026462号","浙B2-20160085","5000.00","","0","0.0","0","平台垫付","4","","3.7","满意","","1月标(56.6%)、3月标(20.7%)","[2, 7, 6, 4]","1.31","本金*折扣+起止天数*天息","","","","0","","","VIP需待收满1万元以上（体验金除外），方可申请成功。","0","VIP用户15天外免费提现，普通用户30天外免费提现。未到提现时间收取提现金额的千分之六。","3331"
"2520","610.00","恒利网","0","","不支持","0","","0","-","1","","山东金谷盛通金融信息服务有限公司","0","","","","1","","","","","","","0","","","0","林斌","37","山东","3713","临沂","0元","","不可转让","5","山东省临沂市兰山区海关路联安大厦三楼305室","2014-08-06","","","2","民营系","民营系","2","10.04%","10.04","恒利网","1","http://www.myhengli.com/","0","","鲁ICP备14010905号-1 ","","2000.00","","0","0.0","0","第三方担保机构担保+风险保障金","01","第三方担保机构担保+风险保障金","","","","1月标(62.7%)、3月标(23.4%)","[3, 2, 1, 7, 6, 4]","1.58","0元","","汇付天下","","0","1","","0元","0","2元/笔","1099"
"2521","3000.00","乐投创富","1","2015年12月23日加入福建省互联网金融协会任会员单位职务","支持","1","","0","VIP保本保息","1","车贷(99%)","福建乐投网络科技有限公司","0","","4.3","三天内","1","3.5","一天内","","4.5","很满意","","0","","","0","唐炜","35","福建","3501","福州","5％(利息管理费5％)","","随时","1","福建省福州市台江区江滨西大道118号IFC（福州国际金融中心）1103单元","2015-04-01","1","借记卡网付","2","民营系","民营系","2","14.0%","14.0","乐投创富","1","http://www.lotocf.com/","0","","闽ICP备15003500号-1","","3000.00","","0","0.0","0","小贷公司、平台垫付","1,4","","4.5","很满意","","1月标(59.1%)、3月标(30.8%)","[2, 6, 4]","2.62","暂无(暂无)","","","","0","","","0(VIP本息保障)","0","免费提现次数为每月10次，超出免费次数，每次2元。超出免费提现额度范围按照3％收取管理费。","2203"
"2522","0.00","新富创投","0","","支持","1","","0","-","1","车贷(100%)","武汉好易融互联网信息服务有限公司","0","","4.9","三天内","1","3.8","一天内","[{u'updDate': u'', u'equityCode': u'', u'insDate': u'', u'insUserId': u'', u'equityId': 5, u'updUserId': u'', u'equityMarket': u'', u'updUserName': u'', u'insUserName': u'', u'platId': 3948}]","4.5","很满意","","0","","","0","李力","42","湖北","4201","武汉","0","","随时","1","湖北省武汉市江汉区中央商务区泛海国际SOHO城3号楼808室","2014-11-18","1","借记卡网付","2","民营系","民营系","2","10.32%","10.32","新富创投","1","http://www.xinfudaicn.com","0","","鄂ICP备14018028号-1 ","","1000.00","","0","205.33","0","平台垫付、风险准备金(205.33万元)","4,02","","4.8","很满意","","12-24月标(36.5%)、6-12月标(26.1%)","[3, 2, 7, 6, 4]","6.26","0","","","","0","","","0","0","0.25％","3948"
"2523","900.00","微镇","0","","不支持","0","","0","-","1","票据(50%)、供应链金融(50%)","深圳市微镇信用支付科技有限公司","0","","4.2","三天内","1","3.0","一天内","","4.8","很满意","","0","","","0","李世远","44","广东","4403","深圳","0(暂时不收取用户资金管理费)","","随时","1","广东省深圳市宝安区中粮地产集团中心7楼704-706室","2015-04-11","1","借记卡网付","2","民营系","民营系","2","11.58%","11.58","微镇","1","http://www.microtown.cn/","0","","粤ICP备11065084号","","900.00","","0","0.0","0","供应链金融","01","供应链金融","4.8","很满意","","6-12月标(35.5%)、4-6月标(28.4%)","[3, 2, 6, 5, 4]","5.17","0.5％","","","","0","","","0(暂时不收取VIP年费)","0","每笔1元","4280"
"2524","5000.00","梦想盈行","0","","支持","1","","0","担保公司本息全额担保","1","","安徽星昊金融信息服务有限公司","1","","4.1","三天内","1","3.3","一天内","","3.7","满意","","0","","","1","袁俊","34","安徽","3401","合肥","0(无)","","1个月","2","安徽省合肥市包河区徽州大道高速时代广场金融中心C3座10层","2015-02-01","1","借记卡网付","4","国资控股","国资控股","4","8.85%","8.85","梦想盈行","1","http://www.mxyinghang.com","0","","皖ICP备15000442号-1","","5000.00","","0","0.0","0","融资性担保公司","2","","3.8","满意","","天标(71.3%)、6-12月标(13.5%)","[2, 1, 7, 6, 4]","2.29","转让金额的0.5％(1、债权产品持有31天后即可转让。付息日当天不能转让；2、债权转让有效期为3个自然日内有效，若申请转让后，第3个自然日23:59:59前未全部转让成功，转让自动取消；3、针对3个自然日内将要付息的债权，则转让有效期截至付息日前一日23:59:59；4、债权可全部或部分转让。对于部分转让的债权，转让有效期内不能转让该债权的剩余部分；5、转让人通过折让金设置转让价格，折让金定价区间：负的本债权未收利息<=折让金<=本债权已收利息。6、默认折让金为上次付息日到申请日的利息归转让人所有。)","","","","0","","","0(无)","0","2元/笔(1.单笔限额10万2.单日限额30万3.提现次数不限4.提现秒到账)","1552"
"2525","2732.00","洋葱先生","0","","","","","0","风险备付金、合作方资产回购","1","个人信贷(100%)","深圳市阿拉互联网金融服务有限公司","2","","3.7","一周内","1","2.6","两三天内","","4.1","满意","银行存管 存管机构为平安银行","0","","","0","苏醒","44","广东","4403","深圳","免费","","随时","1","深圳市福田区京基滨河时代广场A座1505","2015-07-21","1","借记卡网付","2","民营系","民营系","2","6.68%","6.68","洋葱先生","1","https://www.51onion.com/","0","","粤ICP备15030422号","","10000.00","平安银行,平安银行","1","300.0","0","借贷信息中介、风险准备金(300.0万元)","01,02","借贷信息中介","4.0","满意","","12-24月标(46.1%)、24月以上标(34.7%)","[7, 6, 5, 8]","12.93","免费","","","","0","","","免费","0","每月首2笔10元以上的提现免费，其余提现收费2元/笔。","4245"
"2526","5000.00","","0","","","","","0","-","1","个人信贷(40%)、企业信贷(60%)","诚成盈（北京）投资管理有限公司","0","","4.0","三天内","1","2.0","两三天内","","5.0","很满意","","0","","","0","刘珠国","11","北京","1105","朝阳","充值金额1％","","不可转让","5","北京市朝阳区SOHO现代城","2015-01-09","1","借记卡网付","2","民营系","民营系","2","7.74%","7.74","诚成贷","1","https://www.chengchengdai.com.cn/","0","","京ICP备14053828号-1","","5000.00","","0","0.0","0","平台垫付","4","","3.0","一般","","6-12月标(56.0%)、3月标(33.6%)","[3, 2, 6, 5, 4]","5.33","无","","","","0","","","100元","0","3元/笔","6302"
"2527","5000.00","万富宝","0","","不支持","0","","0","合作机构无条件回购","1","车贷(80%)、融资租赁(20%)","万富互联网信息科技有限公司","0","","3.8","一周内","1","4.5","四小时内","","4.3","满意","","0","","","0","史万福","41","河南","4101","郑州","","","3个月","3","郑州市郑东新区金水东路与农业东路交汇处美盛中心2104室","2015-05-04","","","0","","民营系","2","8.75%","8.75","万富宝","1","http://www.wanfubao.cn","0",""," 豫ICP备14026846号-1","","5000.00","","0","0.0","0","非融资性担保公司","3","","5.0","很满意","","1月标(58.8%)、12-24月标(16.8%)","[2, 1, 7, 6, 4]","2.8","无","","","","0","","","","0","","1928"
"2528","5000.00","投资吧","1","2016年03月01日加入江苏省互联网金融协会任会员单位职务","不支持","0","","0","-","1","车贷(40%)、房贷(30%)、供应链金融(30%)","江苏投吧金融信息服务有限公司","0","","4.0","三天内","1","3.4","一天内","","3.6","满意","","0","","","0","董继顺","32","江苏","3201","南京","","","3个月","3","江苏南京市秦淮区中山南路1号南京中心68楼","2015-08-18","1","借记卡网付","2","民营系","民营系","2","8.42%","8.42","投资吧","1","http://www.tziba.com/","0","","苏ICP备15035298号-1","","10000.00","","0","1000.0","0","小贷公司、融资性担保公司、非融资性担保公司、资产包、个人消费贷、风险准备金(1000.0万元)","1,2,3,01,02","资产包、个人消费贷","3.8","满意","","1月标(100.0%)","[2]","1.57","","","","","0","","","","0","0(1、在投资吧平台正常投资是不会产生任何手续费的，充值、投资所产生的费用都由平台代为垫付。充值后未投资直接提现的资金部分，第三方支付机构会收取千分之五的手续费，由客户自行承担。2015年10月1日前活动期间由平台代付。2、投资吧目前支持付款的银行有15家，分别是：中国工商银行、中国农业银行、中国银行、中国建设银行、中国邮政储蓄银行、光大银行、华夏银行、徽商银行、交通银行、民生银行、宁波银行、浦发银行、上海银行、招商银行、中信银行。3、投资吧提现申请正常2个小时内处理完成，最迟下一个工作日到账，具体到账时间以收款银行为准。)","2745"
"2529","0.00","小贷吧","1","2016年03月01日加入广州互联网金融协会任会员职务","支持","1","华兴银行","1","担保机构提供担保","1","个人信贷(4%)、企业信贷(80%)、房贷(8%)、供应链金融(8%)","广东小森金科信息技术有限公司","1","","4.2","三天内","1","3.5","一天内","","3.9","满意","","0","","","0","潘梓森","44","广东","4401","广州","0","","随时","1","广州市天河区黄埔大道中309号3-22（羊城创意园内）","2015-05-28","1","借记卡网付","0","","民营系","2","11.26%","11.26","小贷吧","1","https://www.xiaodaiba.cn/","0","","粤ICP备15003923号","","3000.00","","0","0.0","0","第三方担保","01","第三方担保","4.2","满意","","2月标(52.8%)、4-6月标(31.5%)","[3, 2, 1, 7, 5]","3.72","0","","","","0","","","0","0","0","4003"
"2530","1000.00","恒大财富","0","","支持","1","","0","-","1","车贷(5%)、房贷(95%)","山东润冠企业管理集团有限公司","0","","4.6","三天内","1","3.6","一天内","","4.0","满意","","0","","","0","陈齐安","37","山东","3701","济南","无(无管里费)","","随时","1","济南市槐荫区经十路和谐广场银座中心1＃3401室","2014-12-31","1,3","借记卡网付,线下充值(有奖励)","0","","","0","9.53%","9.53","恒大财富","1","http://www.hengdacaifu.com","0","","鲁ICP备14022165号-1","","5600.00","","0","0.0","0","","","","4.4","满意","","6-12月标(28.2%)、1月标(26.4%)","[2, 7, 6, 4]","6.24","无(无)","","","","0","0","","免费vip(免费vip)","0","无提现费(当时可提现，无提现费。)","1312"
"2531","1000.00","隆泰贷","0","","不支持","0","","0","-","1","个人信贷(30%)、车贷(40%)、房贷(30%)","浙江隆泰高科信息科技有限公司","0","","4.0","三天内","1","5.0","半小时内","","4.0","满意","","0","","","0","梁光满","33","浙江","3302","宁波","暂时没有管理费","","不可转让","5","浙江宁波海曙区药行街42号银亿环球B座1603","2014-04-08","1,2,3","借记卡网付,信用卡网付,线下充值(有奖励)","2","民营系","民营系","2","21.61%","21.61","隆泰贷","1","http://www.longtaidai.com","0","","浙ICP备14003579号-1","","1000.00","","0","0.0","0","小贷公司","1","","4.0","满意","","1月标(42.4%)、6-12月标(40.0%)","[2, 6, 4]","3.47","没有","","","","0","0","","120元/年（目前暂时免费）","0","千五(投资过的资金提现免费，未投资过的资金提现收千五的手续费)","2018"
"2532","5000.00","聚宝珠","0","","不支持","0","","0","实物车辆质押","1","车贷(80%)、房贷(10%)、","北京铭萱网络科技有限公司","0","","3.3","一周内","1","2.2","两三天内","","2.1","不满意","","0","","","0","于永涛","11","北京","1105","朝阳","5％","","不可转让","5","北京市朝阳区建外SOHO西区10号楼902","2016-05-08","1","借记卡网付","2","民营系","民营系","2","10.09%","10.09","聚宝珠","1","http://jubaozhu.com","0","","京ICP备16014862号","","5000.00","","0","0.0","0","质押车辆债权转让模式","01","质押车辆债权转让模式","2.4","不满意","","天标(85.6%)、2月标(11.9%)","[3, 2, 1]","1.05","暂无","","","","0","","","","0","2.5‰","4387"
