"id","actualCapital","aliasName","association","associationDetail","autoBid","autoBidCode","bankCapital","bankFunds","bidSecurity","bindingFlag","businessType","companyName","credit","creditLevel","delayScore","delayScoreDetail","displayFlg","drawScore","drawScoreDetail","equityVoList","experienceScore","experienceScoreDetail","fundCapital","gjlhhFlag","gjlhhTime","gruarantee","inspection","juridicalPerson","locationArea","locationAreaName","locationCity","locationCityName","manageExpense","manageExpenseDetail","newTrustCreditor","newTrustCreditorCode","officeAddress","onlineDate","payment","paymode","platBackground","platBackgroundDetail","platBackgroundDetailExpand","platBackgroundExpand","platEarnings","platEarningsCode","platName","platStatus","platUrl","problem","problemTime","recordId","recordLicId","registeredCapital","riskCapital","riskFunds","riskReserve","riskcontrol","securityModel","securityModelCode","securityModelOther","serviceScore","serviceScoreDetail","startInvestmentAmout","term","termCodes","termWeight","transferExpense","transferExpenseDetail","trustCapital","trustCreditor","trustCreditorMonth","trustFunds","tzjPj","vipExpense","withTzj","withdrawExpense","platId"
"1145","5000.00","坤玺金融","0","","","","","0","-","0","","江西坤玺信息科技有限公司","0","","3.4","一周内","1","2.6","两三天内","","2.6","一般","","0","","","0","杨文彪","36","江西","3601","南昌","","","","0","江西省南昌市红谷滩新区鼎峰中央A座801","2014-08-11","","","2","民营系","民营系","2","15.0","15.0","坤玺金融","3","http://www.kunxijinrong.com","1","2015-06-19","赣ICP备14005362号-1 ","","5000.0","","0","0.0","0","","","","2.6","一般","","","","0.0","","","","","0","0","","","0","","926"
"1146","0.00","嘉润财富","0","","支持","1","","0","VIP保本保息","1","车贷(90%)","滨州市嘉润电子商务有限公司 ","0","","","","1","","","","","","","0","","","0","邵立军","37","山东","3716","滨州","","","","0","山东省滨州市渤海十九路535号 ","2015-04-09","","","0","","","0","18.0","18.0","嘉润财富","3","http://www.bzjiarun.com/","1","2015-06-19"," 鲁ICP备14036547号-1","","500.0","","0","300.0","0","风险准备金(300.0万元)","02","","","","","","","0.0","","","","","0","0","","","0","","1898"
"1147","600.00","巢商金融","0","","","","","0","-","0","","安徽巢商投资管理有限公司","0","","","","1","","","","","","","0","","","0","徐明","34","安徽","3401","合肥","","","","0","合肥市瑶海区临泉路与定远路交口风景苑6#102室","2015-01-20","","","0","","","0","18.0","18.0","巢商金融","3","http://csjr888.com ","1","2015-06-19","皖ICP备14019096号-1 ","","5000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2642"
"1148","100.00","金蜗牛财富","0","","","","","0","-","0","","宁波金蜗牛财富投资咨询有限公司 ","0","","","","1","","","","","","","0","","","0","张骁","33","浙江","3302","宁波","","","","0","宁波市江东区江南路289号7-6、7-7","2013-07-26","","","2","民营系","民营系","2","","0.0","金蜗牛财富","2","http://www.sunail.com","1","2015-06-18","浙ICP备13016433号-1 ","","200.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","0","","","0","","208"
"1149","0.00","财富联成","0","","","","","0","-","0","","青岛财富联成资产管理有限公司","0","","1.0","超过两周","1","1.0","超过三天","","1.0","很不满意","","0","","","0","张术元","37","山东","3702","青岛","","","","0","青岛市黄岛区崇明岛西路82号719室","2014-09-17","","","0","","","0","","0.0","财富联成","2","http://www.cflch.com/","1","2015-06-18","鲁ICP备15009329号-1  ","","3000.0","","0","0.0","0","","","","1.0","很不满意","","","","0.0","","","","","0","","","","0","","2648"
"1150","10000.00","工商贷","0","","支持","1","","0","本息垫付","0","","深圳市越晟通电子商务有限公司","0","","3.0","一周内","1","2.0","两三天内","","2.8","一般","","0","","","1","李忠明","44","广东","4403","深圳","1.5%(交易管理费：网站按还款本金收取借款者交易管理费,最低1.5。借款1个月1.5%，借款2个月2%，借款三个月(含三个月)以上的每月增加0.2%管理费)","交易管理费：网站按还款本金收取借款者交易管理费,最低1.5。借款1个月1.5%，借款2个月2%，借款三个月(含三个月)以上的每月增加0.2%管理费","随时","1","广东省深圳市福田区彩田南路中深花园A座3011","2012-09-21","","","2","民营系","民营系","2","13.65","13.65","工商贷","3","http://www.gsdai.com","1","2015-06-18","粤ICP备12048490号","","10000.0","","0","530.0","0","风险准备金(530.0万元)","02","","2.9","一般","","","","0.0","","","","","0","0","","188元(工商贷VIP会员有效期为一年。该笔费用将在工商账户内先行扣除，用户自扣除VIP费用之日起一个月之内累计投资月标1万元以上(不包括天标、秒标)系统自动返还;方法二、自动成为VIP：自注册之日起一个月内累计投资月标1万元以上(不包括天标、秒标)，将自动成为VIP，系统随机分配专属客服。VIP到期后一个月内，按以上规则再投资1万元，VIP期限延长一年。)","0","金额的千分之五为手续费(用户自充值之日起于15日之内提现的将收取金额的千分之五为手续费。用户自充值之日起于15日(含15日)之外提现免费。(即不收取任何费用))","119"
"1151","0.00","钱茂财富","0","","","","","0","-","0","","安徽钱茂投资管理有限公司 ","0","","","","1","","","","","","","0","","","0","汤路生","34","安徽","3401","合肥","","","","0","","2015-04-12","","","0","","","0","","0.0","钱茂财富","3","http://www.qianmao58.com/ ","1","2015-06-18","皖ICP备15006014号-1  ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2647"
"1152","0.00","好管家金融","0","","不支持","0","","0","100％ 本息保障","1","","成都好管家兴投资咨询有限公司","0","","2.0","两周内","1","3.0","一天内","","3.0","一般","","0","","","0","毛敏","51","四川","5101","成都","","","不可转让","5","四川省成都市锦江区东大街芷泉段6号时代1号大厦1102/1103","2013-06-18","","","2","民营系","民营系","2","13.6","13.6","好管家","5","http://www.hgj99.com","1","2015-06-18","蜀ICP备14002147号","","500.0","","0","0.0","0","","","","3.0","一般","","","","0.0","","","","","0","","","","0","","604"
"1153","0.00","融创财富","0","","","","","0","-","0","","寿光融创信息技术服务有限公司","0","","","","1","","","","","","","0","","","0","王晓龙","37","山东","3707","潍坊","","","","0","","2015-05-27","","","0","","","0","","0.0","融创财富","5","http://www.rongchuangcf.com","1","2015-06-18","鲁ICP备15016533号-1 ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2644"
"1154","0.00","助行投资","0","","","","","0","-","0","","吉林助行投资管理股份有限公司 ","0","","","","1","","","","","","","0","","","0","","22","吉林","2201","长春","","","","0","","2015-06-15","","","0","","","0","","0.0","助行投资","5","http://www.jilinzhuhang.com/","1","2015-06-18","吉ICP备14001198号-1 ","","0.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2645"
"1155","0.00","泰堃财富","0","","","","","0","-","0","","上海泰堃资产管理有限公司 ","0","","","","1","","","","","","","0","","","0","戴福兵","31","上海","3109","虹口","","","","0","上海市虹口区逸仙路158号宝隆一方大厦701室","2014-12-18","","","0","","","0","18.0","18.0","泰堃财富","6","http://www.taikuncaifu.com/ ","1","2015-06-18","沪ICP备14044547号-1 ","","5000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2650"
"1156","0.00","胜达易贷","0","","","","","0","-","0","","滨州市远胜达投资咨询有限公司 ","0","","","","1","","","","","","","0","","","0","王宜天","37","山东","3716","滨州","","","","0","","2015-04-20","","","0","","","0","","0.0","胜达易贷","2","http://www.shengdayidai.com","1","2015-06-17","鲁ICP备15009442号-1 ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2649"
"1157","3000.00","如丰电子财富","0","","支持","1","","0","VIP保本保息","1","车贷(50%)、房贷(50%)","济南电子商务有限公司","0","","","","1","","","","","","","0","","","0","罗新国","37","山东","3701","济南","","","随时","1","","2015-05-08","","","0","","","0","18.0","18.0","如丰电子财富","5","http://www.rufengdianzicaifu.com/","1","2015-06-17","鲁ICP备15011820号-1","","3000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","0","","","0","","1981"
"1158","1040.00","百e贷","0","","","","","0","-","0","","甘肃省中小企业金融超市股份有限公司 ","0","","","","1","","","","","","","0","","","0","苗小军","62","甘肃","6201","兰州","","","","0","甘肃省兰州市城关区静宁路158号昌运大厦2楼","2014-03-20","","","0","","","0","","0.0","百e贷","5","http://ebank001.com/ ","1","2015-06-17","陇ICP备13000795号-1 ","","5200.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2652"
"1159","0.00","盈通易贷","0","","","","","0","-","0","","深圳市盈通易贷投资有限公司","0","","","","1","","","","","","","0","","","0","黄小龙","44","广东","4403","深圳","","","","0","深圳市宝安区西乡街道劳动海城路林荣商务大厦407 ","2014-01-03","","","0","","","0","","0.0","盈通易贷","5","http://www.ytydai.com ","1","2015-06-17","粤ICP备14001543号-1  ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2654"
"1160","0.00","弘文贷","0","","","","","0","-","0","","滨州弘文投资咨询有限公司","0","","","","1","","","","","","","0","","","0","匡振辉","37","山东","3716","滨州","","","","0","","2015-06-15","","","0","","","0","","0.0","弘文贷","3","http://www.hongwendai.com/ ","1","2015-06-16","鲁ICP备15014053号-1  ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2656"
"1161","0.00","小麦创投","0","","不支持","0","","0","本息保障","1","车贷(60%)、房贷(40%)","广东小麦网络科技有限公司","0","","5.0","一天内","1","3.0","一天内","","5.0","很满意","","0","","","0","郑欣","44","广东","4419","东莞","0","","","0","东莞市南城区莞太大道113号中威大厦803号","2015-01-01","1","借记卡网付","0","","","0","15.0","15.0","小麦创投","2","http://www.xiaomaivc.com","1","2015-06-15","粤ICP备14093734号-1","","1000.0","","0","0.0","0","小贷公司、融资性担保公司","1,2","","5.0","很满意","","2月标(30%)、天标(30%)","1,2,3,4","1.7","","","汇付天下","","0","1","","0","0","普通会员按提现金额千分之一点五，VIP会员免费","1500"
"1162","9000.00","小石头金融","0","","不支持","0","","0","保本保息","1","车贷(5%)、房贷(5%)、供应链金融(90%)","广东小石头投资管理有限公司","0","","4.3","三天内","1","3.1","一天内","","3.6","满意","","0","","桂林市鑫盛融资性担保有限公司(承保100000万元)","0","肖立进","44","广东","4401","广州","推广期间免费","","随时","1","广州市天河区珠江新城广州国际金融中心2602室","2015-01-07","1,4","借记卡网付,线下充值(无奖励)","2","民营系","民营系","2","18.0","18.0","小石头金融","2","http://www.37stone.com","1","2015-06-15","粤ICP备14099785号 ","","9000.0","","0","0.0","0","融资性担保公司","2","","3.9","满意","","1月标(70%)、2月标(30%)","2,3","1.3","无","","","","0","","","推广期间免费","0","每笔2元","1605"
"1163","0.00","融和创鑫","0","","","","","0","-","0","","潍坊融和投资有限公司","0","","","","1","","","","","","","0","","","0","刘建伟","37","山东","3707","潍坊","","","","0","山东省潍坊市奎文区东风东街8221号1号楼1203","2013-10-13","","","0","","","0","","0.0","融和创鑫","2","http://www.chuangxinp2p.com/","1","2015-06-15","","","1300.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2699"
"1164","500.00","美冠信投","0","","支持","1","","0","本金保障","0","","美冠信投","0","","4.1","三天内","1","3.0","一天内","","3.3","一般","","0","","","1","周琦","37","山东","3709","泰安","","","不可转让","5","泰安市泰山区东岳大街信用大厦10层","2013-08-18","","","2","民营系","民营系","2","36.2","36.2","美冠信投","3","http://www.mgxtou.com","1","2015-06-15","鲁ICP备13015339号","","1000.0","","0","0.0","0","风险准备金","02","","3.1","一般","","","","0.0","","","","","0","0","","","0","","228"
"1165","1000.00","裕德财富","0","","","","","0","-","0","","潍坊裕德电子商务有限公司","0","","","","1","","","","","","","0","","","0","陈亮","37","山东","3707","潍坊","","","","0","山东省潍坊市奎文区胜利东街5051号一号楼1-1908 ","2014-11-27","","","0","","","0","","0.0","裕德财富","3","http://www.yudetouzi.com/","1","2015-06-15","鲁ICP备14030401号-1 ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2698"
"1166","0.00","乔赢财富","0","","","","","0","-","0","","宁波乔赢投资管理有限公司","0","","","","1","","","","","","","0","","","0","薛戴军 ","33","浙江","3302","宁波","","","","0","宁波市鄞州区中河街道天童北路1107号1204、1205室","2014-10-08","","","0","","","0","","0.0","乔赢财富","3","http://www.qycf8888.com/ ","1","2015-06-15","浙ICP备14028900号-1 ","","5000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2702"
"1167","0.00","金地信投","0","","","","","0","-","0","","济南金地汇投资咨询有限公司 ","0","","","","1","","","","","","","0","","","0","刘健","37","山东","3701","济南","","","","0","","2015-04-09","","","0","","","0","","0.0","金地信投","5","http://www.jindixintou.com/ ","1","2015-06-15","鲁ICP备15005305号-2 ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2700"
"1168","0.00","中海融通","0","","","","","0","-","0","","临汾市中海融通投资有限公司 ","0","","","","1","","","","","","","0","","","0","闫瑾","14","山西","1410","临汾","","","","0","","2015-06-12","","","0","","","0","","0.0","中海融通","5","http://www.zhrttz.com/","1","2015-06-14","晋ICP备13001866号-1 ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2708"
"1169","2000.00","成功贷","0","","支持","1","","0","-","1","个人信贷(15%)、车贷(55%)、房贷(15%)、","山东省成功贷投资有限公司","0","","4.7","三天内","1","3.3","一天内","","3.3","一般","","0","","融正五岳担保公司(承保1000万元)","0","赵林","37","山东","3704","枣庄","","","1个月","2","山东省枣庄市薛城区光明路枣庄国际大厦14层","2014-12-08","","","0","","","0","36.0","36.0","成功贷","2","http://www.51chenggongdai.com/","1","2015-06-12","鲁ICP备14030969号","","2000.0","","0","0.0","0","","","","3.7","满意","","天标(70%)、1月标(30%)","1,2","1.0","活动推广期免费(活动推广期免费)","","","","0","","","","0","","1301"
"1170","1000.00","速可贷","0","","支持","1","","0","100％本息保障","1","个人信贷(50%)、车贷(20%)、房贷(30%)","英财金汇（北京）资产管理有限公司","0","","3.3","一周内","1","2.6","两三天内","","2.8","一般","","0","","","0","王东","11","北京","1105","朝阳","","","不可转让","5","北京市朝阳区建国路91号金地中心A座2501-2503","2012-10-01","","","2","民营系","民营系","2","18.0","18.0","速可贷","3","http://www.sukedai.com/","1","2015-06-12","京ICP备12005467号","","10000.0","","0","0.0","0","非融资性担保公司、平台垫付、风险准备金","3,4,02","","2.9","一般","","","","0.0","","","首信易支付","","0","1","","","0","","302"
"1171","0.00","亿贷网","0","","支持","1","","0","VIP保本保息","1","","潍坊亿贷电子商务有限公司","0","","4.0","三天内","1","4.0","四小时内","","4.0","满意","","0","","山东亿邦投资担保公司(承保1000万元)","0","田大刚","37","山东","3707","潍坊","","","","0","山东省潍坊市奎文区北海路4931号","2014-08-19","3,4","线下充值(有奖励),线下充值(无奖励)","2","民营系","民营系","2","20.0","20.0","亿贷网","3","http://www.yidaip2p.com","1","2015-06-12","鲁ICP备14019077号-1","","1435.0","","0","0.0","0","没有","01","没有","4.0","满意","","1月标(90%)、天标(10%)","1,2","1.0","","","","","0","0","","","0","","1753"
"1172","0.00","众鑫贷","0","","","","","0","-","0","","莱芜市众鑫投资理财咨询有限公司 ","0","","","","1","","","","","","","0","","","0","刘延奉","37","山东","3712","莱芜","","","","0","山东省莱芜市莱城区徐家河社区元新街中段路南","2015-03-24","","","0","","","0","","0.0","众鑫贷","3","http://www.zxdai.net/","1","2015-06-12","鲁ICP备14026569号-1  ","","2000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2696"
"1173","0.00","英大创投","0","","","","","0","-","0","","河北英大投资有限公司 ","0","","","","1","","","","","","","0","","","0","","13","河北","1301","石家庄","","","","0","","2015-06-09","","","0","","","0","","0.0","英大创投","5","http://www.hebeiyd.com","1","2015-06-12","冀ICP备13001458号-1  ","","0.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2709"
"1174","0.00","起点贷","0","","支持","1","","0","VIP100%本息保障，非VIP50%本息保障","0","个人信贷(50%)、","起点投资咨询（湖北）有限公司  ","0","","3.0","一周内","1","2.3","两三天内","","2.6","一般","","0","","","1","骆刚","42","湖北","4205","宜昌","10%","","不可转让","5","湖北省宜昌市开发区发展大道18号","2013-01-18","","","2","民营系","民营系","2","23.85","23.85","起点贷","2","http://www.qdp2p.com","1","2015-06-11","鄂ICP备12018096号","","5000.0","","0","0.0","0","","","","3.1","一般","","","","0.0","","","","","0","0","","120","0","0.3%","114"
"1175","600.00","元太在线","0","","","","","0","-","0","","东营市元太电子商务有限公司","0","","","","1","","","","","","","0","","","0","吕秀群","37","山东","3705","东营","","","","0","利津县北宋镇前王村","2014-12-08","","","0","","","0","","0.0","元太在线","3","http://www.yuantaizaixian.com ","1","2015-06-11","鲁ICP备14037281号-1 ","","600.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2729"
"1176","3000.00","联商贷","0","","","","","0","-","0","","云南茂英股权投资基金管理有限公司 ","0","","","","1","","","","","","","0","","","0","梁涛","53","云南","5326","文山","","","","0","云南省昆明市五华区北郊上马村核桃箐路3号3 楼301号","2014-12-24","","","0","","","0","","0.0","联商贷","5","http://www.88lsd.com","1","2015-06-11","滇ICP备14005309号-1  ","","3000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2710"
"1177","0.00","金信贷","0","","","","","0","-","0","","辽宁金信通投资有限公司 ","0","","","","1","","","","","","","0","","","0","于海威","21","辽宁","2101","沈阳","","","","0","","2015-06-02","","","0","","","0","","0.0","金信贷","5","http://www.jinxdai.com","1","2015-06-11","辽ICP备14003419号-1  ","","1050.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2711"
"1178","0.00","鲁源金融","0","","","","","0","-","0","","泰安鲁源投资有限公司","0","","","","1","","","","","","","0","","","0","赵秀军","37","山东","3709","泰安","","","","0","","2015-05-07","","","0","","","0","","0.0","鲁源金融","5","http://www.luyuanchuantou.com ","1","2015-06-11","","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2728"
"1179","6000.00","汇纳财富","0","","支持","1","","0","保本保息","1","车贷(10%)、房贷(10%)","云南汇纳经济信息咨询有限公司","0","","","","1","","","","","","","0","","","0","毕津瑞","53","云南","5301","昆明","10％(平台收取10％的利息收入为利息管理费)","平台收取10％的利息收入为利息管理费","3个月","3","昆明市盘龙区北京路与北辰大道交叉口领域时代大厦A幢16楼","2015-04-18","1,3","借记卡网付,线下充值(有奖励)","2","民营系","民营系","2","12.0","12.0","汇纳财富","2","http://www.huinacaifu.com/","1","2015-06-10","滇ICP备15001804号-1","","8600.0","","0","0.0","0","融资性担保公司、平台垫付","2,4","","","","","2月标(30%)、1月标(30%)","1,2,3,5","1.7","0","","","","0","","","120(1.账户内可用余额大于等于120元即可免费申请VIP（只限开业一年内）。2.VIP会员享有本息垫付的保障权益，非VIP会员享有本金保障权益，不享有利息垫付保障权益。)","0","5‰(用户自充值之日起15日之内未投月标者，提现收取提现金额的千分之五为手续费,充值当日不得提现。用户自充值之日起于15日之外提现免费。（提现金额限制：单次最低100元，单次最高5万元，当日最高100万元）。)","1854"
"1180","0.00","赢城创投","0","","","","","0","-","0","","莱芜舜诚投资咨询有限公司 ","0","","","","1","","","","","","","0","","","0","杨庆华","37","山东","3712","莱芜","","","","0","山东省莱芜市莱城区汶阳东大街以南青水街213号","2014-08-28","","","0","","","0","","0.0","赢城创投","3","http://www.ycctvip.com/","1","2015-06-10","鲁ICP备14019531号-1  ","","500.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2732"
"1181","0.00","壹视财富","0","","","","","0","-","0","","上海壹视投资管理有限公司 ","0","","","","1","","","","","","","0","","","0","王贵鹏","31","上海","3115","浦东","","","","0","","2015-03-18","","","0","","","0","","0.0","壹视财富","3","https://www.onesee5858.com/","1","2015-06-10","沪ICP备14031541号-1  ","","3500.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2733"
"1182","0.00","中山投资","0","","","","","0","-","0","","舟山中山投资管理有限公司 ","0","","","","1","","","","","","","0","","","0","葛云中","33","浙江","3309","舟山","","","","0","舟山市定海区临城街道千岛路193号建设大厦C座502室","2014-11-11","","","0","","","0","","0.0","中山投资","3","http://www.zhongshantz.com/","1","2015-06-10","浙ICP备14034457号-1 ","","500.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2736"
"1183","0.00","聚来融","0","","","","","0","-","0","","宁波德铭轩投资管理有限公司 ","0","","","","1","","","","","","","0","","","0","李震","33","浙江","3302","宁波","","","","0","宁波市海曙区华楼巷15号（3-22）室 ","2014-12-08","","","0","","","0","","0.0","聚来融","5","http://www.julairong.com","1","2015-06-10","浙ICP备14040226号-1 ","","5000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2731"
"1184","0.00","","0","","","","","","-","0","","陕西西部科技股份有限公司","0","","","","1","","","","","","","0","","","0","邢雅江","61","陕西","6101","西安","","","","0","","2015-05-20","","","0","","","0","","0.0","西部网贷","2","http://www.xbwdai.com/","1","2015-06-09","西部网贷","","5000.0","","","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","5719"
"1185","0.00","骏宝威","0","","","","","0","-","0","","石家庄骏宝威投资管理有限公司 ","0","","","","1","","","","","","","0","","","0","胡学军","13","河北","1301","石家庄","","","","0","石家庄中山东路598号融通财金大厦0906室","2015-05-20","","","0","","","0","","0.0","骏宝威","5","http://www.junbaow.com/ ","1","2015-06-09","冀ICP备15010022号-1 ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2738"
"1186","12000.00","元一投资","0","","","","","0","-","0","","深圳元一投资发展有限公司","0","","","","1","","","","","","","0","","","0","李强","44","广东","4403","深圳","","","","0","深圳市罗湖区深南东路5016号京基一百大厦A座5108单元 ","2014-12-29","","","0","","","0","","0.0","元一投资","5","http://www.yuanyi.com","1","2015-06-09","","","12000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2739"
"1187","50.00","徽鑫所","0","","支持","1","","0","保本保息","1","车贷(40%)、房贷(40%)、","徽鑫所投资管理咨询有限公司","0","","","","1","","","","","","","0","","","0","程俊峰","34","安徽","3401","合肥","0(无管理费)","无管理费","不可转让","5","安徽省合肥市经济开发区繁华大道百乐门尚泽国际27楼2710室","2015-01-18","3","线下充值(有奖励)","2","民营系","民营系","2","15.0","15.0","徽鑫所","2","http://www.hxsuo.com","1","2015-06-08","皖ICP备15000430号-1","","500.0","","0","0.0","0","非融资性担保公司","3","","","","","1月标(100%)","2","1.0","","","","","0","0","","无(无)","0","0(无手续费)","1825"
"1188","0.00","武汉贷","0","","支持","1","","0","VIP会员全额借款本金垫付，非VIP会员垫付本金的50%","0","","湖北浙商之家投资有限公司","0","","4.5","三天内","1","2.5","两三天内","","3.0","一般","","0","","","0","缪民威","42","湖北","4201","武汉","10%","","不可转让","5","湖北省武汉市武昌区中南路99号保利广场A座11楼","2014-06-15","","","2","民营系","民营系","2","18.1","18.1","武汉贷","3","http://www.wuhandai.com.cn/","1","2015-06-08","鄂ICP备09030552号-4","","3000.0","","0","0.0","0","","","","3.0","一般","","","","0.0","","","","","0","0","","0","0","(充值当天不能提现，充值15天内提现收取手续费0.3%，15天后全免，投资后提现没有手续费。100一下的不可提现。)","647"
"1189","548.00","坤隆投资","0","","","","","0","-","0","","南充坤隆实业投资有限公司 ","0","","","","1","","","","","","","0","","","0","李炫坤","51","四川","5113","南充","","","","0","嘉陵区陈寿路192号","2015-05-28","","","0","","","0","","0.0","坤隆投资","5","http://www.ouyijiayuan.com/","1","2015-06-08","蜀ICP备10207022号-1 ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2740"
"1190","0.00","德利创投","0","","","","","0","-","0","","深圳市德利通达金融服务有限公司","0","","","","1","","","","","","","0","","","0","司云起","44","广东","4403","深圳","","","","0","","2015-04-08","","","0","","","0","","0.0","德利创投","5","http://www.delichuangtou.com ","1","2015-06-08","粤ICP备15022383号-1 ","","2000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2742"
"1191","1000.00","富源财富","0","","","","","0","-","0","","新泰昊宇商务咨询有限公司 ","0","","","","1","","","","","","","0","","","0","曹如江","37","山东","3709","泰安","","","","0","山东泰安新泰市银河路南段东侧","2015-03-20","","","0","","","0","","0.0","富源财富","5","http://www.fuyuancaifu.com","1","2015-06-08","鲁ICP备14032860号-1 ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2743"
"1192","500.00","好优贷","0","","支持","1","","0","-","0","","重庆航纳电子商务有限公司","0","","4.8","三天内","1","4.0","四小时内","","3.8","满意","","0","","","0","王义","50","重庆","5005","江北","","","不可转让","5","重庆市江北区建新北路65号外经贸大厦16层","2013-10-08","","","2","民营系","民营系","2","21.0","21.0","好优贷","3","http://www.haoudai.com/","1","2015-06-06","渝ICP备13003799号","","500.0","","0","0.0","0","","","","4.3","满意","","","","0.0","","","","","0","0","","","0","","225"
"1193","1000.00","莱商贷","0","","支持","1","","0","逾期三天本息垫付","0","个人信贷(50%)、","山东太和之星投资有限公司","0","","4.3","三天内","1","3.1","一天内","","3.4","一般","","0","","","1","孙立同","37","山东","3712","莱芜","10%","","不可转让","5","莱芜市莱城区汶源东大街166号","2013-08-18","","","2","民营系","民营系","2","32.72","32.72","莱商贷","3","http://www.laishangdai.com/","1","2015-06-06","鲁ICP备13014304号","","1000.0","","0","0.0","0","平台垫付","4","","3.3","一般","","","","0.0","","","","","0","0","","120","0","0(提现费用：？48小时之内提现收5‰手续费？？？48小时之后到15天之内3‰手续费？？？15天之后提现免手续费？单日提现上限为50万元)","229"
"1194","1000.00","华南城贷","0","","支持","1","","0","vip保本保息","1","个人信贷(30%)、车贷(15%)、房贷(15%)、供应链金融(40%)","深圳市亿利鑫投资发展有限公司","0","","5.0","一天内","1","5.0","半小时内","","5.0","很满意","","0","","","0","郑观妹","44","广东","4403","深圳","","","不可转让","5","深圳市龙岗区华南城一号交易广场6楼","2014-01-03","","","2","民营系","民营系","2","40.0","40.0","华南城贷","3","http://www.cscdai.com","1","2015-06-06","粤icp备13080678","","1000.0","","0","0.0","0","平台垫付、还款准备金","4,01","还款准备金","5.0","很满意","","1月标(100%)","2","1.0","","","","","0","","","","0","","1317"
"1195","1000.00","亿鑫创投","0","","","","","0","-","0","","滨州天道投资咨询管理有限公司 ","0","","","","1","","","","","","","0","","","0","丁海鹏","37","山东","3716","滨州","","","","0","山东省滨州市黄河一路512号","2015-01-12","","","0","","","0","","0.0","亿鑫创投","3","http://www.yixinchuangtou.com","1","2015-06-06","鲁ICP备14036832号-1 ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2753"
"1196","0.00","新锐联","0","","","","","0","-","0","","潍坊新锐联电子商务有限公司","0","","","","1","","","","","","","0","","","0","尹宪尧","37","山东","3707","潍坊","","","","0","山东省潍坊高新区健康东街以北惠贤路以西A号楼W-39","2014-12-21","","","0","","","0","","0.0","新锐联","3","http://www.xrchuangtou.com/","1","2015-06-06","鲁ICP备14033209号-1 ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2754"
"1197","1000.00","益达易贷","0","","","","","0","-","0","","滨州市鑫益达投资咨询有限公司","0","","","","1","","","","","","","0","","","0","王国强","37","山东","3716","滨州","","","","0","山东省滨州经济开发区渤海十八路535号","2014-08-06","","","0","","","0","","0.0","益达易贷","3","http://www.zbxyd.com/","1","2015-06-06","鲁ICP备14019446号-1  ","","1000.0","","0","0.0","0","","","","","","","","","0.0","","","","","0","","","","0","","2755"
