"id","date","toPay50","toReceive50","wdzjPlatId"
"1692","2017-06-30","18.71","3.69","5310"
"1693","2016-07-31","59.35","100.00","4126"
"1694","2016-08-31","57.77","100.00","4126"
"1695","2016-09-30","55.54","100.00","4126"
"1696","2016-10-31","55.03","100.00","4126"
"1697","2016-11-30","56.02","100.00","4126"
"1698","2016-12-31","54.59","100.00","4126"
"1699","2017-01-31","52.51","100.00","4126"
"1700","2017-02-28","52.43","100.00","4126"
"1701","2017-03-31","49.74","100.00","4126"
"1702","2017-04-30","51.50","100.00","4126"
"1703","2017-05-31","53.12","100.00","4126"
"1704","2017-06-30","56.12","100.00","4126"
"1705","2016-07-31","27.54","7.96","881"
"1706","2016-08-31","27.54","7.96","881"
"1707","2016-09-30","27.54","7.96","881"
"1708","2016-10-31","27.54","7.96","881"
"1709","2016-11-30","27.54","7.96","881"
"1710","2016-12-31","27.54","7.96","881"
"1711","2017-01-31","27.54","7.96","881"
"1712","2017-02-28","27.54","7.96","881"
"1713","2017-03-31","27.54","7.96","881"
"1714","2017-04-30","27.67","7.08","881"
"1715","2017-05-31","23.83","5.88","881"
"1716","2017-06-30","23.49","5.45","881"
"1717","2016-07-31","26.66","100.00","4142"
"1718","2016-08-31","24.21","100.00","4142"
"1719","2016-09-30","24.51","100.00","4142"
"1720","2016-10-31","25.67","100.00","4142"
"1721","2016-11-30","24.59","100.00","4142"
"1722","2016-12-31","24.80","100.00","4142"
"1723","2017-01-31","24.54","100.00","4142"
"1724","2017-02-28","24.43","100.00","4142"
"1725","2017-03-31","24.89","100.00","4142"
"1726","2017-04-30","24.09","100.00","4142"
"1727","2017-05-31","23.45","100.00","4142"
"1728","2017-06-30","23.01","99.69","4142"
"1729","2016-07-31","82.72","50.29","2052"
"1730","2016-08-31","73.12","44.05","2052"
"1731","2016-09-30","71.15","49.31","2052"
"1732","2016-10-31","66.45","38.45","2052"
"1733","2016-11-30","62.84","36.42","2052"
"1734","2016-12-31","60.46","30.23","2052"
"1735","2017-01-31","57.62","29.44","2052"
"1736","2017-02-28","58.29","34.36","2052"
"1737","2017-03-31","52.01","31.51","2052"
"1738","2017-04-30","98.14","100.00","2052"
"1739","2017-05-31","40.73","20.64","2052"
"1740","2017-06-30","36.23","19.58","2052"
"1741","2016-07-31","41.78","100.00","574"
"1742","2016-08-31","39.08","100.00","574"
"1743","2016-09-30","38.28","100.00","574"
"1744","2016-10-31","35.78","100.00","574"
"1745","2016-11-30","33.84","100.00","574"
"1746","2016-12-31","33.14","100.00","574"
"1747","2017-01-31","34.46","100.00","574"
"1748","2017-02-28","29.55","100.00","574"
"1749","2017-03-31","27.56","100.00","574"
"1750","2017-04-30","24.49","100.00","574"
"1751","2017-05-31","24.91","100.00","574"
"1752","2017-06-30","22.51","99.46","574"
"1753","2016-07-31","27.97","10.68","246"
"1754","2016-08-31","27.12","10.28","246"
"1755","2016-09-30","27.88","11.72","246"
"1756","2016-10-31","26.78","11.82","246"
"1757","2016-11-30","27.89","13.60","246"
"1758","2016-12-31","32.58","12.90","246"
"1759","2017-01-31","30.04","9.32","246"
"1760","2017-02-28","29.95","9.62","246"
"1761","2017-03-31","29.66","10.11","246"
"1762","2017-04-30","36.18","7.18","246"
"1763","2017-05-31","30.93","14.58","246"
"1764","2017-06-30","28.72","10.48","246"
"1765","2016-07-31","-100.00","-100.00","1937"
"1766","2016-08-31","-100.00","-100.00","1937"
"1767","2016-09-30","-100.00","-100.00","1937"
"1768","2016-10-31","-100.00","-100.00","1937"
"1769","2016-11-30","-100.00","-100.00","1937"
"1770","2016-12-31","64.71","93.49","1937"
"1771","2017-01-31","65.14","90.88","1937"
"1772","2017-02-28","64.58","87.87","1937"
"1773","2017-03-31","62.64","82.98","1937"
"1774","2017-04-30","60.20","66.94","1937"
"1775","2017-05-31","59.06","47.95","1937"
"1776","2017-06-30","59.10","32.97","1937"
"1777","2016-07-31","31.65","84.87","50"
"1778","2016-08-31","33.86","87.12","50"
"1779","2016-09-30","35.71","94.99","50"
"1780","2016-10-31","32.78","84.72","50"
"1781","2016-11-30","33.83","86.78","50"
"1782","2016-12-31","29.43","86.59","50"
"1783","2017-01-31","28.14","92.08","50"
"1784","2017-02-28","27.55","93.98","50"
"1785","2017-03-31","33.52","98.07","50"
"1786","2017-04-30","34.72","99.30","50"
"1787","2017-05-31","25.22","94.25","50"
"1788","2017-06-30","26.46","98.97","50"
"1789","2016-07-31","19.67","5.18","491"
"1790","2016-08-31","20.93","5.21","491"
"1791","2016-09-30","23.30","6.79","491"
"1792","2016-10-31","21.19","5.32","491"
"1793","2016-11-30","21.37","5.16","491"
"1794","2016-12-31","20.16","4.98","491"
"1795","2017-01-31","20.76","4.79","491"
"1796","2017-02-28","21.15","4.76","491"
"1797","2017-03-31","20.71","4.46","491"
"1798","2017-04-30","20.08","4.35","491"
"1799","2017-05-31","19.85","4.43","491"
"1800","2017-06-30","25.89","4.23","491"
"1801","2016-07-31","20.66","17.93","664"
"1802","2016-08-31","29.03","27.47","664"
"1803","2016-09-30","25.56","20.72","664"
"1804","2016-10-31","21.86","17.62","664"
"1805","2016-11-30","21.34","13.38","664"
"1806","2016-12-31","21.00","7.87","664"
"1807","2017-01-31","19.89","4.96","664"
"1808","2017-02-28","18.94","3.68","664"
"1809","2017-03-31","18.35","2.54","664"
"1810","2017-04-30","17.42","2.21","664"
"1811","2017-05-31","15.93","1.88","664"
"1812","2017-06-30","15.54","1.75","664"
"1813","2016-07-31","18.43","10.30","336"
"1814","2016-08-31","17.31","11.04","336"
"1815","2016-09-30","18.88","11.19","336"
"1816","2016-10-31","17.73","9.61","336"
"1817","2016-11-30","17.43","8.21","336"
"1818","2016-12-31","16.50","8.13","336"
"1819","2017-01-31","16.41","7.96","336"
"1820","2017-02-28","14.94","8.22","336"
"1821","2017-03-31","12.46","10.25","336"
"1822","2017-04-30","12.05","11.60","336"
"1823","2017-05-31","11.89","11.61","336"
"1824","2017-06-30","11.96","12.82","336"
"1825","2016-07-31","-100.00","-100.00","6398"
"1826","2016-08-31","-100.00","-100.00","6398"
"1827","2016-09-30","-100.00","-100.00","6398"
"1828","2016-10-31","-100.00","-100.00","6398"
"1829","2016-11-30","-100.00","-100.00","6398"
"1830","2016-12-31","-100.00","-100.00","6398"
"1831","2017-01-31","-100.00","-100.00","6398"
"1832","2017-02-28","-100.00","-100.00","6398"
"1833","2017-03-31","-100.00","-100.00","6398"
"1834","2017-04-30","-100.00","-100.00","6398"
"1835","2017-05-31","-100.00","-100.00","6398"
"1836","2017-06-30","31.40","4.44","6398"
"1837","2016-07-31","14.89","96.42","674"
"1838","2016-08-31","14.25","94.44","674"
"1839","2016-09-30","13.59","94.16","674"
"1840","2016-10-31","14.00","93.95","674"
"1841","2016-11-30","13.60","92.37","674"
"1842","2016-12-31","13.23","91.74","674"
"1843","2017-01-31","12.52","89.09","674"
"1844","2017-02-28","12.40","88.32","674"
"1845","2017-03-31","14.69","86.33","674"
"1846","2017-04-30","17.03","96.09","674"
"1847","2017-05-31","12.62","84.31","674"
"1848","2017-06-30","12.16","84.81","674"
"1849","2016-07-31","0.00","0.00","4420"
"1850","2016-08-31","0.00","0.00","4420"
"1851","2016-09-30","0.00","0.00","4420"
"1852","2016-10-31","0.00","0.00","4420"
"1853","2016-11-30","0.00","0.00","4420"
"1854","2016-12-31","0.00","0.00","4420"
"1855","2017-01-31","0.00","0.00","4420"
"1856","2017-02-28","0.00","0.00","4420"
"1857","2017-03-31","17.34","100.00","4420"
"1858","2017-04-30","18.02","100.00","4420"
"1859","2017-05-31","15.03","100.00","4420"
"1860","2017-06-30","13.70","100.00","4420"
"1861","2016-07-31","37.06","93.54","396"
"1862","2016-08-31","37.14","92.18","396"
"1863","2016-09-30","36.95","92.04","396"
"1864","2016-10-31","35.67","89.38","396"
"1865","2016-11-30","32.27","87.36","396"
"1866","2016-12-31","30.87","89.97","396"
"1867","2017-01-31","30.36","89.30","396"
"1868","2017-02-28","28.40","89.69","396"
"1869","2017-03-31","34.67","93.09","396"
"1870","2017-04-30","39.64","95.90","396"
"1871","2017-05-31","27.56","94.40","396"
"1872","2017-06-30","27.19","94.03","396"
"1873","2016-07-31","100.08","100.00","695"
"1874","2016-08-31","98.49","100.00","695"
"1875","2016-09-30","98.86","100.00","695"
"1876","2016-10-31","77.76","100.00","695"
"1877","2016-11-30","47.73","100.00","695"
"1878","2016-12-31","47.32","100.00","695"
"1879","2017-01-31","47.53","100.00","695"
"1880","2017-02-28","46.97","100.00","695"
"1881","2017-03-31","50.44","100.00","695"
"1882","2017-04-30","51.49","100.00","695"
"1883","2017-05-31","46.81","100.00","695"
"1884","2017-06-30","44.49","100.00","695"
"1885","2016-07-31","98.64","100.00","2639"
"1886","2016-08-31","98.39","100.00","2639"
"1887","2016-09-30","95.48","100.00","2639"
"1888","2016-10-31","96.63","100.00","2639"
"1889","2016-11-30","97.97","100.00","2639"
"1890","2016-12-31","98.82","100.00","2639"
"1891","2017-01-31","98.09","100.00","2639"
"1892","2017-02-28","93.68","100.00","2639"
"1893","2017-03-31","93.86","100.00","2639"
"1894","2017-04-30","99.69","100.00","2639"
"1895","2017-05-31","99.14","100.00","2639"
"1896","2017-06-30","98.45","100.00","2639"
"1897","2016-07-31","84.77","100.00","1465"
"1898","2016-08-31","68.63","100.00","1465"
"1899","2016-09-30","57.39","78.39","1465"
"1900","2016-10-31","56.71","100.00","1465"
"1901","2016-11-30","44.96","100.00","1465"
"1902","2016-12-31","31.85","100.00","1465"
"1903","2017-01-31","49.61","100.00","1465"
"1904","2017-02-28","34.12","100.00","1465"
"1905","2017-03-31","22.29","99.94","1465"
"1906","2017-04-30","22.51","97.99","1465"
"1907","2017-05-31","22.51","98.46","1465"
"1908","2017-06-30","23.02","98.14","1465"
"1909","2016-07-31","29.27","99.94","398"
"1910","2016-08-31","28.79","99.91","398"
"1911","2016-09-30","27.16","99.91","398"
"1912","2016-10-31","26.65","99.50","398"
"1913","2016-11-30","25.48","99.25","398"
"1914","2016-12-31","24.51","99.05","398"
"1915","2017-01-31","23.09","98.59","398"
"1916","2017-02-28","22.99","98.46","398"
"1917","2017-03-31","24.86","97.97","398"
"1918","2017-04-30","28.12","98.91","398"
"1919","2017-05-31","24.35","97.97","398"
"1920","2017-06-30","21.13","97.47","398"
"1921","2016-07-31","85.52","100.00","4286"
"1922","2016-08-31","82.36","100.00","4286"
"1923","2016-09-30","79.59","100.00","4286"
"1924","2016-10-31","79.45","100.00","4286"
"1925","2016-11-30","79.95","100.00","4286"
"1926","2016-12-31","80.29","100.00","4286"
"1927","2017-01-31","69.26","100.00","4286"
"1928","2017-02-28","69.36","100.00","4286"
"1929","2017-03-31","66.16","100.00","4286"
"1930","2017-04-30","98.09","99.49","4286"
"1931","2017-05-31","65.13","91.38","4286"
"1932","2017-06-30","60.83","91.48","4286"
"1933","2016-07-31","80.63","20.81","4352"
"1934","2016-08-31","77.02","19.02","4352"
"1935","2016-09-30","73.83","20.73","4352"
"1936","2016-10-31","71.13","16.62","4352"
"1937","2016-11-30","64.77","17.06","4352"
"1938","2016-12-31","67.16","15.91","4352"
"1939","2017-01-31","66.32","14.34","4352"
"1940","2017-02-28","62.23","19.27","4352"
"1941","2017-03-31","49.23","15.69","4352"
"1942","2017-04-30","49.37","14.60","4352"
"1943","2017-05-31","49.58","13.34","4352"
"1944","2017-06-30","46.81","12.55","4352"
"1945","2016-07-31","93.60","83.37","1050"
"1946","2016-08-31","93.58","81.12","1050"
"1947","2016-09-30","93.73","79.27","1050"
"1948","2016-10-31","93.16","78.33","1050"
"1949","2016-11-30","93.18","76.17","1050"
"1950","2016-12-31","93.19","72.89","1050"
"1951","2017-01-31","93.64","73.27","1050"
"1952","2017-02-28","93.44","73.64","1050"
"1953","2017-03-31","94.32","71.28","1050"
"1954","2017-04-30","94.38","70.85","1050"
"1955","2017-05-31","93.33","79.37","1050"
"1956","2017-06-30","94.53","77.12","1050"
"1957","2016-07-31","26.35","29.29","245"
"1958","2016-08-31","25.22","27.61","245"
"1959","2016-09-30","24.47","26.30","245"
"1960","2016-10-31","23.53","25.66","245"
"1961","2016-11-30","22.81","24.88","245"
"1962","2016-12-31","22.31","23.48","245"
"1963","2017-01-31","21.70","23.47","245"
"1964","2017-02-28","21.02","24.17","245"
"1965","2017-03-31","21.20","24.47","245"
"1966","2017-04-30","21.40","23.28","245"
"1967","2017-05-31","21.67","22.74","245"
"1968","2017-06-30","21.27","22.61","245"
"1969","2016-07-31","45.88","66.92","799"
"1970","2016-08-31","49.77","59.39","799"
"1971","2016-09-30","48.71","61.41","799"
"1972","2016-10-31","44.28","64.10","799"
"1973","2016-11-30","43.66","66.45","799"
"1974","2016-12-31","46.42","67.48","799"
"1975","2017-01-31","49.90","75.49","799"
"1976","2017-02-28","49.36","75.40","799"
"1977","2017-03-31","49.31","74.39","799"
"1978","2017-04-30","53.82","71.69","799"
"1979","2017-05-31","50.77","74.12","799"
"1980","2017-06-30","48.08","74.37","799"
"1981","2016-07-31","14.62","100.00","1868"
"1982","2016-08-31","15.43","99.27","1868"
"1983","2016-09-30","15.27","96.03","1868"
"1984","2016-10-31","14.00","98.00","1868"
"1985","2016-11-30","14.77","97.70","1868"
"1986","2016-12-31","16.58","96.44","1868"
"1987","2017-01-31","15.19","96.05","1868"
"1988","2017-02-28","14.01","86.21","1868"
"1989","2017-03-31","18.89","82.11","1868"
"1990","2017-04-30","19.94","76.99","1868"
"1991","2017-05-31","19.31","74.31","1868"
"1992","2017-06-30","21.10","71.33","1868"
"1993","2016-07-31","77.98","95.01","2600"
"1994","2016-08-31","78.30","91.47","2600"
"1995","2016-09-30","75.94","85.06","2600"
"1996","2016-10-31","70.43","79.12","2600"
"1997","2016-11-30","68.35","79.09","2600"
"1998","2016-12-31","69.91","78.07","2600"
"1999","2017-01-31","65.64","72.99","2600"
"2000","2017-02-28","60.46","75.12","2600"
"2001","2017-03-31","54.19","84.23","2600"
"2002","2017-04-30","54.35","66.50","2600"
"2003","2017-05-31","53.82","48.99","2600"
"2004","2017-06-30","50.97","33.65","2600"
"2005","2016-07-31","34.93","95.35","850"
"2006","2016-08-31","30.76","94.05","850"
"2007","2016-09-30","28.21","91.26","850"
"2008","2016-10-31","26.55","88.16","850"
"2009","2016-11-30","24.73","87.30","850"
"2010","2016-12-31","23.13","84.78","850"
"2011","2017-01-31","20.97","83.80","850"
"2012","2017-02-28","22.10","79.24","850"
"2013","2017-03-31","22.38","78.59","850"
"2014","2017-04-30","21.14","71.87","850"
"2015","2017-05-31","20.16","53.22","850"
"2016","2017-06-30","20.08","43.50","850"
"2017","2016-07-31","0.00","0.00","5588"
"2018","2016-08-31","0.00","0.00","5588"
"2019","2016-09-30","0.00","0.00","5588"
"2020","2016-10-31","0.00","0.00","5588"
"2021","2016-11-30","0.00","0.00","5588"
"2022","2016-12-31","0.00","0.00","5588"
"2023","2017-01-31","0.00","0.00","5588"
"2024","2017-02-28","0.00","0.00","5588"
"2025","2017-03-31","0.00","0.00","5588"
"2026","2017-04-30","0.00","0.00","5588"
"2027","2017-05-31","0.00","0.00","5588"
"2028","2017-06-30","17.57","99.91","5588"
"2029","2016-07-31","19.44","100.00","2930"
"2030","2016-08-31","18.81","100.00","2930"
"2031","2016-09-30","18.49","98.49","2930"
"2032","2016-10-31","18.18","100.00","2930"
"2033","2016-11-30","18.53","100.00","2930"
"2034","2016-12-31","19.36","99.89","2930"
"2035","2017-01-31","22.07","93.64","2930"
"2036","2017-02-28","21.79","81.86","2930"
"2037","2017-03-31","21.92","75.43","2930"
"2038","2017-04-30","22.60","66.43","2930"
"2039","2017-05-31","21.93","55.99","2930"
"2040","2017-06-30","21.66","48.59","2930"
"2041","2016-07-31","41.47","30.22","524"
"2042","2016-08-31","41.88","27.83","524"
"2043","2016-09-30","40.88","26.40","524"
"2044","2016-10-31","39.38","25.01","524"
"2045","2016-11-30","36.04","22.20","524"
"2046","2016-12-31","34.57","19.80","524"
"2047","2017-01-31","34.12","19.21","524"
"2048","2017-02-28","31.99","18.46","524"
"2049","2017-03-31","31.76","17.87","524"
"2050","2017-04-30","30.42","18.38","524"
"2051","2017-05-31","30.89","18.63","524"
"2052","2017-06-30","31.71","23.51","524"
"2053","2016-07-31","37.61","66.64","102"
"2054","2016-08-31","36.60","69.21","102"
"2055","2016-09-30","37.44","70.15","102"
"2056","2016-10-31","32.63","55.43","102"
"2057","2016-11-30","31.63","54.49","102"
"2058","2016-12-31","33.79","52.07","102"
"2059","2017-01-31","32.97","47.01","102"
"2060","2017-02-28","33.17","46.44","102"
"2061","2017-03-31","33.49","45.64","102"
"2062","2017-04-30","30.67","42.44","102"
"2063","2017-05-31","27.64","38.99","102"
"2064","2017-06-30","29.33","34.72","102"
"2065","2016-07-31","77.10","100.00","724"
"2066","2016-08-31","76.74","100.00","724"
"2067","2016-09-30","79.36","100.00","724"
"2068","2016-10-31","80.43","100.00","724"
"2069","2016-11-30","84.30","100.00","724"
"2070","2016-12-31","78.10","100.00","724"
"2071","2017-01-31","70.64","100.00","724"
"2072","2017-02-28","64.53","100.00","724"
"2073","2017-03-31","74.11","100.00","724"
"2074","2017-04-30","72.07","100.00","724"
"2075","2017-05-31","68.43","100.00","724"
"2076","2017-06-30","72.03","100.00","724"
"2077","2016-07-31","52.18","94.36","1095"
"2078","2016-08-31","58.24","92.94","1095"
"2079","2016-09-30","60.81","92.53","1095"
"2080","2016-10-31","61.63","91.27","1095"
"2081","2016-11-30","56.56","89.11","1095"
"2082","2016-12-31","51.88","86.48","1095"
"2083","2017-01-31","48.90","84.24","1095"
"2084","2017-02-28","47.14","84.35","1095"
"2085","2017-03-31","35.17","80.58","1095"
"2086","2017-04-30","32.49","78.39","1095"
"2087","2017-05-31","31.16","78.46","1095"
"2088","2017-06-30","31.29","79.13","1095"
"2089","2016-07-31","41.71","91.73","1822"
"2090","2016-08-31","41.75","88.04","1822"
"2091","2016-09-30","54.99","92.75","1822"
"2092","2016-10-31","38.30","91.66","1822"
"2093","2016-11-30","38.37","99.62","1822"
"2094","2016-12-31","29.87","100.00","1822"
"2095","2017-01-31","28.63","100.00","1822"
"2096","2017-02-28","33.72","98.11","1822"
"2097","2017-03-31","28.79","89.99","1822"
"2098","2017-04-30","27.29","78.77","1822"
"2099","2017-05-31","32.11","75.74","1822"
"2100","2017-06-30","30.25","71.04","1822"
"2101","2016-07-31","55.44","100.00","3859"
"2102","2016-08-31","60.30","100.00","3859"
"2103","2016-09-30","59.48","100.00","3859"
"2104","2016-10-31","47.94","100.00","3859"
"2105","2016-11-30","38.79","100.00","3859"
"2106","2016-12-31","41.87","98.41","3859"
"2107","2017-01-31","27.46","77.12","3859"
"2108","2017-02-28","19.43","51.74","3859"
"2109","2017-03-31","23.55","32.05","3859"
"2110","2017-04-30","31.64","48.80","3859"
"2111","2017-05-31","29.85","60.79","3859"
"2112","2017-06-30","30.23","64.92","3859"
"2113","2016-07-31","37.31","100.00","4076"
"2114","2016-08-31","34.43","100.00","4076"
"2115","2016-09-30","33.34","100.00","4076"
"2116","2016-10-31","28.53","100.00","4076"
"2117","2016-11-30","27.37","100.00","4076"
"2118","2016-12-31","30.77","100.00","4076"
"2119","2017-01-31","26.42","100.00","4076"
"2120","2017-02-28","26.09","100.00","4076"
"2121","2017-03-31","33.42","100.00","4076"
"2122","2017-04-30","46.39","100.00","4076"
"2123","2017-05-31","27.10","100.00","4076"
"2124","2017-06-30","25.00","100.00","4076"
"2125","2016-07-31","19.18","56.31","488"
"2126","2016-08-31","19.73","57.24","488"
"2127","2016-09-30","21.07","61.29","488"
"2128","2016-10-31","20.22","60.40","488"
"2129","2016-11-30","20.03","56.23","488"
"2130","2016-12-31","19.28","55.05","488"
"2131","2017-01-31","19.06","51.98","488"
"2132","2017-02-28","19.15","45.38","488"
"2133","2017-03-31","18.23","43.52","488"
"2134","2017-04-30","17.54","42.38","488"
"2135","2017-05-31","17.74","40.49","488"
"2136","2017-06-30","17.97","40.96","488"
"2137","2016-07-31","0.00","0.00","1286"
"2138","2016-08-31","0.00","0.00","1286"
"2139","2016-09-30","0.00","0.00","1286"
"2140","2016-10-31","0.00","0.00","1286"
"2141","2016-11-30","0.00","0.00","1286"
"2142","2016-12-31","0.00","0.00","1286"
"2143","2017-01-31","0.00","0.00","1286"
"2144","2017-02-28","0.00","0.00","1286"
"2145","2017-03-31","0.00","0.00","1286"
"2146","2017-04-30","25.42","79.00","1286"
"2147","2017-05-31","23.84","75.08","1286"
"2148","2017-06-30","23.51","73.88","1286"
"2149","2016-07-31","0.00","0.00","4588"
"2150","2016-08-31","0.00","0.00","4588"
"2151","2016-09-30","0.00","0.00","4588"
"2152","2016-10-31","0.00","0.00","4588"
"2153","2016-11-30","0.00","0.00","4588"
"2154","2016-12-31","0.00","0.00","4588"
"2155","2017-01-31","0.00","0.00","4588"
"2156","2017-02-28","0.00","0.00","4588"
"2157","2017-03-31","0.00","0.00","4588"
"2158","2017-04-30","0.00","0.00","4588"
"2159","2017-05-31","64.20","100.00","4588"
"2160","2017-06-30","69.63","100.00","4588"
"2161","2016-07-31","63.25","100.00","4011"
"2162","2016-08-31","59.74","100.00","4011"
"2163","2016-09-30","54.32","100.00","4011"
"2164","2016-10-31","76.98","100.00","4011"
"2165","2016-11-30","50.01","99.72","4011"
"2166","2016-12-31","52.45","95.64","4011"
"2167","2017-01-31","52.62","91.55","4011"
"2168","2017-02-28","49.85","90.43","4011"
"2169","2017-03-31","46.30","88.88","4011"
"2170","2017-04-30","45.68","72.26","4011"
"2171","2017-05-31","44.22","61.68","4011"
"2172","2017-06-30","46.84","56.23","4011"
"2173","2016-07-31","8.95","57.30","443"
"2174","2016-08-31","9.26","56.55","443"
"2175","2016-09-30","11.45","61.89","443"
"2176","2016-10-31","10.23","27.72","443"
"2177","2016-11-30","10.59","23.18","443"
"2178","2016-12-31","11.33","22.91","443"
"2179","2017-01-31","11.13","17.27","443"
"2180","2017-02-28","12.15","14.62","443"
"2181","2017-03-31","14.26","16.04","443"
"2182","2017-04-30","16.44","19.23","443"
"2183","2017-05-31","12.78","10.76","443"
"2184","2017-06-30","12.51","9.22","443"
"2185","2016-07-31","55.28","79.97","1516"
"2186","2016-08-31","54.39","79.44","1516"
"2187","2016-09-30","54.41","80.26","1516"
"2188","2016-10-31","54.98","80.22","1516"
"2189","2016-11-30","54.69","77.67","1516"
"2190","2016-12-31","54.74","77.24","1516"
"2191","2017-01-31","55.23","76.18","1516"
"2192","2017-02-28","55.12","76.02","1516"
"2193","2017-03-31","54.43","76.03","1516"
"2194","2017-04-30","37.38","86.53","1516"
"2195","2017-05-31","30.86","93.41","1516"
"2196","2017-06-30","31.50","99.99","1516"
"2197","2016-07-31","73.74","100.00","5392"
"2198","2016-08-31","69.74","100.00","5392"
"2199","2016-09-30","70.89","100.00","5392"
"2200","2016-10-31","68.93","100.00","5392"
"2201","2016-11-30","67.85","100.00","5392"
"2202","2016-12-31","67.63","100.00","5392"
"2203","2017-01-31","64.35","100.00","5392"
"2204","2017-02-28","63.21","100.00","5392"
"2205","2017-03-31","61.48","100.00","5392"
"2206","2017-04-30","60.05","99.81","5392"
"2207","2017-05-31","57.76","99.71","5392"
"2208","2017-06-30","56.19","98.79","5392"
"2209","2016-07-31","74.46","100.00","1595"
"2210","2016-08-31","73.79","100.00","1595"
"2211","2016-09-30","69.31","100.00","1595"
"2212","2016-10-31","51.80","100.00","1595"
"2213","2016-11-30","39.46","98.17","1595"
"2214","2016-12-31","37.87","91.35","1595"
"2215","2017-01-31","26.20","89.10","1595"
"2216","2017-02-28","29.37","85.07","1595"
"2217","2017-03-31","33.23","74.10","1595"
"2218","2017-04-30","35.51","67.31","1595"
"2219","2017-05-31","31.97","78.60","1595"
"2220","2017-06-30","30.93","92.64","1595"
"2221","2016-07-31","37.14","100.00","4109"
"2222","2016-08-31","35.73","100.00","4109"
"2223","2016-09-30","36.90","100.00","4109"
"2224","2016-10-31","35.12","100.00","4109"
"2225","2016-11-30","32.78","100.00","4109"
"2226","2016-12-31","31.76","100.00","4109"
"2227","2017-01-31","31.44","100.00","4109"
"2228","2017-02-28","29.53","100.00","4109"
"2229","2017-03-31","30.75","100.00","4109"
"2230","2017-04-30","32.07","100.00","4109"
"2231","2017-05-31","30.08","100.00","4109"
"2232","2017-06-30","29.62","100.00","4109"
"2233","2016-07-31","22.77","59.32","92"
"2234","2016-08-31","22.40","60.28","92"
"2235","2016-09-30","22.15","60.20","92"
"2236","2016-10-31","21.73","59.45","92"
"2237","2016-11-30","20.72","60.80","92"
"2238","2016-12-31","20.76","58.57","92"
"2239","2017-01-31","20.16","53.80","92"
"2240","2017-02-28","20.10","50.95","92"
"2241","2017-03-31","19.96","50.25","92"
"2242","2017-04-30","19.78","49.82","92"
"2243","2017-05-31","19.33","49.51","92"
"2244","2017-06-30","19.33","46.96","92"
"2245","2016-07-31","0.00","0.00","677"
"2246","2016-08-31","0.00","0.00","677"
"2247","2016-09-30","0.00","0.00","677"
"2248","2016-10-31","0.00","0.00","677"
"2249","2016-11-30","0.00","0.00","677"
"2250","2016-12-31","0.00","0.00","677"
"2251","2017-01-31","0.00","0.00","677"
"2252","2017-02-28","0.00","0.00","677"
"2253","2017-03-31","0.00","0.00","677"
"2254","2017-04-30","0.00","0.00","677"
"2255","2017-05-31","35.44","20.15","677"
"2256","2017-06-30","36.51","18.65","677"
"2257","2016-07-31","61.79","99.56","1785"
"2258","2016-08-31","60.17","99.95","1785"
"2259","2016-09-30","62.09","100.00","1785"
"2260","2016-10-31","60.90","100.00","1785"
"2261","2016-11-30","65.85","100.00","1785"
"2262","2016-12-31","74.40","100.00","1785"
"2263","2017-01-31","81.32","100.00","1785"
"2264","2017-02-28","83.76","100.00","1785"
"2265","2017-03-31","82.84","100.00","1785"
"2266","2017-04-30","81.98","100.00","1785"
"2267","2017-05-31","86.51","100.00","1785"
"2268","2017-06-30","83.84","100.00","1785"
"2269","2016-07-31","65.19","25.24","430"
"2270","2016-08-31","71.08","23.23","430"
"2271","2016-09-30","67.42","24.80","430"
"2272","2016-10-31","60.62","25.65","430"
"2273","2016-11-30","50.41","28.64","430"
"2274","2016-12-31","46.79","35.69","430"
"2275","2017-01-31","36.90","36.86","430"
"2276","2017-02-28","35.85","39.12","430"
"2277","2017-03-31","46.11","43.16","430"
"2278","2017-04-30","50.19","48.04","430"
"2279","2017-05-31","32.40","50.71","430"
"2280","2017-06-30","22.35","61.30","430"
"2281","2016-07-31","42.89","29.96","1392"
"2282","2016-08-31","42.25","30.17","1392"
"2283","2016-09-30","42.15","37.66","1392"
"2284","2016-10-31","42.60","37.12","1392"
"2285","2016-11-30","42.28","38.24","1392"
"2286","2016-12-31","42.92","38.35","1392"
"2287","2017-01-31","42.46","42.08","1392"
"2288","2017-02-28","40.13","49.60","1392"
"2289","2017-03-31","40.32","50.34","1392"
"2290","2017-04-30","41.81","51.37","1392"
"2291","2017-05-31","38.67","49.49","1392"
"2292","2017-06-30","38.72","51.42","1392"
"2293","2016-07-31","60.32","87.18","4582"
"2294","2016-08-31","52.74","59.56","4582"
"2295","2016-09-30","46.02","53.98","4582"
"2296","2016-10-31","44.67","57.73","4582"
"2297","2016-11-30","43.02","54.28","4582"
"2298","2016-12-31","48.74","49.51","4582"
"2299","2017-01-31","49.05","64.25","4582"
"2300","2017-02-28","49.31","68.20","4582"
"2301","2017-03-31","45.96","65.74","4582"
"2302","2017-04-30","43.78","63.72","4582"
"2303","2017-05-31","41.01","68.36","4582"
"2304","2017-06-30","40.31","73.66","4582"
"2305","2016-07-31","0.00","0.00","686"
"2306","2016-08-31","0.00","0.00","686"
"2307","2016-09-30","0.00","0.00","686"
"2308","2016-10-31","0.00","0.00","686"
