"id","date","wanPerson","shiWanPerson","baiWanPerson","qianWanPerson","wdzjPlatId"
"8546","2016-11-30","126.00","408.00","30.00","3.00","95"
"8547","2016-12-31","158.00","431.00","25.00","3.00","95"
"8548","2017-01-31","192.00","385.00","18.00","4.00","95"
"8549","2017-02-28","125.00","156.00","11.00","5.00","95"
"8550","2017-03-31","366.00","321.00","11.00","5.00","95"
"8551","2017-04-30","637.00","202.00","18.00","2.00","95"
"8552","2017-05-31","712.00","294.00","15.00","2.00","95"
"8553","2016-06-30","412.00","86.00","36.00","0.00","2953"
"8554","2016-07-31","490.00","187.00","11.00","0.00","2953"
"8555","2016-08-31","271.00","399.00","6.00","0.00","2953"
"8556","2016-09-30","211.00","401.00","4.00","0.00","2953"
"8557","2016-10-31","332.00","212.00","4.00","0.00","2953"
"8558","2016-11-30","356.00","406.00","5.00","0.00","2953"
"8559","2016-12-31","413.00","302.00","1.00","3.00","2953"
"8560","2017-01-31","260.00","107.00","11.00","4.00","2953"
"8561","2017-02-28","112.00","131.00","52.00","2.00","2953"
"8562","2017-03-31","246.00","432.00","9.00","2.00","2953"
"8563","2017-04-30","395.00","585.00","1.00","2.00","2953"
"8564","2017-05-31","194.00","524.00","1.00","2.00","2953"
"8565","2016-06-30","0.00","0.00","0.00","0.00","5310"
"8566","2016-07-31","33.00","7.00","0.00","0.00","5310"
"8567","2016-08-31","202.00","48.00","0.00","0.00","5310"
"8568","2016-09-30","209.00","48.00","0.00","0.00","5310"
"8569","2016-10-31","280.00","77.00","0.00","0.00","5310"
"8570","2016-11-30","236.00","92.00","0.00","0.00","5310"
"8571","2016-12-31","272.00","96.00","0.00","0.00","5310"
"8572","2017-01-31","169.00","81.00","0.00","0.00","5310"
"8573","2017-02-28","140.00","45.00","0.00","0.00","5310"
"8574","2017-03-31","421.00","258.00","0.00","0.00","5310"
"8575","2017-04-30","470.00","189.00","0.00","0.00","5310"
"8576","2017-05-31","778.00","349.00","0.00","0.00","5310"
"8577","2016-06-30","0.00","3.00","6.00","1.00","4126"
"8578","2016-07-31","0.00","3.00","5.00","3.00","4126"
"8579","2016-08-31","0.00","5.00","6.00","1.00","4126"
"8580","2016-09-30","0.00","2.00","6.00","3.00","4126"
"8581","2016-10-31","0.00","2.00","5.00","1.00","4126"
"8582","2016-11-30","0.00","5.00","8.00","0.00","4126"
"8583","2016-12-31","3.00","8.00","6.00","1.00","4126"
"8584","2017-01-31","5.00","6.00","5.00","2.00","4126"
"8585","2017-02-28","1.00","3.00","6.00","0.00","4126"
"8586","2017-03-31","2.00","10.00","6.00","3.00","4126"
"8587","2017-04-30","0.00","13.00","11.00","2.00","4126"
"8588","2017-05-31","0.00","8.00","9.00","3.00","4126"
"8589","2016-06-30","556.00","314.00","5.00","0.00","881"
"8590","2016-07-31","664.00","337.00","3.00","0.00","881"
"8591","2016-08-31","836.00","415.00","5.00","0.00","881"
"8592","2016-09-30","920.00","487.00","7.00","0.00","881"
"8593","2016-10-31","1238.00","547.00","5.00","0.00","881"
"8594","2016-11-30","3359.00","540.00","1.00","0.00","881"
"8595","2016-12-31","4978.00","512.00","4.00","0.00","881"
"8596","2017-01-31","5468.00","575.00","1.00","0.00","881"
"8597","2017-02-28","5520.00","401.00","4.00","0.00","881"
"8598","2017-03-31","6095.00","633.00","4.00","0.00","881"
"8599","2017-04-30","7042.00","536.00","2.00","0.00","881"
"8600","2017-05-31","8464.00","578.00","1.00","0.00","881"
"8601","2016-06-30","78.00","23.00","0.00","1.00","4142"
"8602","2016-07-31","38.00","9.00","2.00","1.00","4142"
"8603","2016-08-31","38.00","22.00","5.00","2.00","4142"
"8604","2016-09-30","56.00","23.00","5.00","2.00","4142"
"8605","2016-10-31","55.00","22.00","8.00","1.00","4142"
"8606","2016-11-30","43.00","24.00","2.00","3.00","4142"
"8607","2016-12-31","54.00","19.00","4.00","2.00","4142"
"8608","2017-01-31","68.00","24.00","3.00","2.00","4142"
"8609","2017-02-28","82.00","13.00","3.00","2.00","4142"
"8610","2017-03-31","311.00","47.00","1.00","3.00","4142"
"8611","2017-04-30","224.00","27.00","0.00","3.00","4142"
"8612","2017-05-31","601.00","54.00","2.00","2.00","4142"
"8613","2016-06-30","127.00","85.00","0.00","0.00","2052"
"8614","2016-07-31","148.00","123.00","0.00","0.00","2052"
"8615","2016-08-31","128.00","134.00","0.00","0.00","2052"
"8616","2016-09-30","215.00","145.00","1.00","0.00","2052"
"8617","2016-10-31","252.00","177.00","0.00","0.00","2052"
"8618","2016-11-30","232.00","225.00","0.00","0.00","2052"
"8619","2016-12-31","183.00","300.00","0.00","0.00","2052"
"8620","2017-01-31","61.00","351.00","0.00","0.00","2052"
"8621","2017-02-28","90.00","380.00","3.00","0.00","2052"
"8622","2017-03-31","70.00","443.00","6.00","0.00","2052"
"8623","2017-04-30","58.00","540.00","4.00","0.00","2052"
"8624","2017-05-31","17.00","704.00","2.00","0.00","2052"
"8625","2016-06-30","0.00","1.00","5.00","0.00","574"
"8626","2016-07-31","0.00","1.00","4.00","0.00","574"
"8627","2016-08-31","0.00","2.00","1.00","1.00","574"
"8628","2016-09-30","1.00","10.00","2.00","1.00","574"
"8629","2016-10-31","0.00","1.00","2.00","1.00","574"
"8630","2016-11-30","0.00","0.00","1.00","2.00","574"
"8631","2016-12-31","0.00","6.00","6.00","2.00","574"
"8632","2017-01-31","1.00","12.00","15.00","1.00","574"
"8633","2017-02-28","0.00","6.00","17.00","2.00","574"
"8634","2017-03-31","7.00","7.00","16.00","3.00","574"
"8635","2017-04-30","0.00","7.00","18.00","4.00","574"
"8636","2017-05-31","0.00","2.00","24.00","3.00","574"
"8637","2016-06-30","622.00","255.00","1.00","0.00","246"
"8638","2016-07-31","701.00","305.00","2.00","0.00","246"
"8639","2016-08-31","676.00","415.00","3.00","0.00","246"
"8640","2016-09-30","975.00","377.00","8.00","0.00","246"
"8641","2016-10-31","795.00","377.00","10.00","0.00","246"
"8642","2016-11-30","875.00","398.00","12.00","2.00","246"
"8643","2016-12-31","905.00","437.00","17.00","1.00","246"
"8644","2017-01-31","831.00","411.00","15.00","0.00","246"
"8645","2017-02-28","500.00","231.00","6.00","0.00","246"
"8646","2017-03-31","571.00","294.00","9.00","0.00","246"
"8647","2017-04-30","641.00","288.00","6.00","1.00","246"
"8648","2017-05-31","801.00","384.00","3.00","2.00","246"
"8649","2016-06-30","0.00","5.00","7.00","1.00","1937"
"8650","2016-07-31","0.00","3.00","9.00","1.00","1937"
"8651","2016-08-31","0.00","7.00","23.00","0.00","1937"
"8652","2016-09-30","0.00","17.00","25.00","0.00","1937"
"8653","2016-10-31","0.00","13.00","29.00","0.00","1937"
"8654","2016-11-30","1.00","6.00","30.00","0.00","1937"
"8655","2016-12-31","0.00","10.00","25.00","0.00","1937"
"8656","2017-01-31","0.00","8.00","24.00","2.00","1937"
"8657","2017-02-28","1.00","5.00","25.00","1.00","1937"
"8658","2017-03-31","3.00","24.00","45.00","1.00","1937"
"8659","2017-04-30","12.00","54.00","65.00","0.00","1937"
"8660","2017-05-31","8.00","50.00","80.00","0.00","1937"
"8661","2016-06-30","91.00","36.00","40.00","2.00","50"
"8662","2016-07-31","74.00","42.00","49.00","1.00","50"
"8663","2016-08-31","68.00","37.00","44.00","1.00","50"
"8664","2016-09-30","54.00","28.00","41.00","2.00","50"
"8665","2016-10-31","52.00","48.00","44.00","2.00","50"
"8666","2016-11-30","45.00","41.00","46.00","0.00","50"
"8667","2016-12-31","105.00","44.00","39.00","4.00","50"
"8668","2017-01-31","102.00","28.00","41.00","4.00","50"
"8669","2017-02-28","75.00","38.00","30.00","5.00","50"
"8670","2017-03-31","62.00","38.00","46.00","3.00","50"
"8671","2017-04-30","47.00","35.00","38.00","3.00","50"
"8672","2017-05-31","68.00","37.00","41.00","6.00","50"
"8673","2016-06-30","1489.00","483.00","0.00","0.00","491"
"8674","2016-07-31","1477.00","485.00","0.00","0.00","491"
"8675","2016-08-31","1523.00","450.00","0.00","0.00","491"
"8676","2016-09-30","1534.00","422.00","0.00","0.00","491"
"8677","2016-10-31","1468.00","430.00","0.00","0.00","491"
"8678","2016-11-30","1616.00","441.00","0.00","0.00","491"
"8679","2016-12-31","1705.00","504.00","0.00","0.00","491"
"8680","2017-01-31","1619.00","460.00","0.00","0.00","491"
"8681","2017-02-28","1344.00","353.00","0.00","0.00","491"
"8682","2017-03-31","2139.00","580.00","0.00","0.00","491"
"8683","2017-04-30","1808.00","510.00","0.00","0.00","491"
"8684","2017-05-31","1613.00","427.00","0.00","0.00","491"
"8685","2016-06-30","361.00","379.00","10.00","0.00","664"
"8686","2016-07-31","287.00","437.00","17.00","0.00","664"
"8687","2016-08-31","195.00","519.00","56.00","0.00","664"
"8688","2016-09-30","277.00","1115.00","10.00","0.00","664"
"8689","2016-10-31","389.00","931.00","0.00","0.00","664"
"8690","2016-11-30","330.00","1033.00","0.00","0.00","664"
"8691","2016-12-31","274.00","1031.00","0.00","0.00","664"
"8692","2017-01-31","145.00","1124.00","0.00","0.00","664"
"8693","2017-02-28","291.00","842.00","0.00","0.00","664"
"8694","2017-03-31","329.00","1250.00","0.00","0.00","664"
"8695","2017-04-30","297.00","1077.00","0.00","0.00","664"
"8696","2017-05-31","772.00","1020.00","0.00","0.00","664"
"8697","2016-06-30","925.00","210.00","2.00","0.00","336"
"8698","2016-07-31","1327.00","284.00","2.00","0.00","336"
"8699","2016-08-31","1378.00","325.00","6.00","0.00","336"
"8700","2016-09-30","1665.00","398.00","3.00","0.00","336"
"8701","2016-10-31","1420.00","295.00","5.00","0.00","336"
"8702","2016-11-30","1713.00","432.00","4.00","0.00","336"
"8703","2016-12-31","2067.00","549.00","6.00","0.00","336"
"8704","2017-01-31","1651.00","405.00","4.00","0.00","336"
"8705","2017-02-28","983.00","240.00","5.00","0.00","336"
"8706","2017-03-31","1793.00","401.00","8.00","0.00","336"
"8707","2017-04-30","1763.00","353.00","7.00","0.00","336"
"8708","2017-05-31","1494.00","310.00","7.00","0.00","336"
"8709","2016-06-30","0.00","0.00","0.00","0.00","6398"
"8710","2016-07-31","0.00","0.00","0.00","0.00","6398"
"8711","2016-08-31","0.00","0.00","0.00","0.00","6398"
"8712","2016-09-30","0.00","0.00","0.00","0.00","6398"
"8713","2016-10-31","0.00","0.00","0.00","0.00","6398"
"8714","2016-11-30","0.00","0.00","0.00","0.00","6398"
"8715","2016-12-31","0.00","0.00","0.00","0.00","6398"
"8716","2017-01-31","30.00","363.00","0.00","0.00","6398"
"8717","2017-01-31","30.00","363.00","0.00","0.00","6398"
"8718","2017-02-28","43.00","556.00","0.00","0.00","6398"
"8719","2017-02-28","43.00","556.00","0.00","0.00","6398"
"8720","2017-03-31","78.00","649.00","0.00","0.00","6398"
"8721","2017-03-31","78.00","649.00","0.00","0.00","6398"
"8722","2017-04-30","29.00","267.00","0.00","0.00","6398"
"8723","2017-04-30","29.00","267.00","0.00","0.00","6398"
"8724","2017-05-31","89.00","494.00","0.00","0.00","6398"
"8725","2017-05-31","123.00","869.00","0.00","0.00","6398"
"8726","2016-06-30","5.00","35.00","21.00","0.00","674"
"8727","2016-07-31","13.00","27.00","19.00","0.00","674"
"8728","2016-08-31","30.00","52.00","14.00","0.00","674"
"8729","2016-09-30","5.00","21.00","24.00","0.00","674"
"8730","2016-10-31","20.00","28.00","27.00","0.00","674"
"8731","2016-11-30","23.00","21.00","15.00","4.00","674"
"8732","2016-12-31","24.00","16.00","23.00","1.00","674"
"8733","2017-01-31","21.00","8.00","38.00","0.00","674"
"8734","2017-02-28","13.00","12.00","22.00","2.00","674"
"8735","2017-03-31","1.00","4.00","29.00","2.00","674"
"8736","2017-04-30","1.00","1.00","34.00","3.00","674"
"8737","2017-05-31","23.00","33.00","18.00","4.00","674"
"8738","2016-06-30","0.00","0.00","6.00","0.00","4420"
"8739","2016-07-31","0.00","0.00","2.00","4.00","4420"
"8740","2016-08-31","0.00","0.00","0.00","4.00","4420"
"8741","2016-09-30","0.00","0.00","2.00","2.00","4420"
"8742","2016-10-31","0.00","0.00","0.00","6.00","4420"
"8743","2016-11-30","0.00","0.00","2.00","4.00","4420"
"8744","2016-12-31","0.00","0.00","0.00","6.00","4420"
"8745","2017-01-31","0.00","0.00","2.00","4.00","4420"
"8746","2017-02-28","0.00","0.00","2.00","5.00","4420"
"8747","2017-03-31","0.00","0.00","1.00","7.00","4420"
"8748","2017-04-30","0.00","0.00","4.00","4.00","4420"
"8749","2017-05-31","0.00","1.00","3.00","5.00","4420"
"8750","2016-06-30","0.00","2.00","13.00","0.00","396"
"8751","2016-07-31","0.00","8.00","13.00","0.00","396"
"8752","2016-08-31","0.00","2.00","18.00","0.00","396"
"8753","2016-09-30","0.00","1.00","22.00","0.00","396"
"8754","2016-10-31","0.00","2.00","15.00","0.00","396"
"8755","2016-11-30","0.00","1.00","18.00","2.00","396"
"8756","2016-12-31","0.00","3.00","18.00","2.00","396"
"8757","2017-01-31","0.00","16.00","15.00","1.00","396"
"8758","2017-02-28","0.00","9.00","17.00","3.00","396"
"8759","2017-03-31","0.00","7.00","19.00","1.00","396"
"8760","2017-04-30","0.00","2.00","21.00","1.00","396"
"8761","2017-05-31","0.00","4.00","20.00","3.00","396"
"8762","2016-06-30","0.00","3.00","7.00","3.00","695"
"8763","2016-07-31","1.00","3.00","5.00","4.00","695"
"8764","2016-08-31","1.00","4.00","4.00","3.00","695"
"8765","2016-09-30","2.00","0.00","9.00","3.00","695"
"8766","2016-10-31","0.00","2.00","5.00","3.00","695"
"8767","2016-11-30","1.00","2.00","3.00","4.00","695"
"8768","2016-12-31","7.00","1.00","3.00","3.00","695"
"8769","2017-01-31","5.00","1.00","2.00","3.00","695"
"8770","2017-02-28","5.00","0.00","0.00","4.00","695"
"8771","2017-03-31","3.00","4.00","1.00","3.00","695"
"8772","2017-04-30","1.00","1.00","2.00","2.00","695"
"8773","2017-05-31","1.00","3.00","1.00","2.00","695"
"8774","2016-06-30","0.00","0.00","0.00","1.00","2639"
"8775","2016-07-31","0.00","0.00","0.00","1.00","2639"
"8776","2016-08-31","0.00","0.00","0.00","1.00","2639"
"8777","2016-09-30","0.00","0.00","0.00","1.00","2639"
"8778","2016-10-31","0.00","0.00","0.00","1.00","2639"
"8779","2016-11-30","0.00","1.00","2.00","1.00","2639"
"8780","2016-12-31","0.00","0.00","0.00","2.00","2639"
"8781","2017-01-31","0.00","0.00","0.00","1.00","2639"
"8782","2017-02-28","0.00","0.00","1.00","1.00","2639"
"8783","2017-03-31","0.00","0.00","0.00","1.00","2639"
"8784","2017-04-30","0.00","0.00","1.00","2.00","2639"
"8785","2017-05-31","0.00","0.00","1.00","3.00","2639"
"8786","2016-06-30","0.00","0.00","2.00","0.00","1465"
"8787","2016-07-31","0.00","1.00","3.00","0.00","1465"
"8788","2016-08-31","1.00","12.00","2.00","0.00","1465"
"8789","2016-09-30","182.00","50.00","1.00","0.00","1465"
"8790","2016-10-31","11.00","24.00","3.00","0.00","1465"
"8791","2016-11-30","1.00","4.00","5.00","0.00","1465"
"8792","2016-12-31","1.00","9.00","7.00","2.00","1465"
"8793","2017-01-31","1.00","7.00","8.00","0.00","1465"
"8794","2017-02-28","5.00","11.00","7.00","3.00","1465"
"8795","2017-03-31","0.00","15.00","7.00","4.00","1465"
"8796","2017-04-30","4.00","22.00","24.00","1.00","1465"
"8797","2017-05-31","0.00","15.00","24.00","1.00","1465"
"8798","2016-06-30","31.00","5.00","14.00","3.00","398"
"8799","2016-07-31","28.00","9.00","14.00","1.00","398"
"8800","2016-08-31","28.00","10.00","17.00","3.00","398"
"8801","2016-09-30","33.00","10.00","16.00","1.00","398"
"8802","2016-10-31","53.00","11.00","19.00","1.00","398"
"8803","2016-11-30","37.00","21.00","10.00","4.00","398"
"8804","2016-12-31","58.00","18.00","13.00","3.00","398"
"8805","2017-01-31","43.00","25.00","12.00","3.00","398"
"8806","2017-02-28","43.00","13.00","16.00","1.00","398"
"8807","2017-03-31","39.00","19.00","25.00","2.00","398"
"8808","2017-04-30","31.00","14.00","19.00","2.00","398"
"8809","2017-05-31","44.00","21.00","18.00","4.00","398"
"8810","2016-06-30","0.00","10.00","10.00","2.00","4286"
"8811","2016-07-31","1.00","4.00","5.00","2.00","4286"
"8812","2016-08-31","0.00","0.00","4.00","3.00","4286"
"8813","2016-09-30","0.00","1.00","1.00","3.00","4286"
"8814","2016-10-31","0.00","0.00","1.00","4.00","4286"
"8815","2016-11-30","0.00","0.00","1.00","4.00","4286"
"8816","2016-12-31","0.00","0.00","2.00","4.00","4286"
"8817","2017-01-31","0.00","1.00","1.00","4.00","4286"
"8818","2017-02-28","0.00","0.00","3.00","3.00","4286"
"8819","2017-03-31","0.00","0.00","3.00","5.00","4286"
"8820","2017-04-30","55.00","17.00","21.00","0.00","4286"
"8821","2017-05-31","57.00","42.00","44.00","0.00","4286"
"8822","2016-06-30","305.00","108.00","0.00","0.00","4352"
"8823","2016-07-31","464.00","156.00","0.00","0.00","4352"
"8824","2016-08-31","414.00","141.00","0.00","0.00","4352"
"8825","2016-09-30","528.00","165.00","0.00","0.00","4352"
"8826","2016-10-31","758.00","265.00","0.00","0.00","4352"
"8827","2016-11-30","676.00","232.00","0.00","0.00","4352"
"8828","2016-12-31","861.00","262.00","0.00","0.00","4352"
"8829","2017-01-31","1011.00","290.00","1.00","0.00","4352"
"8830","2017-02-28","283.00","73.00","0.00","0.00","4352"
"8831","2017-03-31","1157.00","341.00","2.00","0.00","4352"
"8832","2017-04-30","1305.00","348.00","0.00","0.00","4352"
"8833","2017-05-31","1415.00","367.00","2.00","0.00","4352"
"8834","2016-06-30","830.00","16.00","31.00","3.00","1050"
"8835","2016-07-31","819.00","25.00","33.00","1.00","1050"
"8836","2016-08-31","696.00","39.00","30.00","3.00","1050"
"8837","2016-09-30","504.00","23.00","26.00","2.00","1050"
"8838","2016-10-31","327.00","13.00","41.00","2.00","1050"
"8839","2016-11-30","170.00","30.00","45.00","1.00","1050"
"8840","2016-12-31","64.00","43.00","27.00","2.00","1050"
"8841","2017-01-31","59.00","23.00","18.00","1.00","1050"
"8842","2017-02-28","35.00","16.00","18.00","2.00","1050"
"8843","2017-03-31","31.00","34.00","24.00","5.00","1050"
"8844","2017-04-30","46.00","34.00","19.00","5.00","1050"
"8845","2017-05-31","35.00","61.00","21.00","5.00","1050"
"8846","2016-06-30","13.00","44.00","46.00","0.00","245"
"8847","2016-07-31","16.00","31.00","50.00","0.00","245"
"8848","2016-08-31","21.00","44.00","52.00","0.00","245"
"8849","2016-09-30","37.00","67.00","52.00","0.00","245"
"8850","2016-10-31","28.00","66.00","43.00","0.00","245"
"8851","2016-11-30","38.00","52.00","36.00","0.00","245"
"8852","2016-12-31","35.00","44.00","48.00","0.00","245"
"8853","2017-01-31","46.00","36.00","40.00","0.00","245"
"8854","2017-02-28","31.00","28.00","42.00","0.00","245"
"8855","2017-03-31","50.00","33.00","55.00","0.00","245"
"8856","2017-04-30","73.00","76.00","71.00","0.00","245"
"8857","2017-05-31","94.00","113.00","56.00","0.00","245"
"8858","2016-06-30","141.00","29.00","18.00","2.00","799"
"8859","2016-07-31","165.00","28.00","19.00","2.00","799"
"8860","2016-08-31","197.00","28.00","18.00","1.00","799"
"8861","2016-09-30","217.00","39.00","12.00","3.00","799"
"8862","2016-10-31","213.00","35.00","13.00","2.00","799"
"8863","2016-11-30","274.00","33.00","11.00","5.00","799"
"8864","2016-12-31","519.00","38.00","21.00","2.00","799"
"8865","2017-01-31","347.00","27.00","9.00","1.00","799"
"8866","2017-02-28","203.00","24.00","12.00","1.00","799"
"8867","2017-03-31","349.00","40.00","13.00","2.00","799"
"8868","2017-04-30","387.00","33.00","7.00","1.00","799"
"8869","2017-05-31","446.00","52.00","10.00","5.00","799"
"8870","2016-06-30","0.00","2.00","17.00","0.00","1868"
"8871","2016-07-31","0.00","3.00","18.00","0.00","1868"
"8872","2016-08-31","14.00","11.00","20.00","0.00","1868"
"8873","2016-09-30","34.00","33.00","26.00","0.00","1868"
"8874","2016-10-31","7.00","19.00","26.00","0.00","1868"
"8875","2016-11-30","12.00","23.00","22.00","0.00","1868"
"8876","2016-12-31","22.00","22.00","27.00","0.00","1868"
"8877","2017-01-31","38.00","12.00","24.00","0.00","1868"
"8878","2017-02-28","34.00","23.00","32.00","0.00","1868"
"8879","2017-03-31","67.00","45.00","38.00","1.00","1868"
"8880","2017-04-30","70.00","32.00","42.00","0.00","1868"
"8881","2017-05-31","90.00","39.00","27.00","0.00","1868"
"8882","2016-06-30","0.00","1.00","0.00","0.00","2600"
"8883","2016-06-30","0.00","0.00","2.00","0.00","2600"
"8884","2016-07-31","0.00","2.00","0.00","0.00","2600"
"8885","2016-07-31","0.00","1.00","1.00","0.00","2600"
"8886","2016-08-31","0.00","9.00","7.00","0.00","2600"
"8887","2016-08-31","0.00","1.00","12.00","0.00","2600"
"8888","2016-09-30","0.00","18.00","25.00","0.00","2600"
"8889","2016-09-30","0.00","0.00","36.00","0.00","2600"
"8890","2016-10-31","0.00","21.00","20.00","0.00","2600"
"8891","2016-10-31","0.00","1.00","41.00","0.00","2600"
"8892","2016-11-30","0.00","20.00","20.00","0.00","2600"
"8893","2016-11-30","0.00","3.00","39.00","0.00","2600"
"8894","2016-12-31","0.00","23.00","34.00","0.00","2600"
"8895","2016-12-31","0.00","1.00","56.00","0.00","2600"
"8896","2017-01-31","0.00","31.00","24.00","0.00","2600"
"8897","2017-01-31","0.00","1.00","54.00","0.00","2600"
"8898","2017-02-28","0.00","7.00","25.00","0.00","2600"
"8899","2017-02-28","0.00","1.00","31.00","0.00","2600"
"8900","2017-03-31","0.00","19.00","31.00","0.00","2600"
"8901","2017-03-31","0.00","0.00","52.00","0.00","2600"
"8902","2017-03-31","0.00","0.00","54.00","0.00","2600"
"8903","2017-04-30","0.00","56.00","27.00","0.00","2600"
"8904","2017-04-30","0.00","1.00","82.00","0.00","2600"
"8905","2017-04-30","0.00","1.00","89.00","0.00","2600"
"8906","2017-05-31","0.00","33.00","28.00","0.00","2600"
"8907","2017-05-31","0.00","1.00","60.00","0.00","2600"
"8908","2017-05-31","0.00","1.00","60.00","0.00","2600"
"8909","2017-05-31","0.00","1.00","81.00","0.00","2600"
"8910","2016-06-30","78.00","33.00","22.00","0.00","850"
"8911","2016-07-31","91.00","44.00","13.00","2.00","850"
"8912","2016-08-31","115.00","43.00","12.00","0.00","850"
"8913","2016-09-30","131.00","51.00","14.00","1.00","850"
"8914","2016-10-31","203.00","67.00","12.00","0.00","850"
"8915","2016-11-30","293.00","92.00","15.00","0.00","850"
"8916","2016-12-31","355.00","121.00","12.00","0.00","850"
"8917","2017-01-31","406.00","181.00","19.00","0.00","850"
"8918","2017-02-28","319.00","147.00","14.00","0.00","850"
"8919","2017-03-31","462.00","233.00","21.00","0.00","850"
"8920","2017-04-30","496.00","300.00","16.00","1.00","850"
"8921","2017-05-31","741.00","420.00","0.00","0.00","850"
"8922","2016-11-30","0.00","0.00","0.00","1.00","5588"
"8923","2016-12-31","0.00","0.00","0.00","1.00","5588"
"8924","2017-01-31","1.00","0.00","0.00","1.00","5588"
"8925","2017-02-28","0.00","0.00","0.00","2.00","5588"
"8926","2017-03-31","0.00","0.00","1.00","3.00","5588"
"8927","2017-04-30","7.00","3.00","2.00","2.00","5588"
"8928","2017-05-31","39.00","6.00","2.00","4.00","5588"
"8929","2016-06-30","250.00","21.00","5.00","2.00","2930"
"8930","2016-07-31","218.00","24.00","3.00","3.00","2930"
"8931","2016-08-31","339.00","57.00","4.00","2.00","2930"
"8932","2016-09-30","280.00","48.00","8.00","2.00","2930"
"8933","2016-10-31","304.00","46.00","4.00","4.00","2930"
"8934","2016-11-30","355.00","55.00","6.00","2.00","2930"
"8935","2016-12-31","339.00","52.00","14.00","1.00","2930"
"8936","2017-01-31","265.00","36.00","29.00","0.00","2930"
"8937","2017-02-28","282.00","69.00","31.00","0.00","2930"
"8938","2017-03-31","340.00","74.00","29.00","0.00","2930"
"8939","2017-04-30","285.00","52.00","42.00","0.00","2930"
"8940","2017-05-31","317.00","58.00","49.00","0.00","2930"
"8941","2016-06-30","42.00","74.00","38.00","0.00","524"
"8942","2016-07-31","39.00","91.00","21.00","1.00","524"
"8943","2016-08-31","49.00","88.00","25.00","0.00","524"
"8944","2016-09-30","55.00","109.00","35.00","0.00","524"
"8945","2016-10-31","65.00","118.00","27.00","0.00","524"
"8946","2016-11-30","61.00","115.00","21.00","0.00","524"
"8947","2016-12-31","76.00","85.00","32.00","1.00","524"
"8948","2017-01-31","79.00","110.00","15.00","1.00","524"
"8949","2017-02-28","53.00","79.00","16.00","1.00","524"
"8950","2017-03-31","67.00","89.00","30.00","1.00","524"
"8951","2017-04-30","57.00","99.00","27.00","1.00","524"
"8952","2017-05-31","64.00","123.00","23.00","0.00","524"
"8953","2016-06-30","2.00","63.00","23.00","0.00","102"
"8954","2016-07-31","3.00","67.00","14.00","0.00","102"
"8955","2016-08-31","1.00","47.00","18.00","0.00","102"
"8956","2016-09-30","1.00","52.00","22.00","0.00","102"
"8957","2016-10-31","0.00","84.00","29.00","0.00","102"
"8958","2016-11-30","1.00","86.00","27.00","0.00","102"
"8959","2016-12-31","5.00","93.00","27.00","0.00","102"
"8960","2017-01-31","14.00","100.00","37.00","0.00","102"
"8961","2017-02-28","21.00","61.00","25.00","0.00","102"
"8962","2017-03-31","91.00","136.00","28.00","1.00","102"
"8963","2017-04-30","143.00","175.00","26.00","0.00","102"
"8964","2017-05-31","171.00","223.00","21.00","0.00","102"
"8965","2016-06-30","1.00","5.00","6.00","1.00","724"
"8966","2016-07-31","0.00","11.00","3.00","0.00","724"
"8967","2016-08-31","0.00","3.00","9.00","2.00","724"
"8968","2016-09-30","0.00","9.00","9.00","1.00","724"
"8969","2016-10-31","1.00","5.00","10.00","2.00","724"
"8970","2016-11-30","0.00","8.00","14.00","1.00","724"
"8971","2016-12-31","0.00","11.00","17.00","4.00","724"
"8972","2017-01-31","0.00","5.00","10.00","2.00","724"
"8973","2017-02-28","0.00","4.00","9.00","2.00","724"
"8974","2017-03-31","0.00","7.00","8.00","3.00","724"
"8975","2017-04-30","0.00","3.00","18.00","2.00","724"
"8976","2017-05-31","0.00","7.00","12.00","3.00","724"
"8977","2016-06-30","34.00","71.00","17.00","5.00","1095"
"8978","2016-07-31","11.00","46.00","11.00","0.00","1095"
"8979","2016-08-31","7.00","40.00","6.00","1.00","1095"
"8980","2016-09-30","16.00","17.00","6.00","1.00","1095"
"8981","2016-10-31","48.00","138.00","11.00","5.00","1095"
"8982","2016-11-30","30.00","165.00","14.00","5.00","1095"
"8983","2016-12-31","56.00","159.00","14.00","6.00","1095"
"8984","2017-01-31","41.00","126.00","19.00","5.00","1095"
"8985","2017-02-28","33.00","26.00","7.00","5.00","1095"
"8986","2017-03-31","50.00","107.00","7.00","6.00","1095"
"8987","2017-04-30","38.00","105.00","8.00","5.00","1095"
"8988","2017-05-31","75.00","73.00","8.00","4.00","1095"
"8989","2016-06-30","68.00","28.00","0.00","0.00","1822"
"8990","2016-07-31","68.00","34.00","0.00","0.00","1822"
"8991","2016-08-31","92.00","48.00","0.00","1.00","1822"
"8992","2016-09-30","107.00","59.00","0.00","1.00","1822"
"8993","2016-10-31","86.00","54.00","0.00","1.00","1822"
"8994","2016-11-30","32.00","22.00","0.00","1.00","1822"
"8995","2016-12-31","0.00","0.00","1.00","1.00","1822"
"8996","2017-01-31","7.00","21.00","5.00","1.00","1822"
"8997","2017-02-28","27.00","49.00","3.00","4.00","1822"
"8998","2017-03-31","35.00","91.00","5.00","3.00","1822"
"8999","2017-04-30","82.00","150.00","8.00","1.00","1822"
"9000","2017-05-31","50.00","154.00","10.00","1.00","1822"
