"id","date","day","oneMonth","twoMonth","threeMonth","sixMonth","wdzjPlatId"
"1862","2017-03-31","11.94","12.00","0.00","0.00","0.00","2052"
"1863","2017-04-30","11.97","0.00","0.00","0.00","0.00","2052"
"1864","2017-05-31","11.95","12.00","0.00","0.00","0.00","2052"
"1865","2016-06-30","0.00","8.24","9.00","12.73","14.00","574"
"1866","2016-07-31","0.00","8.77","0.00","10.74","14.00","574"
"1867","2016-08-31","0.00","9.62","0.00","12.18","0.00","574"
"1868","2016-09-30","8.00","9.70","0.00","13.50","0.00","574"
"1869","2016-10-31","0.00","9.86","0.00","10.69","0.00","574"
"1870","2016-11-30","0.00","10.26","0.00","13.75","0.00","574"
"1871","2016-12-31","8.00","10.72","0.00","14.07","18.00","574"
"1872","2017-01-31","8.00","10.36","0.00","13.65","16.83","574"
"1873","2017-02-28","8.00","10.46","0.00","13.28","0.00","574"
"1874","2017-03-31","8.00","11.42","0.00","14.14","16.00","574"
"1875","2017-04-30","8.00","12.13","0.00","14.59","0.00","574"
"1876","2017-05-31","8.00","10.63","0.00","12.79","0.00","574"
"1877","2016-06-30","10.00","12.00","12.00","12.29","16.18","246"
"1878","2016-07-31","8.00","12.00","12.00","12.27","16.03","246"
"1879","2016-08-31","8.00","12.00","12.00","12.29","16.44","246"
"1880","2016-09-30","8.00","12.00","12.00","12.52","16.52","246"
"1881","2016-10-31","8.00","12.00","12.00","12.38","16.36","246"
"1882","2016-11-30","8.01","12.00","12.00","12.35","16.45","246"
"1883","2016-12-31","8.09","11.98","12.00","12.17","16.56","246"
"1884","2017-01-31","8.10","12.00","12.00","12.10","16.51","246"
"1885","2017-02-28","8.40","11.41","11.26","11.18","15.51","246"
"1886","2017-03-31","8.30","10.00","10.00","10.01","14.48","246"
"1887","2017-04-30","8.40","10.00","10.00","10.07","14.42","246"
"1888","2017-05-31","8.69","10.00","10.00","10.06","14.53","246"
"1889","2016-06-30","0.00","0.00","0.00","0.00","0.00","1937"
"1890","2016-07-31","0.00","0.00","0.00","0.00","0.00","1937"
"1891","2016-08-31","0.00","0.00","0.00","0.00","0.00","1937"
"1892","2016-09-30","0.00","0.00","0.00","0.00","0.00","1937"
"1893","2016-10-31","0.00","0.00","0.00","0.00","0.00","1937"
"1894","2016-11-30","0.00","0.00","0.00","0.00","0.00","1937"
"1895","2016-12-31","0.00","0.00","0.00","0.00","0.00","1937"
"1896","2017-01-31","0.00","0.00","0.00","0.00","0.00","1937"
"1897","2017-02-28","0.00","0.00","0.00","0.00","0.00","1937"
"1898","2017-03-31","0.00","0.00","0.00","0.00","0.00","1937"
"1899","2017-04-30","0.00","0.00","0.00","0.00","0.00","1937"
"1900","2017-05-31","0.00","0.00","0.00","0.00","0.00","1937"
"1901","2016-06-30","8.87","8.83","9.27","9.51","10.79","50"
"1902","2016-07-31","9.77","9.71","9.55","9.72","10.80","50"
"1903","2016-08-31","7.94","9.03","8.97","9.68","10.77","50"
"1904","2016-09-30","8.60","9.09","9.25","10.02","10.79","50"
"1905","2016-10-31","9.11","9.15","8.58","9.90","12.03","50"
"1906","2016-11-30","8.54","9.38","9.05","10.18","7.06","50"
"1907","2016-12-31","9.02","9.62","11.28","10.32","5.41","50"
"1908","2017-01-31","8.92","9.55","10.28","10.29","5.55","50"
"1909","2017-02-28","8.42","9.57","10.30","10.28","5.32","50"
"1910","2017-03-31","8.84","9.39","12.04","10.23","6.35","50"
"1911","2017-04-30","8.60","9.07","10.30","11.32","5.15","50"
"1912","2017-05-31","8.24","9.09","10.45","11.69","10.17","50"
"1913","2016-06-30","12.00","15.00","15.00","16.07","18.00","491"
"1914","2016-07-31","12.00","15.00","15.00","16.33","18.00","491"
"1915","2016-08-31","12.00","15.00","15.00","16.49","18.00","491"
"1916","2016-09-30","12.00","14.03","15.00","15.82","17.09","491"
"1917","2016-10-31","12.00","14.00","15.00","15.70","17.00","491"
"1918","2016-11-30","12.00","14.00","15.00","15.69","17.00","491"
"1919","2016-12-31","12.00","14.00","15.00","15.74","17.00","491"
"1920","2017-01-31","12.00","14.00","15.00","15.74","17.00","491"
"1921","2017-02-28","12.00","14.00","15.00","15.68","17.00","491"
"1922","2017-03-31","10.00","11.63","12.73","13.98","15.74","491"
"1923","2017-04-30","10.00","11.00","12.00","13.72","15.61","491"
"1924","2017-05-31","9.65","10.78","11.51","13.42","15.44","491"
"1925","2016-06-30","10.35","9.00","9.00","10.71","0.00","664"
"1926","2016-07-31","10.59","9.00","9.00","10.47","0.00","664"
"1927","2016-08-31","11.09","9.00","9.00","10.21","12.00","664"
"1928","2016-09-30","12.13","9.00","9.00","10.28","12.00","664"
"1929","2016-10-31","12.35","9.00","9.00","10.37","12.00","664"
"1930","2016-11-30","12.80","9.00","9.00","10.42","12.00","664"
"1931","2016-12-31","10.74","9.02","9.00","10.42","12.00","664"
"1932","2017-01-31","12.65","9.00","9.00","10.30","12.83","664"
"1933","2017-02-28","12.99","8.88","8.99","10.33","12.22","664"
"1934","2017-03-31","12.29","8.00","8.20","8.75","10.77","664"
"1935","2017-04-30","11.61","8.16","8.20","8.78","10.97","664"
"1936","2017-05-31","11.45","8.37","8.20","8.80","10.86","664"
"1937","2016-06-30","6.68","15.00","15.00","16.32","18.26","336"
"1938","2016-07-31","6.94","15.00","15.00","16.21","18.24","336"
"1939","2016-08-31","7.11","15.00","15.00","16.09","18.06","336"
"1940","2016-09-30","6.75","14.47","14.80","15.71","17.58","336"
"1941","2016-10-31","7.08","13.50","14.50","15.12","16.60","336"
"1942","2016-11-30","7.53","13.50","14.50","15.08","16.76","336"
"1943","2016-12-31","6.47","13.50","15.25","15.19","16.81","336"
"1944","2017-01-31","6.08","13.50","14.63","15.03","16.73","336"
"1945","2017-02-28","6.06","13.50","14.50","15.03","16.76","336"
"1946","2017-03-31","6.07","12.50","13.50","14.03","15.77","336"
"1947","2017-04-30","6.20","12.50","13.50","14.03","15.87","336"
"1948","2017-05-31","6.10","12.50","13.50","14.02","15.88","336"
"1949","2016-06-30","0.00","0.00","0.00","0.00","0.00","6398"
"1950","2016-07-31","0.00","0.00","0.00","0.00","0.00","6398"
"1951","2016-08-31","0.00","0.00","0.00","0.00","0.00","6398"
"1952","2016-09-30","0.00","0.00","0.00","0.00","0.00","6398"
"1953","2016-10-31","0.00","0.00","0.00","0.00","0.00","6398"
"1954","2016-11-30","0.00","0.00","0.00","0.00","0.00","6398"
"1955","2016-12-31","0.00","0.00","0.00","0.00","0.00","6398"
"1956","2017-01-31","0.00","0.00","0.00","0.00","0.00","6398"
"1957","2017-01-31","6.00","6.00","6.00","6.00","0.00","6398"
"1958","2017-02-28","6.00","6.00","6.00","6.00","0.00","6398"
"1959","2017-02-28","0.00","0.00","0.00","0.00","0.00","6398"
"1960","2017-03-31","6.00","6.00","6.00","6.00","0.00","6398"
"1961","2017-03-31","0.00","0.00","0.00","0.00","0.00","6398"
"1962","2017-04-30","6.00","6.00","6.00","6.00","6.00","6398"
"1963","2017-04-30","0.00","0.00","0.00","0.00","0.00","6398"
"1964","2017-05-31","6.00","6.00","6.00","6.00","6.00","6398"
"1965","2017-05-31","0.00","0.00","0.00","0.00","0.00","6398"
"1966","2016-06-30","0.00","9.84","12.00","13.00","14.00","674"
"1967","2016-07-31","0.00","10.00","12.00","13.00","14.00","674"
"1968","2016-08-31","0.00","10.00","12.00","13.00","14.00","674"
"1969","2016-09-30","0.00","10.00","12.00","13.00","14.00","674"
"1970","2016-10-31","0.00","10.00","12.00","13.00","0.00","674"
"1971","2016-11-30","0.00","10.00","12.00","12.99","0.00","674"
"1972","2016-12-31","0.00","10.00","12.00","12.65","0.00","674"
"1973","2017-01-31","0.00","10.00","11.72","12.28","0.00","674"
"1974","2017-02-28","0.00","8.08","11.57","12.53","0.00","674"
"1975","2017-03-31","7.00","7.00","10.13","9.41","12.00","674"
"1976","2017-04-30","7.00","7.00","9.11","8.68","9.23","674"
"1977","2017-05-31","7.00","7.00","9.37","9.91","7.45","674"
"1978","2016-06-30","0.00","5.50","0.00","9.13","11.50","4420"
"1979","2016-07-31","6.50","0.00","6.00","9.18","12.00","4420"
"1980","2016-08-31","6.00","6.25","5.40","8.33","11.22","4420"
"1981","2016-09-30","4.00","0.00","0.00","8.27","11.25","4420"
"1982","2016-10-31","4.26","6.97","8.00","8.27","11.21","4420"
"1983","2016-11-30","4.96","11.06","8.00","8.48","11.32","4420"
"1984","2016-12-31","7.50","9.36","0.00","8.42","11.32","4420"
"1985","2017-01-31","5.79","7.76","10.79","8.45","11.31","4420"
"1986","2017-02-28","6.49","7.08","7.62","8.48","11.37","4420"
"1987","2017-03-31","6.71","7.05","7.60","8.57","11.34","4420"
"1988","2017-04-30","8.03","7.16","7.60","8.53","11.38","4420"
"1989","2017-05-31","8.03","7.27","7.79","8.47","11.40","4420"
"1990","2016-06-30","0.00","0.00","10.00","10.49","14.00","396"
"1991","2016-07-31","0.00","8.00","10.00","10.11","13.94","396"
"1992","2016-08-31","0.00","8.00","10.00","10.75","13.99","396"
"1993","2016-09-30","0.00","7.85","9.22","11.71","13.64","396"
"1994","2016-10-31","0.00","7.00","8.00","11.00","13.00","396"
"1995","2016-11-30","0.00","7.00","8.00","11.00","13.00","396"
"1996","2016-12-31","0.00","7.00","8.00","8.28","13.00","396"
"1997","2017-01-31","0.00","7.00","8.00","8.00","13.00","396"
"1998","2017-02-28","0.00","7.00","8.00","0.00","13.00","396"
"1999","2017-03-31","0.00","7.00","8.00","0.00","13.00","396"
"2000","2017-04-30","0.00","7.00","8.00","0.00","13.00","396"
"2001","2017-05-31","0.00","7.00","8.00","0.00","13.00","396"
"2002","2016-06-30","7.26","8.11","8.77","9.52","10.16","695"
"2003","2016-07-31","8.80","8.49","8.80","9.91","11.48","695"
"2004","2016-08-31","7.46","7.93","8.41","9.14","9.94","695"
"2005","2016-09-30","7.50","7.64","8.44","8.93","9.94","695"
"2006","2016-10-31","5.44","7.88","8.40","9.15","10.14","695"
"2007","2016-11-30","4.53","7.62","8.76","9.15","10.81","695"
"2008","2016-12-31","5.11","7.23","8.24","8.78","10.17","695"
"2009","2017-01-31","5.60","7.24","8.26","8.79","10.06","695"
"2010","2017-02-28","5.89","6.93","7.92","8.50","9.94","695"
"2011","2017-03-31","5.62","7.06","6.06","8.51","9.54","695"
"2012","2017-04-30","7.21","7.02","7.92","8.47","9.58","695"
"2013","2017-05-31","7.51","7.10","7.96","8.48","9.89","695"
"2014","2016-06-30","0.00","11.00","0.00","0.00","0.00","2639"
"2015","2016-07-31","0.00","11.00","0.00","0.00","0.00","2639"
"2016","2016-08-31","8.28","10.98","0.00","0.00","0.00","2639"
"2017","2016-09-30","7.95","0.00","0.00","0.00","0.00","2639"
"2018","2016-10-31","8.32","9.80","0.00","0.00","0.00","2639"
"2019","2016-11-30","8.09","7.72","6.10","0.00","0.00","2639"
"2020","2016-12-31","8.18","9.80","0.00","11.80","0.00","2639"
"2021","2017-01-31","8.21","9.80","9.80","0.00","0.00","2639"
"2022","2017-02-28","7.59","9.80","10.80","0.00","0.00","2639"
"2023","2017-03-31","7.90","9.00","10.80","10.50","0.00","2639"
"2024","2017-04-30","8.47","0.00","0.00","10.00","0.00","2639"
"2025","2017-05-31","8.03","7.15","10.00","0.00","12.00","2639"
"2026","2016-06-30","12.74","10.00","0.00","12.17","14.80","1465"
"2027","2016-07-31","14.09","10.00","0.00","12.22","14.80","1465"
"2028","2016-08-31","14.53","10.15","0.00","12.00","14.80","1465"
"2029","2016-09-30","13.55","10.12","11.15","12.71","14.31","1465"
"2030","2016-10-31","14.80","10.00","10.84","11.52","0.00","1465"
"2031","2016-11-30","14.80","10.11","10.50","11.99","14.80","1465"
"2032","2016-12-31","13.96","10.06","11.00","13.19","14.80","1465"
"2033","2017-01-31","12.72","10.21","10.50","12.17","14.80","1465"
"2034","2017-02-28","13.18","10.00","10.93","12.23","14.80","1465"
"2035","2017-03-31","11.44","10.06","10.50","12.12","14.80","1465"
"2036","2017-04-30","11.82","10.00","10.50","11.74","14.80","1465"
"2037","2017-05-31","11.30","10.00","10.11","11.54","14.80","1465"
"2038","2016-06-30","10.82","14.24","14.50","15.23","16.00","398"
"2039","2016-07-31","11.46","12.38","12.77","13.69","0.00","398"
"2040","2016-08-31","11.64","11.87","12.49","13.31","15.00","398"
"2041","2016-09-30","11.63","12.34","12.80","13.48","0.00","398"
"2042","2016-10-31","11.80","12.29","12.59","13.04","0.00","398"
"2043","2016-11-30","11.27","12.22","12.51","12.88","15.00","398"
"2044","2016-12-31","11.74","12.04","12.40","13.07","0.00","398"
"2045","2017-01-31","12.07","11.86","12.40","12.81","0.00","398"
"2046","2017-02-28","12.42","12.03","12.56","12.80","0.00","398"
"2047","2017-03-31","12.02","12.31","12.70","12.83","0.00","398"
"2048","2017-04-30","11.49","11.69","11.82","11.80","0.00","398"
"2049","2017-05-31","10.90","10.99","11.42","12.01","0.00","398"
"2050","2016-06-30","10.34","0.00","0.00","0.00","0.00","4286"
"2051","2016-07-31","10.58","0.00","0.00","0.00","0.00","4286"
"2052","2016-08-31","10.52","0.00","0.00","0.00","0.00","4286"
"2053","2016-09-30","10.58","10.66","0.00","0.00","0.00","4286"
"2054","2016-10-31","10.52","11.51","0.00","0.00","0.00","4286"
"2055","2016-11-30","10.66","10.07","0.00","0.00","0.00","4286"
"2056","2016-12-31","10.70","0.00","0.00","0.00","0.00","4286"
"2057","2017-01-31","8.00","8.00","0.00","0.00","0.00","4286"
"2058","2017-02-28","9.90","10.10","10.33","0.00","0.00","4286"
"2059","2017-03-31","9.90","10.36","8.20","9.03","9.76","4286"
"2060","2017-04-30","9.02","9.44","9.35","8.92","9.70","4286"
"2061","2017-05-31","8.86","9.20","9.54","8.30","9.80","4286"
"2062","2016-06-30","12.00","12.02","12.00","13.20","13.20","4352"
"2063","2016-07-31","12.59","12.25","12.00","13.20","8.40","4352"
"2064","2016-08-31","12.19","12.23","12.00","13.20","0.00","4352"
"2065","2016-09-30","12.12","12.14","12.00","13.20","0.00","4352"
"2066","2016-10-31","12.16","12.11","12.00","13.20","7.78","4352"
"2067","2016-11-30","12.07","12.20","12.37","13.25","8.40","4352"
"2068","2016-12-31","12.12","12.13","12.02","13.22","10.21","4352"
"2069","2017-01-31","12.11","12.10","12.09","13.31","15.71","4352"
"2070","2017-02-28","12.09","12.26","12.00","13.63","18.00","4352"
"2071","2017-03-31","12.09","12.08","11.91","13.09","15.01","4352"
"2072","2017-04-30","11.88","12.05","12.03","13.02","15.09","4352"
"2073","2017-05-31","11.95","12.04","12.26","13.04","15.01","4352"
"2074","2016-06-30","7.00","7.00","0.00","7.23","8.58","1050"
"2075","2016-07-31","7.00","7.00","0.00","7.12","8.76","1050"
"2076","2016-08-31","7.00","7.00","0.00","6.83","8.57","1050"
"2077","2016-09-30","7.00","7.00","6.50","6.62","8.57","1050"
"2078","2016-10-31","7.00","7.00","0.00","6.49","8.51","1050"
"2079","2016-11-30","7.00","6.30","0.00","8.02","8.47","1050"
"2080","2016-12-31","7.00","0.00","0.00","8.02","8.45","1050"
"2081","2017-01-31","7.00","6.90","0.00","8.02","8.35","1050"
"2082","2017-02-28","7.00","7.00","0.00","8.02","8.49","1050"
"2083","2017-03-31","7.00","7.00","6.50","6.03","8.46","1050"
"2084","2017-04-30","7.00","7.00","0.00","7.92","8.53","1050"
"2085","2017-05-31","7.00","7.00","0.00","7.92","8.72","1050"
"2086","2016-06-30","0.00","13.16","0.00","16.47","19.14","245"
"2087","2016-07-31","0.00","13.07","0.00","16.25","18.97","245"
"2088","2016-08-31","0.00","12.17","0.00","15.65","18.46","245"
"2089","2016-09-30","0.00","12.06","0.00","15.17","17.56","245"
"2090","2016-10-31","0.00","11.77","0.00","14.84","17.39","245"
"2091","2016-11-30","0.00","11.20","0.00","14.03","16.56","245"
"2092","2016-12-31","0.00","11.22","0.00","14.09","16.47","245"
"2093","2017-01-31","0.00","11.00","0.00","13.77","16.51","245"
"2094","2017-02-28","0.00","10.64","0.00","13.34","16.59","245"
"2095","2017-03-31","0.00","10.32","0.00","12.95","16.46","245"
"2096","2017-04-30","0.00","10.46","0.00","12.84","16.38","245"
"2097","2017-05-31","0.00","10.53","0.00","12.92","16.35","245"
"2098","2016-06-30","12.00","9.59","10.37","10.60","12.31","799"
"2099","2016-07-31","12.00","9.00","9.66","10.52","13.43","799"
"2100","2016-08-31","12.00","0.00","9.50","10.66","11.94","799"
"2101","2016-09-30","12.00","9.00","9.50","9.93","12.12","799"
"2102","2016-10-31","12.00","9.00","9.32","10.04","13.23","799"
"2103","2016-11-30","12.00","0.00","9.34","10.09","13.83","799"
"2104","2016-12-31","11.18","0.00","9.30","9.70","13.88","799"
"2105","2017-01-31","11.38","7.93","7.50","9.56","13.76","799"
"2106","2017-02-28","10.65","7.30","7.50","9.47","13.42","799"
"2107","2017-03-31","11.09","7.30","7.80","9.07","12.73","799"
"2108","2017-04-30","10.41","7.30","7.80","8.75","12.77","799"
"2109","2017-05-31","9.79","7.30","7.93","8.54","13.10","799"
"2110","2016-06-30","0.00","8.06","9.00","11.13","0.00","1868"
"2111","2016-07-31","0.00","8.05","9.00","10.96","14.00","1868"
"2112","2016-08-31","11.78","8.08","9.00","10.00","12.00","1868"
"2113","2016-09-30","11.99","8.06","8.56","9.50","12.00","1868"
"2114","2016-10-31","9.00","8.04","8.50","9.57","12.00","1868"
"2115","2016-11-30","10.54","8.21","8.50","9.69","12.00","1868"
"2116","2016-12-31","9.03","8.14","8.50","9.56","12.00","1868"
"2117","2017-01-31","10.89","8.33","8.66","9.66","12.00","1868"
"2118","2017-02-28","11.38","8.48","8.50","9.65","12.00","1868"
"2119","2017-03-31","11.57","8.90","8.50","9.30","12.00","1868"
"2120","2017-04-30","10.75","9.04","8.50","9.42","12.00","1868"
"2121","2017-05-31","12.98","8.88","8.50","9.52","12.00","1868"
"2122","2016-06-30","0.00","0.00","0.00","11.00","0.00","2600"
"2123","2016-06-30","0.00","0.00","0.00","0.00","0.00","2600"
"2124","2016-07-31","14.00","0.00","0.00","0.00","0.00","2600"
"2125","2016-07-31","0.00","0.00","0.00","0.00","0.00","2600"
"2126","2016-08-31","14.00","8.00","9.00","11.00","0.00","2600"
"2127","2016-08-31","0.00","0.00","0.00","0.00","0.00","2600"
"2128","2016-09-30","14.00","8.00","9.00","11.00","0.00","2600"
"2129","2016-09-30","0.00","0.00","0.00","0.00","0.00","2600"
"2130","2016-10-31","14.00","8.00","9.00","11.00","0.00","2600"
"2131","2016-10-31","0.00","0.00","0.00","0.00","0.00","2600"
"2132","2016-11-30","0.00","0.00","0.00","0.00","0.00","2600"
"2133","2016-11-30","0.00","7.89","9.00","10.58","0.00","2600"
"2134","2016-12-31","0.00","0.00","0.00","0.00","0.00","2600"
"2135","2016-12-31","14.00","7.00","9.00","10.00","0.00","2600"
"2136","2017-01-31","0.00","0.00","0.00","0.00","0.00","2600"
"2137","2017-01-31","14.00","7.36","9.00","10.11","0.00","2600"
"2138","2017-02-28","0.00","0.00","0.00","0.00","0.00","2600"
"2139","2017-02-28","14.00","7.25","0.00","10.19","0.00","2600"
"2140","2017-03-31","0.00","0.00","0.00","0.00","0.00","2600"
"2141","2017-03-31","0.00","0.00","0.00","0.00","0.00","2600"
"2142","2017-03-31","0.00","7.00","9.00","9.90","0.00","2600"
"2143","2017-04-30","0.00","0.00","0.00","0.00","0.00","2600"
"2144","2017-04-30","0.00","0.00","0.00","0.00","0.00","2600"
"2145","2017-04-30","12.00","7.00","8.00","9.94","0.00","2600"
"2146","2017-05-31","0.00","0.00","0.00","0.00","0.00","2600"
"2147","2017-05-31","0.00","0.00","0.00","0.00","0.00","2600"
"2148","2017-05-31","12.00","7.00","8.00","9.88","0.00","2600"
"2149","2017-05-31","0.00","0.00","0.00","0.00","0.00","2600"
"2150","2016-06-30","12.94","9.94","10.28","10.98","11.76","850"
"2151","2016-07-31","11.80","10.33","10.59","11.01","11.70","850"
"2152","2016-08-31","11.34","10.05","10.56","10.96","11.90","850"
"2153","2016-09-30","11.37","9.08","9.34","10.52","11.81","850"
"2154","2016-10-31","11.83","9.06","9.45","10.50","11.51","850"
"2155","2016-11-30","10.42","9.02","11.15","10.47","11.42","850"
"2156","2016-12-31","10.83","9.00","11.25","10.46","11.48","850"
"2157","2017-01-31","10.41","9.00","10.80","10.39","11.66","850"
"2158","2017-02-28","11.16","9.01","11.91","10.33","11.49","850"
"2159","2017-03-31","11.21","9.00","9.20","10.42","11.75","850"
"2160","2017-04-30","10.30","9.00","11.02","10.28","11.66","850"
"2161","2017-05-31","10.39","9.01","11.03","10.15","11.68","850"
"2162","2016-11-30","8.07","8.30","10.50","11.00","0.00","5588"
"2163","2016-12-31","8.05","8.90","9.52","11.55","0.00","5588"
"2164","2017-01-31","8.76","8.03","9.50","12.42","16.80","5588"
"2165","2017-02-28","8.44","8.40","9.68","12.61","14.43","5588"
"2166","2017-03-31","6.81","7.85","10.00","12.50","13.50","5588"
"2167","2017-04-30","11.47","7.29","10.00","12.50","13.50","5588"
"2168","2017-05-31","8.24","7.22","10.53","13.51","13.50","5588"
"2169","2016-06-30","0.00","13.57","11.12","12.43","15.06","2930"
"2170","2016-07-31","0.00","10.45","12.17","12.44","15.03","2930"
"2171","2016-08-31","0.00","10.60","12.34","12.03","14.10","2930"
"2172","2016-09-30","0.00","11.32","12.08","11.60","14.02","2930"
"2173","2016-10-31","0.00","9.98","12.15","11.81","13.97","2930"
"2174","2016-11-30","0.00","11.15","11.65","11.88","13.56","2930"
"2175","2016-12-31","0.00","11.65","12.27","11.94","13.13","2930"
"2176","2017-01-31","0.00","12.26","12.14","11.82","13.09","2930"
"2177","2017-02-28","0.00","9.10","11.31","11.91","13.16","2930"
"2178","2017-03-31","0.00","11.19","11.99","11.58","12.63","2930"
"2179","2017-04-30","0.00","11.88","10.82","11.49","12.53","2930"
"2180","2017-05-31","0.00","10.55","10.71","11.60","12.56","2930"
"2181","2016-06-30","8.13","10.95","10.19","11.55","0.00","524"
"2182","2016-07-31","7.74","11.55","11.19","11.42","0.00","524"
"2183","2016-08-31","8.95","10.46","10.18","11.19","0.00","524"
"2184","2016-09-30","9.04","11.19","11.02","11.80","0.00","524"
"2185","2016-10-31","9.04","11.50","9.57","11.36","0.00","524"
"2186","2016-11-30","7.77","10.74","9.73","11.50","0.00","524"
"2187","2016-12-31","6.67","10.60","9.19","11.03","0.00","524"
"2188","2017-01-31","6.06","8.13","9.60","10.81","0.00","524"
"2189","2017-02-28","5.65","8.66","11.51","10.22","0.00","524"
"2190","2017-03-31","5.61","8.99","10.51","10.09","0.00","524"
"2191","2017-04-30","5.22","8.77","10.12","10.00","12.00","524"
"2192","2017-05-31","6.98","9.12","10.74","10.38","0.00","524"
"2193","2016-06-30","11.25","13.56","15.50","18.24","0.00","102"
"2194","2016-07-31","11.25","13.17","15.33","17.66","0.00","102"
"2195","2016-08-31","11.25","12.84","14.20","16.92","0.00","102"
"2196","2016-09-30","10.48","10.75","11.96","13.48","0.00","102"
"2197","2016-10-31","9.00","9.00","10.00","11.35","0.00","102"
"2198","2016-11-30","9.00","9.00","10.00","11.35","0.00","102"
"2199","2016-12-31","9.00","9.00","10.00","11.37","0.00","102"
"2200","2017-01-31","9.00","9.00","10.00","11.35","0.00","102"
"2201","2017-02-28","9.00","9.00","10.00","11.25","9.00","102"
"2202","2017-03-31","9.00","9.00","10.00","11.32","0.00","102"
"2203","2017-04-30","9.00","9.00","10.00","11.25","0.00","102"
"2204","2017-05-31","9.00","9.00","10.00","11.39","0.00","102"
"2205","2016-06-30","7.00","7.00","0.00","8.16","0.00","724"
"2206","2016-07-31","6.88","0.00","7.00","8.49","0.00","724"
"2207","2016-08-31","6.25","0.00","0.00","8.00","10.00","724"
"2208","2016-09-30","6.49","7.00","6.80","8.00","10.10","724"
"2209","2016-10-31","6.58","0.00","6.93","8.00","9.00","724"
"2210","2016-11-30","6.08","0.00","6.80","9.00","9.00","724"
"2211","2016-12-31","6.23","0.00","7.00","8.72","9.00","724"
"2212","2017-01-31","6.71","7.00","7.00","0.00","0.00","724"
"2213","2017-02-28","6.86","7.00","7.00","7.70","0.00","724"
"2214","2017-03-31","6.20","0.00","7.00","8.00","9.00","724"
"2215","2017-04-30","6.88","7.00","7.00","7.55","0.00","724"
"2216","2017-05-31","6.87","7.00","7.00","7.80","0.00","724"
"2217","2016-06-30","6.80","6.82","7.47","7.42","7.82","1095"
"2218","2016-07-31","6.90","6.80","7.16","7.28","7.96","1095"
"2219","2016-08-31","6.80","7.08","7.20","7.55","8.57","1095"
"2220","2016-09-30","6.80","6.85","7.22","7.59","8.34","1095"
"2221","2016-10-31","6.81","7.24","9.51","8.20","8.77","1095"
"2222","2016-11-30","6.89","7.52","9.43","8.11","8.85","1095"
"2223","2016-12-31","6.93","7.15","7.55","7.67","8.77","1095"
"2224","2017-01-31","7.11","6.81","7.30","7.84","8.71","1095"
"2225","2017-02-28","7.27","6.88","7.68","7.66","8.93","1095"
"2226","2017-03-31","7.05","7.22","7.76","7.68","8.61","1095"
"2227","2017-04-30","7.25","7.31","7.58","8.01","8.65","1095"
"2228","2017-05-31","7.63","7.28","7.65","7.93","8.93","1095"
"2229","2016-06-30","0.00","10.00","0.00","0.00","0.00","1822"
"2230","2016-07-31","0.00","10.00","0.00","13.00","15.00","1822"
"2231","2016-08-31","0.00","11.23","0.00","11.55","15.00","1822"
"2232","2016-09-30","0.00","12.01","0.00","11.60","15.00","1822"
"2233","2016-10-31","0.00","11.90","0.00","11.81","15.00","1822"
"2234","2016-11-30","0.00","11.03","0.00","11.79","15.00","1822"
"2235","2016-12-31","0.00","10.53","0.00","11.61","15.00","1822"
"2236","2017-01-31","0.00","7.71","0.00","11.56","14.65","1822"
"2237","2017-02-28","0.00","6.38","0.00","11.82","14.94","1822"
"2238","2017-03-31","0.00","6.76","0.00","11.77","14.91","1822"
"2239","2017-04-30","0.00","7.35","10.55","11.84","14.95","1822"
"2240","2017-05-31","0.00","6.71","9.95","11.44","14.33","1822"
"2241","2016-06-30","8.51","9.50","9.50","11.00","0.00","3859"
"2242","2016-07-31","8.51","9.19","9.46","10.20","0.00","3859"
"2243","2016-08-31","8.01","9.00","13.26","10.32","0.00","3859"
"2244","2016-09-30","9.00","9.00","9.40","11.33","0.00","3859"
"2245","2016-10-31","9.00","9.00","9.40","10.78","0.00","3859"
"2246","2016-11-30","9.00","9.40","9.80","0.00","0.00","3859"
"2247","2016-12-31","9.06","9.00","0.00","10.18","0.00","3859"
"2248","2017-01-31","9.80","9.10","9.83","11.35","0.00","3859"
"2249","2017-02-28","10.34","8.78","11.20","11.01","14.00","3859"
"2250","2017-03-31","11.23","8.98","9.80","9.92","13.97","3859"
"2251","2017-04-30","12.69","8.69","9.30","9.60","13.17","3859"
"2252","2017-05-31","11.28","8.59","0.00","10.19","0.00","3859"
"2253","2016-06-30","9.44","9.72","10.00","10.00","0.00","4076"
"2254","2016-07-31","9.96","9.80","9.87","10.21","0.00","4076"
"2255","2016-08-31","9.54","9.86","10.00","10.00","0.00","4076"
"2256","2016-09-30","9.38","10.12","10.00","10.00","0.00","4076"
"2257","2016-10-31","9.36","9.72","10.00","10.00","0.00","4076"
"2258","2016-11-30","9.44","9.15","10.00","10.00","0.00","4076"
"2259","2016-12-31","9.37","9.41","9.98","11.52","0.00","4076"
"2260","2017-01-31","9.18","9.34","9.83","10.54","0.00","4076"
"2261","2017-02-28","9.55","9.29","10.39","10.17","11.00","4076"
"2262","2017-03-31","10.66","9.46","10.19","9.74","11.00","4076"
"2263","2017-04-30","11.00","9.34","10.37","10.65","11.17","4076"
"2264","2017-05-31","11.82","9.83","10.74","10.80","9.15","4076"
"2265","2016-06-30","0.00","0.00","0.00","8.28","8.64","488"
