"id","date","qianPerson","wanPerson","shiWanPerson","baiWanPerson","wdzjPlatId"
"10874","2016-11-30","134.00","222.00","49.00","1.00","5086"
"10875","2016-12-31","128.00","237.00","62.00","0.00","5086"
"10876","2017-01-31","267.00","230.00","38.00","0.00","5086"
"10877","2017-02-28","559.00","258.00","55.00","0.00","5086"
"10878","2017-03-31","306.00","325.00","69.00","0.00","5086"
"10879","2017-04-30","296.00","279.00","46.00","0.00","5086"
"10880","2017-05-31","250.00","382.00","76.00","0.00","5086"
"10881","2016-06-30","110.00","39.00","12.00","0.00","4182"
"10882","2016-07-31","47.00","39.00","18.00","0.00","4182"
"10883","2016-08-31","94.00","45.00","18.00","1.00","4182"
"10884","2016-09-30","190.00","39.00","10.00","1.00","4182"
"10885","2016-10-31","280.00","43.00","9.00","1.00","4182"
"10886","2016-11-30","160.00","44.00","9.00","1.00","4182"
"10887","2016-12-31","209.00","58.00","12.00","1.00","4182"
"10888","2017-01-31","161.00","45.00","14.00","1.00","4182"
"10889","2017-02-28","146.00","41.00","5.00","0.00","4182"
"10890","2017-03-31","185.00","70.00","11.00","1.00","4182"
"10891","2017-04-30","76.00","60.00","24.00","1.00","4182"
"10892","2017-05-31","143.00","56.00","25.00","1.00","4182"
"10893","2016-06-30","128.00","179.00","17.00","0.00","405"
"10894","2016-07-31","124.00","177.00","17.00","0.00","405"
"10895","2016-08-31","126.00","196.00","15.00","0.00","405"
"10896","2016-09-30","134.00","176.00","20.00","0.00","405"
"10897","2016-10-31","137.00","190.00","17.00","0.00","405"
"10898","2016-11-30","151.00","186.00","21.00","0.00","405"
"10899","2016-12-31","160.00","193.00","24.00","0.00","405"
"10900","2017-01-31","167.00","197.00","23.00","0.00","405"
"10901","2017-02-28","169.00","202.00","22.00","0.00","405"
"10902","2017-03-31","183.00","259.00","35.00","0.00","405"
"10903","2017-04-30","199.00","248.00","39.00","0.00","405"
"10904","2017-05-31","219.00","278.00","56.00","1.00","405"
"10905","2016-06-30","737.00","1266.00","477.00","19.00","3991"
"10906","2016-07-31","733.00","1544.00","622.00","25.00","3991"
"10907","2016-08-31","934.00","1555.00","468.00","22.00","3991"
"10908","2016-09-30","967.00","1798.00","403.00","18.00","3991"
"10909","2016-10-31","932.00","1602.00","400.00","10.00","3991"
"10910","2016-11-30","933.00","1523.00","374.00","13.00","3991"
"10911","2016-12-31","837.00","1524.00","312.00","11.00","3991"
"10912","2017-01-31","751.00","1313.00","292.00","9.00","3991"
"10913","2017-02-28","894.00","1554.00","272.00","6.00","3991"
"10914","2017-03-31","1051.00","1490.00","227.00","8.00","3991"
"10915","2017-04-30","816.00","1271.00","148.00","2.00","3991"
"10916","2017-05-31","579.00","934.00","138.00","1.00","3991"
"10917","2016-06-30","523.00","304.00","105.00","5.00","891"
"10918","2016-07-31","409.00","301.00","86.00","6.00","891"
"10919","2016-08-31","266.00","251.00","69.00","3.00","891"
"10920","2016-09-30","226.00","189.00","63.00","1.00","891"
"10921","2016-10-31","210.00","199.00","62.00","0.00","891"
"10922","2016-11-30","180.00","149.00","46.00","0.00","891"
"10923","2016-12-31","158.00","213.00","65.00","4.00","891"
"10924","2017-01-31","133.00","152.00","49.00","0.00","891"
"10925","2017-02-28","156.00","187.00","44.00","2.00","891"
"10926","2017-03-31","173.00","175.00","56.00","0.00","891"
"10927","2017-04-30","117.00","144.00","46.00","2.00","891"
"10928","2017-05-31","109.00","151.00","44.00","1.00","891"
"10929","2016-06-30","241.00","138.00","70.00","0.00","1780"
"10930","2016-07-31","290.00","168.00","73.00","0.00","1780"
"10931","2016-08-31","280.00","219.00","95.00","0.00","1780"
"10932","2016-09-30","459.00","181.00","104.00","0.00","1780"
"10933","2016-10-31","522.00","197.00","98.00","0.00","1780"
"10934","2016-11-30","399.00","189.00","95.00","0.00","1780"
"10935","2016-12-31","492.00","196.00","101.00","0.00","1780"
"10936","2017-01-31","259.00","110.00","61.00","0.00","1780"
"10937","2017-02-28","244.00","196.00","105.00","0.00","1780"
"10938","2017-03-31","538.00","302.00","144.00","0.00","1780"
"10939","2017-04-30","654.00","344.00","121.00","0.00","1780"
"10940","2017-05-31","634.00","308.00","123.00","0.00","1780"
"10941","2016-06-30","80.00","18.00","2.00","0.00","3992"
"10942","2016-07-31","123.00","23.00","5.00","0.00","3992"
"10943","2016-08-31","249.00","28.00","5.00","0.00","3992"
"10944","2016-09-30","183.00","36.00","7.00","0.00","3992"
"10945","2016-10-31","165.00","40.00","8.00","0.00","3992"
"10946","2016-11-30","187.00","45.00","9.00","0.00","3992"
"10947","2016-12-31","191.00","49.00","12.00","0.00","3992"
"10948","2017-01-31","181.00","44.00","10.00","0.00","3992"
"10949","2017-02-28","213.00","85.00","12.00","1.00","3992"
"10950","2017-03-31","268.00","191.00","16.00","1.00","3992"
"10951","2017-04-30","348.00","228.00","28.00","0.00","3992"
"10952","2017-05-31","424.00","287.00","29.00","4.00","3992"
"10953","2016-06-30","67.00","101.00","56.00","0.00","659"
"10954","2016-07-31","80.00","113.00","92.00","4.00","659"
"10955","2016-08-31","94.00","98.00","62.00","0.00","659"
"10956","2016-09-30","83.00","106.00","73.00","1.00","659"
"10957","2016-10-31","90.00","97.00","57.00","2.00","659"
"10958","2016-11-30","91.00","99.00","76.00","2.00","659"
"10959","2016-12-31","71.00","99.00","55.00","1.00","659"
"10960","2017-01-31","65.00","109.00","50.00","1.00","659"
"10961","2017-02-28","43.00","60.00","28.00","1.00","659"
"10962","2017-03-31","76.00","112.00","64.00","3.00","659"
"10963","2017-04-30","64.00","101.00","60.00","2.00","659"
"10964","2017-05-31","52.00","93.00","57.00","2.00","659"
"10965","2016-06-30","39.00","32.00","23.00","0.00","2165"
"10966","2016-07-31","40.00","35.00","20.00","0.00","2165"
"10967","2016-08-31","39.00","38.00","24.00","0.00","2165"
"10968","2016-09-30","43.00","42.00","25.00","0.00","2165"
"10969","2016-10-31","48.00","52.00","24.00","1.00","2165"
"10970","2016-11-30","38.00","39.00","33.00","1.00","2165"
"10971","2016-12-31","39.00","38.00","22.00","0.00","2165"
"10972","2017-01-31","32.00","33.00","17.00","0.00","2165"
"10973","2017-02-28","36.00","53.00","24.00","2.00","2165"
"10974","2017-03-31","33.00","46.00","29.00","1.00","2165"
"10975","2017-04-30","32.00","44.00","25.00","4.00","2165"
"10976","2017-05-31","31.00","47.00","32.00","6.00","2165"
"10977","2016-06-30","448.00","280.00","58.00","3.00","1864"
"10978","2016-07-31","455.00","326.00","79.00","5.00","1864"
"10979","2016-08-31","404.00","360.00","62.00","4.00","1864"
"10980","2016-09-30","424.00","309.00","69.00","5.00","1864"
"10981","2016-10-31","418.00","337.00","70.00","3.00","1864"
"10982","2016-11-30","383.00","398.00","56.00","3.00","1864"
"10983","2016-12-31","407.00","351.00","62.00","2.00","1864"
"10984","2017-01-31","348.00","349.00","63.00","4.00","1864"
"10985","2017-02-28","337.00","304.00","53.00","2.00","1864"
"10986","2017-03-31","501.00","415.00","71.00","3.00","1864"
"10987","2017-04-30","483.00","378.00","52.00","2.00","1864"
"10988","2017-05-31","466.00","368.00","35.00","1.00","1864"
"10989","2016-06-30","114.00","78.00","31.00","0.00","4038"
"10990","2016-07-31","99.00","80.00","31.00","0.00","4038"
"10991","2016-08-31","607.00","83.00","34.00","1.00","4038"
"10992","2016-09-30","247.00","81.00","33.00","2.00","4038"
"10993","2016-10-31","193.00","95.00","22.00","0.00","4038"
"10994","2016-11-30","119.00","96.00","36.00","0.00","4038"
"10995","2016-12-31","167.00","102.00","35.00","0.00","4038"
"10996","2017-01-31","82.00","111.00","24.00","1.00","4038"
"10997","2017-02-28","102.00","127.00","32.00","1.00","4038"
"10998","2017-03-31","132.00","109.00","44.00","0.00","4038"
"10999","2017-04-30","73.00","112.00","34.00","1.00","4038"
"11000","2017-05-31","91.00","160.00","54.00","0.00","4038"
"11001","2016-06-30","274.00","186.00","6.00","0.00","1444"
"11002","2016-07-31","349.00","250.00","0.00","0.00","1444"
"11003","2016-08-31","385.00","283.00","8.00","0.00","1444"
"11004","2016-09-30","433.00","245.00","3.00","0.00","1444"
"11005","2016-10-31","476.00","294.00","5.00","0.00","1444"
"11006","2016-11-30","529.00","292.00","10.00","0.00","1444"
"11007","2016-12-31","540.00","304.00","6.00","0.00","1444"
"11008","2017-01-31","508.00","369.00","4.00","0.00","1444"
"11009","2017-02-28","597.00","448.00","5.00","0.00","1444"
"11010","2017-03-31","855.00","687.00","7.00","0.00","1444"
"11011","2017-04-30","1016.00","755.00","9.00","0.00","1444"
"11012","2017-05-31","693.00","702.00","9.00","0.00","1444"
"11013","2016-06-30","380.00","186.00","52.00","3.00","2113"
"11014","2016-07-31","271.00","197.00","66.00","2.00","2113"
"11015","2016-08-31","320.00","226.00","49.00","2.00","2113"
"11016","2016-09-30","371.00","245.00","67.00","4.00","2113"
"11017","2016-10-31","433.00","271.00","82.00","4.00","2113"
"11018","2016-11-30","316.00","293.00","112.00","5.00","2113"
"11019","2016-12-31","478.00","285.00","106.00","2.00","2113"
"11020","2017-01-31","331.00","187.00","53.00","3.00","2113"
"11021","2017-02-28","393.00","395.00","120.00","5.00","2113"
"11022","2017-03-31","383.00","350.00","89.00","3.00","2113"
"11023","2017-04-30","357.00","282.00","46.00","0.00","2113"
"11024","2017-05-31","320.00","290.00","64.00","0.00","2113"
"11025","2016-06-30","72.00","50.00","1.00","0.00","4324"
"11026","2016-07-31","48.00","75.00","10.00","0.00","4324"
"11027","2016-08-31","54.00","75.00","17.00","0.00","4324"
"11028","2016-09-30","41.00","72.00","18.00","0.00","4324"
"11029","2016-10-31","59.00","77.00","15.00","1.00","4324"
"11030","2016-11-30","57.00","83.00","22.00","0.00","4324"
"11031","2016-12-31","40.00","72.00","27.00","0.00","4324"
"11032","2017-01-31","59.00","79.00","27.00","0.00","4324"
"11033","2017-02-28","60.00","101.00","14.00","0.00","4324"
"11034","2017-03-31","82.00","93.00","22.00","0.00","4324"
"11035","2017-04-30","113.00","132.00","25.00","0.00","4324"
"11036","2017-05-31","108.00","145.00","35.00","0.00","4324"
"11037","2016-06-30","239.00","315.00","79.00","1.00","3344"
"11038","2016-07-31","176.00","252.00","81.00","0.00","3344"
"11039","2016-08-31","198.00","236.00","66.00","0.00","3344"
"11040","2016-09-30","220.00","318.00","91.00","1.00","3344"
"11041","2016-10-31","190.00","315.00","69.00","0.00","3344"
"11042","2016-11-30","234.00","269.00","71.00","2.00","3344"
"11043","2016-12-31","320.00","297.00","70.00","0.00","3344"
"11044","2017-01-31","293.00","265.00","58.00","0.00","3344"
"11045","2017-02-28","257.00","277.00","69.00","0.00","3344"
"11046","2017-03-31","228.00","255.00","50.00","0.00","3344"
"11047","2017-04-30","316.00","298.00","58.00","1.00","3344"
"11048","2017-05-31","189.00","203.00","46.00","1.00","3344"
"11049","2016-06-30","100.00","88.00","33.00","1.00","4211"
"11050","2016-07-31","79.00","89.00","32.00","1.00","4211"
"11051","2016-08-31","72.00","83.00","28.00","4.00","4211"
"11052","2016-09-30","71.00","95.00","40.00","2.00","4211"
"11053","2016-10-31","107.00","113.00","40.00","2.00","4211"
"11054","2016-11-30","1001.00","142.00","54.00","3.00","4211"
"11055","2016-12-31","268.00","122.00","47.00","2.00","4211"
"11056","2017-01-31","129.00","106.00","45.00","3.00","4211"
"11057","2017-02-28","71.00","109.00","39.00","2.00","4211"
"11058","2017-03-31","91.00","149.00","50.00","6.00","4211"
"11059","2017-04-30","50.00","100.00","36.00","5.00","4211"
"11060","2017-05-31","97.00","119.00","65.00","2.00","4211"
"11061","2016-06-30","52.00","74.00","24.00","0.00","1616"
"11062","2016-07-31","44.00","71.00","25.00","0.00","1616"
"11063","2016-08-31","59.00","85.00","22.00","2.00","1616"
"11064","2016-09-30","62.00","56.00","29.00","0.00","1616"
"11065","2016-10-31","63.00","65.00","28.00","1.00","1616"
"11066","2016-11-30","53.00","75.00","21.00","1.00","1616"
"11067","2016-12-31","45.00","71.00","32.00","1.00","1616"
"11068","2017-01-31","39.00","75.00","30.00","0.00","1616"
"11069","2017-02-28","52.00","110.00","47.00","1.00","1616"
"11070","2017-03-31","67.00","92.00","33.00","0.00","1616"
"11071","2017-04-30","65.00","90.00","34.00","2.00","1616"
"11072","2017-05-31","62.00","92.00","33.00","1.00","1616"
"11073","2016-06-30","51.00","126.00","9.00","0.00","3331"
"11074","2016-07-31","42.00","105.00","10.00","0.00","3331"
"11075","2016-08-31","50.00","96.00","6.00","0.00","3331"
"11076","2016-09-30","41.00","120.00","5.00","0.00","3331"
"11077","2016-10-31","66.00","126.00","6.00","0.00","3331"
"11078","2016-11-30","65.00","77.00","7.00","0.00","3331"
"11079","2016-12-31","74.00","106.00","2.00","0.00","3331"
"11080","2017-01-31","78.00","64.00","4.00","0.00","3331"
"11081","2017-02-28","62.00","89.00","3.00","0.00","3331"
"11082","2017-03-31","91.00","115.00","4.00","0.00","3331"
"11083","2017-04-30","105.00","180.00","10.00","0.00","3331"
"11084","2017-05-31","327.00","440.00","19.00","0.00","3331"
"11085","2016-06-30","79.00","61.00","16.00","0.00","1099"
"11086","2016-07-31","153.00","66.00","7.00","0.00","1099"
"11087","2016-08-31","73.00","66.00","11.00","0.00","1099"
"11088","2016-09-30","127.00","98.00","21.00","0.00","1099"
"11089","2016-10-31","82.00","85.00","22.00","1.00","1099"
"11090","2016-11-30","62.00","83.00","24.00","0.00","1099"
"11091","2016-12-31","66.00","101.00","28.00","0.00","1099"
"11092","2017-01-31","67.00","66.00","25.00","0.00","1099"
"11093","2017-02-28","45.00","69.00","24.00","0.00","1099"
"11094","2017-03-31","60.00","81.00","30.00","0.00","1099"
"11095","2017-04-30","129.00","69.00","28.00","0.00","1099"
"11096","2017-05-31","531.00","71.00","22.00","0.00","1099"
"11097","2016-10-31","14.00","18.00","8.00","0.00","2203"
"11098","2016-11-30","35.00","79.00","32.00","3.00","2203"
"11099","2016-12-31","38.00","95.00","37.00","2.00","2203"
"11100","2017-01-31","33.00","76.00","32.00","2.00","2203"
"11101","2017-02-28","38.00","101.00","48.00","1.00","2203"
"11102","2017-03-31","52.00","113.00","38.00","2.00","2203"
"11103","2017-04-30","53.00","125.00","41.00","1.00","2203"
"11104","2017-05-31","47.00","130.00","59.00","1.00","2203"
"11105","2016-06-30","230.00","176.00","32.00","3.00","3948"
"11106","2016-07-31","204.00","187.00","40.00","1.00","3948"
"11107","2016-08-31","217.00","200.00","41.00","1.00","3948"
"11108","2016-09-30","183.00","205.00","70.00","4.00","3948"
"11109","2016-10-31","212.00","193.00","32.00","1.00","3948"
"11110","2016-11-30","187.00","221.00","52.00","1.00","3948"
"11111","2016-12-31","204.00","204.00","45.00","1.00","3948"
"11112","2017-01-31","194.00","182.00","29.00","2.00","3948"
"11113","2017-02-28","177.00","176.00","34.00","1.00","3948"
"11114","2017-03-31","186.00","219.00","55.00","1.00","3948"
"11115","2017-04-30","204.00","205.00","46.00","2.00","3948"
"11116","2017-05-31","216.00","229.00","45.00","2.00","3948"
"11117","2016-06-30","100.00","81.00","22.00","0.00","4280"
"11118","2016-07-31","90.00","79.00","23.00","0.00","4280"
"11119","2016-08-31","90.00","88.00","23.00","1.00","4280"
"11120","2016-09-30","127.00","133.00","32.00","2.00","4280"
"11121","2016-10-31","151.00","126.00","32.00","0.00","4280"
"11122","2016-11-30","90.00","93.00","25.00","1.00","4280"
"11123","2016-12-31","104.00","118.00","36.00","0.00","4280"
"11124","2017-01-31","102.00","168.00","47.00","0.00","4280"
"11125","2017-02-28","108.00","107.00","27.00","0.00","4280"
"11126","2017-03-31","102.00","131.00","35.00","0.00","4280"
"11127","2017-04-30","121.00","140.00","38.00","1.00","4280"
"11128","2017-05-31","85.00","105.00","34.00","1.00","4280"
"11129","2016-06-30","155.00","123.00","31.00","2.00","1552"
"11130","2016-07-31","440.00","166.00","42.00","1.00","1552"
"11131","2016-08-31","205.00","115.00","45.00","1.00","1552"
"11132","2016-09-30","138.00","188.00","86.00","7.00","1552"
"11133","2016-10-31","111.00","155.00","60.00","2.00","1552"
"11134","2016-11-30","103.00","187.00","61.00","1.00","1552"
"11135","2016-12-31","107.00","152.00","60.00","4.00","1552"
"11136","2017-01-31","65.00","106.00","49.00","0.00","1552"
"11137","2017-02-28","65.00","112.00","40.00","2.00","1552"
"11138","2017-03-31","80.00","133.00","50.00","5.00","1552"
"11139","2017-04-30","81.00","138.00","86.00","4.00","1552"
"11140","2017-05-31","105.00","144.00","51.00","0.00","1552"
"11141","2016-06-30","3496.00","729.00","52.00","3.00","4245"
"11142","2016-07-31","3594.00","769.00","55.00","2.00","4245"
"11143","2016-08-31","3240.00","644.00","31.00","2.00","4245"
"11144","2016-09-30","870.00","26.00","3.00","0.00","4245"
"11145","2016-10-31","686.00","8.00","0.00","0.00","4245"
"11146","2016-11-30","1347.00","10.00","0.00","0.00","4245"
"11147","2016-12-31","1770.00","73.00","0.00","0.00","4245"
"11148","2017-01-31","1104.00","94.00","4.00","0.00","4245"
"11149","2017-02-28","1814.00","86.00","3.00","0.00","4245"
"11150","2017-03-31","3451.00","203.00","11.00","0.00","4245"
"11151","2017-04-30","2151.00","126.00","6.00","0.00","4245"
"11152","2017-05-31","3286.00","174.00","7.00","0.00","4245"
"11153","2016-06-30","35.00","140.00","22.00","0.00","6302"
"11154","2016-07-31","6.00","105.00","36.00","0.00","6302"
"11155","2016-08-31","9.00","122.00","32.00","0.00","6302"
"11156","2016-09-30","8.00","137.00","24.00","0.00","6302"
"11157","2016-10-31","6.00","134.00","42.00","0.00","6302"
"11158","2016-11-30","2.00","76.00","27.00","0.00","6302"
"11159","2016-12-31","13.00","230.00","35.00","0.00","6302"
"11160","2017-01-31","17.00","182.00","44.00","0.00","6302"
"11161","2017-02-28","75.00","262.00","42.00","0.00","6302"
"11162","2017-03-31","40.00","251.00","39.00","1.00","6302"
"11163","2017-04-30","61.00","328.00","57.00","0.00","6302"
"11164","2017-05-31","32.00","232.00","50.00","0.00","6302"
"11165","2016-06-30","103.00","139.00","45.00","3.00","1928"
"11166","2016-07-31","73.00","131.00","39.00","5.00","1928"
"11167","2016-08-31","63.00","138.00","38.00","4.00","1928"
"11168","2016-09-30","55.00","128.00","49.00","1.00","1928"
"11169","2016-10-31","51.00","156.00","42.00","3.00","1928"
"11170","2016-11-30","54.00","158.00","46.00","4.00","1928"
"11171","2016-12-31","51.00","144.00","51.00","3.00","1928"
"11172","2017-01-31","30.00","139.00","48.00","3.00","1928"
"11173","2017-02-28","32.00","139.00","42.00","3.00","1928"
"11174","2017-03-31","28.00","140.00","47.00","3.00","1928"
"11175","2017-04-30","64.00","154.00","58.00","4.00","1928"
"11176","2017-05-31","60.00","192.00","44.00","2.00","1928"
"11177","2016-06-30","259.00","212.00","61.00","2.00","2745"
"11178","2016-07-31","154.00","150.00","68.00","5.00","2745"
"11179","2016-08-31","141.00","149.00","48.00","3.00","2745"
"11180","2016-09-30","141.00","174.00","61.00","5.00","2745"
"11181","2016-10-31","165.00","166.00","68.00","5.00","2745"
"11182","2016-11-30","166.00","133.00","54.00","4.00","2745"
"11183","2016-12-31","163.00","120.00","66.00","5.00","2745"
"11184","2017-01-31","143.00","88.00","48.00","3.00","2745"
"11185","2017-02-28","159.00","141.00","54.00","1.00","2745"
"11186","2017-03-31","154.00","113.00","44.00","4.00","2745"
"11187","2017-04-30","126.00","124.00","46.00","1.00","2745"
"11188","2017-05-31","111.00","125.00","40.00","1.00","2745"
"11189","2016-06-30","75.00","97.00","22.00","1.00","4003"
"11190","2016-07-31","71.00","108.00","23.00","0.00","4003"
"11191","2016-08-31","184.00","111.00","31.00","1.00","4003"
"11192","2016-09-30","97.00","120.00","34.00","1.00","4003"
"11193","2016-10-31","98.00","104.00","35.00","1.00","4003"
"11194","2016-11-30","85.00","106.00","38.00","1.00","4003"
"11195","2016-12-31","57.00","83.00","24.00","2.00","4003"
"11196","2017-01-31","70.00","86.00","33.00","0.00","4003"
"11197","2017-02-28","76.00","109.00","32.00","0.00","4003"
"11198","2017-03-31","57.00","120.00","40.00","1.00","4003"
"11199","2017-04-30","102.00","142.00","74.00","2.00","4003"
"11200","2017-05-31","121.00","173.00","67.00","1.00","4003"
"11201","2016-06-30","20.00","68.00","18.00","0.00","1312"
"11202","2016-07-31","17.00","69.00","19.00","2.00","1312"
"11203","2016-08-31","31.00","62.00","17.00","1.00","1312"
"11204","2016-09-30","17.00","78.00","20.00","1.00","1312"
"11205","2016-10-31","11.00","71.00","13.00","1.00","1312"
"11206","2016-11-30","11.00","84.00","18.00","3.00","1312"
"11207","2016-12-31","18.00","81.00","30.00","2.00","1312"
"11208","2017-01-31","41.00","60.00","29.00","3.00","1312"
"11209","2017-02-28","38.00","73.00","33.00","2.00","1312"
"11210","2017-03-31","23.00","68.00","36.00","5.00","1312"
"11211","2017-04-30","39.00","49.00","26.00","2.00","1312"
"11212","2017-05-31","8.00","76.00","35.00","2.00","1312"
"11213","2016-06-30","34.00","53.00","23.00","1.00","2018"
"11214","2016-07-31","38.00","56.00","19.00","1.00","2018"
"11215","2016-08-31","35.00","49.00","27.00","1.00","2018"
"11216","2016-09-30","33.00","64.00","30.00","1.00","2018"
"11217","2016-10-31","32.00","58.00","26.00","1.00","2018"
"11218","2016-11-30","34.00","63.00","30.00","2.00","2018"
"11219","2016-12-31","29.00","60.00","34.00","2.00","2018"
"11220","2017-01-31","27.00","64.00","28.00","1.00","2018"
"11221","2017-02-28","35.00","63.00","35.00","0.00","2018"
"11222","2017-03-31","43.00","64.00","42.00","1.00","2018"
"11223","2017-04-30","38.00","64.00","41.00","0.00","2018"
"11224","2017-05-31","37.00","77.00","49.00","0.00","2018"
"11225","2016-06-30","25.00","17.00","1.00","0.00","4387"
"11226","2016-07-31","24.00","30.00","4.00","0.00","4387"
"11227","2016-08-31","19.00","110.00","6.00","2.00","4387"
"11228","2016-09-30","14.00","45.00","6.00","3.00","4387"
"11229","2016-10-31","33.00","141.00","12.00","1.00","4387"
"11230","2016-11-30","50.00","302.00","17.00","0.00","4387"
"11231","2016-12-31","72.00","122.00","11.00","0.00","4387"
"11232","2017-01-31","33.00","77.00","16.00","0.00","4387"
"11233","2017-02-28","76.00","357.00","18.00","0.00","4387"
"11234","2017-03-31","47.00","470.00","13.00","1.00","4387"
"11235","2017-04-30","931.00","610.00","12.00","0.00","4387"
"11236","2017-05-31","103.00","414.00","24.00","0.00","4387"
"11237","2016-06-30","67.00","120.00","36.00","0.00","3148"
"11238","2016-07-31","85.00","140.00","23.00","0.00","3148"
"11239","2016-08-31","88.00","129.00","22.00","0.00","3148"
"11240","2016-09-30","81.00","146.00","30.00","0.00","3148"
"11241","2016-10-31","72.00","154.00","38.00","1.00","3148"
"11242","2016-11-30","78.00","152.00","20.00","0.00","3148"
"11243","2016-12-31","71.00","153.00","21.00","0.00","3148"
"11244","2017-01-31","53.00","120.00","33.00","0.00","3148"
"11245","2017-02-28","78.00","127.00","24.00","0.00","3148"
"11246","2017-03-31","79.00","153.00","29.00","0.00","3148"
"11247","2017-04-30","67.00","119.00","45.00","0.00","3148"
"11248","2017-05-31","96.00","142.00","47.00","0.00","3148"
"11249","2016-06-30","417.00","495.00","108.00","0.00","1814"
"11250","2016-07-31","357.00","380.00","80.00","0.00","1814"
"11251","2016-08-31","429.00","427.00","113.00","1.00","1814"
"11252","2016-09-30","460.00","508.00","138.00","0.00","1814"
"11253","2016-10-31","445.00","450.00","112.00","0.00","1814"
"11254","2016-11-30","433.00","468.00","115.00","1.00","1814"
"11255","2016-12-31","420.00","566.00","134.00","2.00","1814"
"11256","2017-01-31","391.00","416.00","93.00","0.00","1814"
"11257","2017-02-28","306.00","440.00","104.00","0.00","1814"
"11258","2017-03-31","413.00","533.00","129.00","3.00","1814"
"11259","2017-04-30","435.00","439.00","92.00","2.00","1814"
"11260","2017-05-31","437.00","472.00","118.00","0.00","1814"
"11261","2016-06-30","187.00","151.00","37.00","1.00","1038"
"11262","2016-07-31","165.00","134.00","30.00","0.00","1038"
"11263","2016-08-31","147.00","175.00","45.00","0.00","1038"
"11264","2016-09-30","168.00","184.00","55.00","0.00","1038"
"11265","2016-10-31","186.00","175.00","36.00","1.00","1038"
"11266","2016-11-30","160.00","202.00","50.00","0.00","1038"
"11267","2016-12-31","178.00","228.00","49.00","0.00","1038"
"11268","2017-01-31","144.00","157.00","28.00","0.00","1038"
"11269","2017-02-28","139.00","204.00","45.00","0.00","1038"
"11270","2017-03-31","148.00","181.00","67.00","0.00","1038"
"11271","2017-04-30","132.00","163.00","49.00","0.00","1038"
"11272","2017-05-31","119.00","170.00","43.00","0.00","1038"
"11273","2016-06-30","55.00","56.00","36.00","0.00","1920"
"11274","2016-07-31","72.00","63.00","32.00","1.00","1920"
"11275","2016-08-31","125.00","126.00","67.00","2.00","1920"
"11276","2016-09-30","52.00","71.00","35.00","1.00","1920"
"11277","2016-10-31","44.00","65.00","31.00","0.00","1920"
"11278","2016-11-30","54.00","68.00","31.00","1.00","1920"
"11279","2016-12-31","68.00","71.00","31.00","3.00","1920"
"11280","2017-01-31","55.00","69.00","27.00","2.00","1920"
"11281","2017-02-28","51.00","69.00","29.00","0.00","1920"
"11282","2017-03-31","66.00","76.00","47.00","3.00","1920"
"11283","2017-04-30","62.00","69.00","28.00","0.00","1920"
"11284","2017-05-31","68.00","67.00","34.00","0.00","1920"
"11285","2016-06-30","209.00","628.00","90.00","1.00","3271"
"11286","2016-07-31","133.00","283.00","49.00","1.00","3271"
"11287","2016-08-31","126.00","239.00","60.00","2.00","3271"
"11288","2016-09-30","108.00","238.00","59.00","1.00","3271"
"11289","2016-10-31","103.00","214.00","71.00","1.00","3271"
"11290","2016-11-30","102.00","166.00","61.00","1.00","3271"
"11291","2016-12-31","98.00","301.00","65.00","0.00","3271"
"11292","2017-01-31","86.00","234.00","54.00","2.00","3271"
"11293","2017-02-28","90.00","172.00","60.00","0.00","3271"
"11294","2017-03-31","181.00","224.00","60.00","4.00","3271"
"11295","2017-04-30","97.00","145.00","57.00","2.00","3271"
"11296","2017-05-31","89.00","175.00","72.00","4.00","3271"
"11297","2016-07-31","37.00","12.00","5.00","1.00","1757"
"11298","2016-08-31","89.00","54.00","7.00","3.00","1757"
"11299","2016-09-30","78.00","51.00","10.00","3.00","1757"
"11300","2016-10-31","87.00","58.00","13.00","3.00","1757"
"11301","2016-11-30","68.00","54.00","12.00","3.00","1757"
"11302","2016-12-31","63.00","53.00","12.00","3.00","1757"
"11303","2017-01-31","58.00","61.00","10.00","3.00","1757"
"11304","2017-02-28","65.00","50.00","12.00","3.00","1757"
"11305","2017-03-31","62.00","50.00","10.00","4.00","1757"
"11306","2017-04-30","54.00","50.00","13.00","3.00","1757"
"11307","2017-05-31","56.00","42.00","4.00","5.00","1757"
"11308","2016-06-30","344.00","126.00","38.00","0.00","615"
"11309","2016-07-31","241.00","120.00","33.00","0.00","615"
"11310","2016-08-31","133.00","94.00","19.00","1.00","615"
"11311","2016-09-30","128.00","92.00","20.00","3.00","615"
"11312","2016-10-31","145.00","100.00","23.00","2.00","615"
"11313","2016-11-30","119.00","99.00","18.00","2.00","615"
"11314","2016-12-31","82.00","57.00","13.00","1.00","615"
"11315","2017-01-31","53.00","30.00","12.00","2.00","615"
"11316","2017-02-28","54.00","44.00","19.00","0.00","615"
"11317","2017-03-31","97.00","78.00","40.00","2.00","615"
"11318","2017-04-30","68.00","74.00","34.00","3.00","615"
"11319","2017-05-31","3.00","10.00","5.00","2.00","615"
"11320","2016-06-30","56.00","73.00","33.00","1.00","2820"
"11321","2016-07-31","52.00","81.00","43.00","1.00","2820"
"11322","2016-08-31","80.00","88.00","40.00","2.00","2820"
"11323","2016-09-30","64.00","95.00","46.00","2.00","2820"
"11324","2016-10-31","63.00","105.00","61.00","2.00","2820"
